title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PAINT PARK PLUS,N/A,"Genre(s): Miscellaneous, Application",N/A,tbd,SCEE,PlayStation Vita,"Jun 4, 2013",N/A
PAINTER,N/A,"Genre(s): Miscellaneous, Application",N/A,tbd,Tora Software,PlayStation Vita,"Apr 14, 2015",N/A
PALOMINO,N/A,"Genre(s): Action, General",N/A,tbd,Simone Serra,PlayStation Vita,"Nov 11, 2014",N/A
PANDA PANIC,N/A,"Genre(s): Action, General",N/A,tbd,Brendan Carell,PlayStation Vita,"Apr 1, 2014",N/A
PANDA RUN,"Help Panda survive the coming winter in this new game. Grab on to the snowboard and ride to adventures all over the world. It’s snowing everywhere, so Panda can easily hit the slopes of Egyptian Pyramids or the hills of sunny Italy. Unlock new boards, perform tricks, and break through to new records.","Genre(s): Action, Platformer, Arcade, 2D",N/A,tbd,4HIT LTD,PlayStation Vita,"Jul 12, 2016",N/A
PANEUROPA,N/A,"Genre(s): Miscellaneous, Party, Party / Minigame",N/A,tbd,Christian Schnellmann,PlayStation Vita,"Jan 27, 2015",N/A
PANIC!,N/A,"Genre(s): Miscellaneous, General, General",N/A,tbd,Green Hill,PlayStation Vita,"Nov 14, 2012",N/A
PANTSU HUNTER: BACK TO THE 90S,"Kenji Kojima, a young and able enthusiast, leaves his home province to attend university in the capital. Without the help of his parents, it's difficult to live and study, so he begins learning different occupations until he eventually becomes a true handyman. However, academic qualifications aren't his priority in life - it's finding true love!

Unfortunately, it's not that simple. To his aid have come the most unexpected of all things: Panties! Kenji has learned how to identify a girl's personality by her underwear and he'll meet four girls on his way: a playful sweetheart, a pretty tomboy, a shy introvert and an icy beauty. Can he eventually find his true love?","Genre(s): Adventure, General, Visual Novel",N/A,6.2,Ascension Dream,PlayStation Vita,"Aug 28, 2019",M
PAPER BOSS,N/A,"Genre(s): Action, General",N/A,tbd,CatGearGames,PlayStation Vita,"Jul 8, 2014",N/A
"PAPERS, PLEASE","The communist state of Arstotzka has ended a 6-year war with neighboring Kolechia and reclaimed its rightful half of the border town, Grestin.
Your job as immigration inspector is to control the flow of people entering the Arstotzkan side of Grestin from Kolechia. Among the throngs of immigrants and visitors looking for work are hidden smugglers, spies, and terrorists. Using only the documents provided by travelers and the Ministry of Admission's primitive inspect, search, and fingerprint systems you must decide who can enter Arstotzka and who will be turned away or arrested.","Genre(s): Adventure, General",N/A,8.4,3909,PlayStation Vita,"Dec 12, 2017",M
PAPERWORK,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,CerosWare,PlayStation Vita,"Oct 28, 2014",N/A
PARADOX SOUL,"Paradox Soul is an exploration-based, survival Metroidvania that takes hand-holding and throws it out of the window. Instead of spelling everything out for the player, the only way for Dr. Alli Rose to figure out what’s going on in a peculiar test facility, is to descend deeper down the rabbit hole and figure it all out by herself. You are her only hope.","Genre(s): Action Adventure, Open-World",N/A,tbd,Ritual Games,PlayStation Vita,"Jul 2, 2019",T
PARANAUTICAL ACTIVITY,"Paranautical Activity combines the classic FPS action of games like Doom and Quake, with the randomness and difficulty of modern roguelikes like Binding of Isaac and Spelunky.","Genre(s): Action, General, Shooter, First-Person, Arcade",N/A,tbd,CodeAvarice,PlayStation Vita,"May 31, 2016",N/A
PASSING TIME,N/A,"Genre(s): Sports, Traditional, Team, Soccer, Arcade, Arcade",N/A,tbd,Honeyslug Ltd,PlayStation Vita,"May 22, 2013",N/A
PATHETIC CUBE,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,digitaldavPS,PlayStation Vita,"Jan 13, 2015",N/A
PATO BOX,"Pato Box is an adventure/fighting game inspired by the ""Punch-Out!!"" series. Is a surreal boxing quest with a luck! Test your reflexes as you fight your way through an evil corporation in search for retribution. Uncover their deepest secrets by exploring thrilling 3D environments with a graphic novel/comic book art style. Find the henchmen who took your dream away in an action-packed and fast-paced fights that will test you to the limit as a true boxing champion! Will you chicken out or learn how to DUCK?","Genre(s): Sports, Individual, Combat, Boxing / Martial Arts",N/A,tbd,Bromio,PlayStation Vita,"Oct 2, 2018",T
PEASANT KNIGHT,N/A,"Genre(s): Action, Platformer, 2D",N/A,7.8,Ratalaika Games,PlayStation Vita,"Mar 19, 2019",E
PENGUIN PARTY,N/A,"Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,XMPTGames,PlayStation Vita,"Apr 24, 2013",N/A
PENNY-PUNCHING PRINCESS,"Penny-Punching Princess is an isometric brawler that takes place in a world ruled by capitalism, where cash is king. Fight or bribe your way to reclaiming your kingdom from the greedy Dragoloans.","Genre(s): Role-Playing, Action RPG",N/A,6.7,Nippon Ichi Software,PlayStation Vita,"Apr 3, 2018",N/A
PERILS OF BAKING: REFROSTED,"Perils of Baking is a 2D platforming love letter to its retro inspirations. You play as the younger of two brothers, famous for their baking. It’s up to you to stop your brother’s evil plans as he has given in to a dark artifact.","Genre(s): Action, Platformer, 2D",N/A,tbd,Lillymo Games,PlayStation Vita,"Oct 23, 2018",E10+
PERIOD: CUBE - SHACKLES OF AMADEUS,"In Period: Cube - Shackles Of Amadeus you search of your older brother's whereabouts, you join the online RPG, 'Arcadia' in hope of discovering clues. Having lost consciousness after being drawn into a mysterious light, you wake up within the game's fantasy world! Confused and shaken by your strange yet familiar surroundings, you learn that the only way to escape this world of life-or-death is to clear the game. As the game world begins to crumble and fall apart, you'll have to rely on your expanding powers for survival!

FEATURES:

* Many Roads to Victory: A branching narrative and multiple endings ensure each player will be leading their own unique story! Choose carefully as each decision changes the path before you.

* The Danger is Real: Prepare to be sucked into a virtual world like no other! Fraught with peril, every move could be your last.

* As the lone hope for Arcadia, only you can defeat the powerful forces of darkness!

* Period: Cube - Shackles of Amadeus offers stylized characters, beautiful visuals and an intriguing story that will challenge your very perception of reality!

* Gripping Narrative with 30+ Hours of Gameplay.","Genre(s): Adventure, Visual Novel",66,tbd,Otomate,PlayStation Vita,"Apr 28, 2017",M
PERSONA 3: DANCING IN MOONLIGHT,"Face-to-face with an enigmatic Velvet Room resident, the SEES are forced to perform at a mysterious dance party. Test your rhythm based gameplay skills and dominate the dance floor!

- Soundtrack with songs & remixes from Persona 3
- Customizable gameplay
- English & Japanese Dual Audio VO
- Connect with your teammates on a deeper level","Genre(s): Action, Rhythm, Music",N/A,7.5,Atlus Co.,PlayStation Vita,"Dec 4, 2018",T
PERSONA 4 GOLDEN,Persona 4: The Golden is a remastered version of PS2 classic Shin Megami Tensei: Persona 4.,"Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",93,8.6,Atlus,PlayStation Vita,"Nov 20, 2012",M
PERSONA 4: DANCING ALL NIGHT,"Persona 4: Dancing All Night is a story-driven music game of Persona 4, developed by ATLUS. Replacing the RPG elements are dance battles that challenge players' dexterity and accuracy as they tap out re-mixes of fan-favorite themes and brand new music tracks.","Genre(s): Miscellaneous, Action, Rhythm, Music",76,5.6,Atlus,PlayStation Vita,"Sep 29, 2015",T
PERSONA 5: DANCING IN STARLIGHT,"Face-to-face with enigmatic Velvet Room residents, the Phantom Thieves are forced to perform at a mysterious dance party. Test your rhythm based gameplay skills and steal some hearts on the dance floor!

- Soundtrack with songs & remixes from Persona 5
- Customizable gameplay
- English & Japanese Dual Audio VO
- Connect with your teammates on a deeper level","Genre(s): Action, Rhythm, Music",N/A,5.8,Atlus Co.,PlayStation Vita,"Dec 18, 2018",T
PERSONA DANCING: ENDLESS NIGHT COLLECTION,"Dance the night away! Test your rhythm gameplay skills with the ultimate Persona Dancing bundle! Includes three games: Persona 3: Dancing in Moonlight, Persona 5: Dancing in Starlight, & Persona 4: Dancing All Night!","Genre(s): Miscellaneous, Compilation",N/A,tbd,Atlus,PlayStation Vita,"Dec 4, 2018",T
PHANTOM BREAKER: BATTLE GROUNDS,"Phantom Breaker: Battle Grounds is a 2D beat 'em up from Mages/5pb, the makers of Steins;Gate, Bullet Soul, and other great games. Choose a fighter and battle against the bizarre minions of the evil wizard Phantom. Enjoy classic beat 'em up gameplay with a fighting game twist. Dash through colorful Tokyo locales, strengthen your characters, team up with your friends, fight dragons and killer robots!

Story Mode - Enjoy a lighthearted story as you battle Phantom's minions across 8 stages inspired by famous Tokyo districts.

Arcade Mode - Challenge yourself to get the biggest combo, the highest score, or the fastest completion time.

Multiplayer - Easy to learn mechanics make playing with your friends a snap. Team up with your friends for the local co-op or online campaign, or go to the battlegrounds arena and fight a pitched PVP battle! Up to 4 players supported.

Customizable, Persistent Characters - 4 starting characters and 6 unlockable ones. Each character has a fully customizable stat and skill tree, and levels persist between all modes. Choose a favorite character and build them how you like! Every character has unique special attacks.

Retro Charm - Vibrant sprite graphics and a catchy chiptune-inspired soundtrack for the discerning retro gamer!","Genre(s): Action, Beat-'Em-Up, 2D",67,6.8,Division2,PlayStation Vita,"Aug 12, 2014",E10+
PHANTOM BREAKER: BATTLE GROUNDS OVERDRIVE,"'Phantom Breaker: Battle Grounds' is back, and it's powered up! With new skills and equipment, there's even more fun to be had. Battles are even more visually impressive, and each one will have you on the edge of your seat. Plus, now you can play co-op with up to three other players, online or offline! Why save the world alone when you can do it with your friends?","Genre(s): Action, Beat-'Em-Up, 2D",N/A,tbd,5pb,PlayStation Vita,"Aug 10, 2018",E10+
PHIL'S EPIC FILL-A-PIX ADVENTURE,"Create beautiful pixel art as you reveal 100 amazing photographs from Phil's epic trip around the world!

Fill-a-Pix is a new picture logic puzzle from the makers of Pic-a-Pix Colour, but with huge, scrollable puzzles up to 100 squares wide, you'll reveal pictures much larger and more detailed than ever before!

The unique Smart Cursor makes playing fluid and satisfying. Options to show where to go next and check your progress so far mean you'll never get stuck.

Often described as a mix of minesweeper and picross, each clue number shows how many squares in a block of nine - the clue itself, plus the eight squares around it - should be filled in black.

You only need to learn this one rule to start playing Fill-a-Pix but to make sure you understand all the techniques, a full interactive tutorial is included!","Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Jul 24, 2018",E
PHINEAS AND FERB: ACROSS THE 2ND DIMENSION,"Inspired by the upcoming Disney Channel Original Movie, Phineas and Ferb: Across the Second Dimension on the Wii and PlayStation 3 computer entertainment system allows players to explore and conquer all new worlds in an action-packed platforming and combat game. The PS3 version will be the first time a Phineas and Ferb video game features PlayStation Move's motion controller compatible gameplay. Fans will have the ability to play as one of eight characters including Phineas, Ferb or Agent P and overcome obstacles, use wacky gadgets unique to each character to defeat enemies. In addition, players can collect items, upgrade gadgets and unlock new playable characters while navigating through 24 thrilling levels in a quest to battle the evil Dr. Doofenshmirtz and his minions to save the world.","Genre(s): Action, Action Adventure, General, Fantasy",N/A,tbd,High Impact Games,PlayStation Vita,"Nov 27, 2012",E10+
PHINEAS AND FERB: DAY OF DOOFENSHMIRTZ,"Based on the smash-hit animated show, Phineas and Ferb bring their unique blend of fun, laughter and chaos to PS Vita system in an exclusive new adventure, written and produced in collaboration with Disney.

In Phineas and Ferb: Day of Doofenshmirtz, the bumbling evil genius Doctor Doofenshmirtz has created a laser beam that turns home appliances into troops for his own robot army! Phineas and Ferb must battle Doctor Doofenshmirtz and his minions of menacing microwaves, deadly washer-dryers, and other mobs of machines to save the city of Danville. Play as Phineas, Ferb and Perry as you enjoy an action-packed, puzzle-filled quest, specially designed for the handheld systems innovative features and controls.","Genre(s): Action Adventure, General",60,7.2,Virtual Toys,PlayStation Vita,"Nov 10, 2015",N/A
PHOTO EDIT,N/A,"Genre(s): Miscellaneous, Application",N/A,tbd,Matsudamper,PlayStation Vita,"Mar 3, 2015",N/A
PIC-A-PIX CLASSIC,"The popular picture crossword series goes back to basics! Pic-a-Pix is a picture logic game, sometimes known as Picross, Nonogram or Hanjie, where whimsical pixel-art pictures are created by solving puzzles.","Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Feb 26, 2019",E
PIC-A-PIX CLASSIC 2,"The latest instalment in the popular picture crossword series!

Pic-a-Pix is a picture logic game, sometimes known as Picross, Nonogram or Hanjie, where whimsical pixel-art pictures are created by solving puzzles.

Pic-a-Pix Classic 2 features 150 brand new single-colour puzzles, from 15x15 up to 30x20 grids.","Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Nov 26, 2019",N/A
PIC-A-PIX COLOR,"Pic-a-Pix are exciting logic puzzles that form whimsical pixel-art pictures when solved. Challenging, deductive and artistic, this original Japanese invention offers the ultimate mix of logic, art and fun while providing solvers with many hours of mentally stimulating entertainment.

Pic-a-Pix are sometimes known by other names, such as Picross, Nonogram, Paint by Numbers, Griddlers, Hanjie and many more.

Pic-a-Pix Color adds a new dimension to this popular puzzle by using colored clues to indicate which color each block should be painted. The new rules add a unique twist to the game's logic and the puzzles produce beautiful, colorful pixel art.

This game contains 150 exclusive puzzles, designed by Conceptis Ltd - the world's leading supplier of logic puzzles. Puzzles range in difficulty and size from introductory 5x5 pictures up to huge 20x20 grids!

Extra puzzles are available as Add On Content in a selection of sizes and more downloadable packs are added regularly!

Exclusively on Wii U, hardcore puzzlers can purchase extra ""Giant"" puzzles at massive 30x20 and 35x25 sizes!","Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Apr 24, 2018",E
PIC-A-PIX COLOR 2,"The popular picture crossword series is back for seconds!

Pic-a-Pix is a picture logic game, sometimes known as Picross, Nonogram or Hanjie, where whimsical pixel-art pictures are created by solving puzzles.

Pic-a-Pix Color 2 features 150 new puzzles, from 10x10 up to 20x20 grids!","Genre(s): Puzzle, General, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Jul 9, 2019",N/A
PIC-A-PIX PIECES,"Pic-a-Pix is a picture logic game, sometimes known as Picross, Nonogram or Hanjie, where whimsical pixel-art pictures are created by solving puzzles.

In Pic-a-Pix Pieces, large pictures have been split into a number of smaller pieces. Each piece is a puzzle grid, and by solving them all you'll form a mosaic that reveals a spectacular final image.

Play alone or solve puzzles with friends! Co-op play supports up to 4 players using any combination of controllers. Touchscreen controls can be used in handheld mode.

There are more than 300 puzzle grids, from 10x10 to 20x20. They come together to form 20 huge, colourful pictures. Puzzles are designed by Conceptis Ltd and were created exclusively for this game.

Extra add-on packs will be released regularly as DLC.","Genre(s): Action, Puzzle, General, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Jan 8, 2019",N/A
PIC-A-PIX PIECES 2,N/A,"Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,PlayStation Vita,"Jun 30, 2020",N/A
PICBOX,N/A,"Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,Stinky Badger Games,PlayStation Vita,"Jul 3, 2013",N/A
PINBALL HEROES: COMPLETE,"Pinball Heroes: Complete is now available for the PlayStationVita system! The classic PSP game has been remade with the PS Vita systems features in mind and includes all 8 action-packed tables from the original version, as well as a slew of new online and social features so you can show the world your pinball prowess by competing with friends.","Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",N/A,tbd,SCEA,PlayStation Vita,"Jul 2, 2013",N/A
PINKY SPOTS LEG MASSAGE,N/A,"Genre(s): Action, Miscellaneous, General, General",N/A,tbd,Mobile Internet Technology,PlayStation Vita,"Oct 17, 2012",N/A
PIRATE SOLITAIRE,N/A,"Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,8Floor,PlayStation Vita,"Mar 1, 2016",N/A
PIRATES VS. MONSTERS,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,LostVision Gamestudio,PlayStation Vita,"Jun 2, 2015",N/A
PIX THE CAT,"PIX the CAT is an arcade game designed to make your pads sore. Rescue neglected ducklings from the nested levels of the GRID of INFINITY. Perfect your skills to SPEED and COMBO UP until you reach the explosive FEVER TIME. Defeat your friends at home in the combat ARENA and compete online with the GHOST feature. Surprising surprises are hidden along your adventure, eager to please you when you least expect it.","Genre(s): Action, General, Arcade",74,6.4,Pasta Games,PlayStation Vita,"Oct 7, 2014",N/A
PIXEL ARTIST,N/A,"Genre(s): Miscellaneous, Application",N/A,tbd,Levin,PlayStation Vita,"Jun 16, 2015",N/A
PIXEL COLORS,"Pixel Colors is an addictive puzzle based strategy game with old school style graphics that requires a mixture of skill and luck in order to accomplish. Very simple to play and very addicting. Up to 500 levels for free!To be successful you need to change the colour of the squares until the entire screen is a single solid colour. Starting with the square in the upper left corner, you can change the colour of the blocks in order to match that of the surrounding squares. This is done until the entire screen is a single colour.Your objective is to clear the screen in as few moves as possible. As soon as become successful in more levels, the game becomes more complex, and much more squares appear on your screen and the difficulty will increase and becoming more challenging.If you like old school and classic games you will love this game!Have fun & Good luck!Become a fan of Pixel Colors and Plunge Interactive on Facebook:http://www.facebook.com/PlungeInteractiveFollow us on Twitter:http://twitter.com/plungeintSen us your ideas, suggestions and feedback to:info@plungeinteractive.com","Genre(s): Miscellaneous, Puzzle, General",N/A,tbd,Plunge Interactive,PlayStation Vita,"Feb 25, 2014",N/A
PIXEL HUNTER,"Pixel Hunter is 3D side-scroller game, designed in Voxel and 8Bit style.

The game is about a hunter, whose weapons were stolen by different animals. His only thought is to return them all and the main objective of the game is to go through the worlds such as:

- Forest
- Mountain
- Arctic
- Volcano
- Beach

During your trip youll meet with different enemies like: animals, birds, amphibians and fishes. By the end of each level you have to fight with Boss, which will return you the stolen weapon.

Features:

- Awesome 3D Voxel and 8-bit graphics!
- Perfect mix of retro and modern game styles!
- 5 worlds with various environments and unique soundtracks per each!
- Epic fights with bosses at the end of each level!
- Multiple gameplays within one game (side-scroller, runner, boss fights)!","Genre(s): Action, General",N/A,tbd,Lemondo Entertainment,PlayStation Vita,"Mar 8, 2016",N/A
PIXEL POOPS,"Celebrate the end of 2020--the Year of Poop--with this bizarre throwback to second-generation video games of the early 1980s!

Joggers are happily trotting across the local park in an effort to reach their fitness goals. But--armed with the healthiest metabolism the world has ever seen--you're going to put a stop to that.

Make your way across the park and poop everywhere. Little poops will only slow the joggers down, but keep pooping to increase poop size. If you run out of fuel, simply go back to the starting point alongside the taco restaurant and eat. Then you'll be ready for more!

Look out, joggers...you're going to have a crappy day.","Genre(s): Action, Arcade",N/A,tbd,yyrGames,PlayStation Vita,"Jun 2, 2015",N/A
PIXELJUNK MONSTERS: ULTIMATE HD,"What do you get? The 21 Tiki Island levels and 24 Challenge levels from the original PixelJunk Monsters PS3. From the Encore expansion Toki island with 15 levels inspired by arcade classics and the third island, Tum Tum. From the Deluxe Edition a fourth island, Gati Gati with 11 more stages. Not to mention trap towers, gem towers, scuttlers, fire monsters, flying balloon monsters, unlockable content and more.","Genre(s): Strategy, Real-Time, Fantasy, Fantasy, Defense",84,7.5,Double Eleven,PlayStation Vita,"Jul 30, 2013",E
PIXELJUNK SHOOTER ULTIMATE,"Prime your trigger finger for an inventive twin-stick shooter and blast your way through murky caves packed with perils.

Two classic games, one great package.

PlayStation 3 hits PixelJunk Shooter and PixelJunk Shooter 2 are back - in one single, addictive experience. With redesigned visuals to take advantage of the power of PlayStation 4, you'll need a sharp eye and quick reactions to survive the dangers of over a dozen mysterious caverns.

Team up with PlayStation Vita owning PixelJunk Shooter Ultimate friends via the Cross-Play feature, and take your game on the go with Cross-Save.","Genre(s): Action, Shooter, Scrolling, Shoot-'Em-Up, Vertical",87,7.2,Double Eleven,PlayStation Vita,"Jun 3, 2014",E
PLAGUE ROAD,"Set around a city being consumed from within by disease, Plague Road tells a story of a single doctor who abandoned his home and now returns to learn the fate of those he left behind. [Playstation.com]","Genre(s): Role-Playing, Action RPG, Roguelike",N/A,tbd,Arcade Distillery,PlayStation Vita,"Jun 6, 2017",T
PLANET RIX-13,N/A,"Genre(s): Adventure, General",N/A,tbd,Sometimes You,PlayStation Vita,"Jan 16, 2019",N/A
PLANTERA,"In the world of Plantera you grow your own garden and breed plants and animals to earn coins with their produce. Use the coins to buy new plants and animals, and also special items and garden expansions. Watch everything grow, help planting and harvesting, buy new things, and defend your garden from sneaky magpies, rabbits, foxes, and wolves. Raise your level and the productivity of your plants and animals! Earn more and more, and create your own dream garden!","Genre(s): Strategy, Management, Business / Tycoon",N/A,tbd,Ratalaika Games,PlayStation Vita,"May 23, 2017",N/A
PLANTS VS. ZOMBIES,"Now you can zap zombies on the go in PopCap's award-winning game! Enjoy thrilling new minigames, take on a friend in Versus mode, and make your own zombie with the Zombatar! Plus, you'll get all the fun of the original hit game: Fight the fun-dead with your arsenal of plants through day, night, fog, in the swimming pool and on the roof. It's a powerful, portable new way to play Plants vs. Zombies. The fun never dies!","Genre(s): Strategy, Real-Time, General, General, Fantasy, Defense",77,7.9,PopCap,PlayStation Vita,"Feb 21, 2012",E10+
PLAYSTATION ALL-STARS BATTLE ROYALE,PlayStation All-Stars Battle Royale is a four-player brawler pitting a vast array of Sony and third-party game characters against each other. Take the fight online or mix it up with your friends in your living room.,"Genre(s): Action, Fighting, Fighting, 2D, 2D",75,7.5,Bluepoint Games,PlayStation Vita,"Nov 20, 2012",T
PLAYSTATION HOME ARCADE,"Have you ever wanted to play PlayStation Home arcade games on the go? Well, now you can with the Home Arcade Player! Access and play a select range of PlayStation Home arcade games on your PlayStation Vita. Simply download PS Home Arcade and instantly enjoy WipEout 2D, Ice Breaker, and a one-level playable demo of Scribble Shooter absolutely free of charge!

Once its installed, adding any further games to the Home Arcade Player will enable them to be downloaded for free in PS Home for your PlayStation Home apartment.

Likewise, any PS Home arcade games, available for the PS Home Arcade, purchased, or previously purchased, in PS Home will instantly be made available to play on PS Vita via the PS Home Arcade.","Genre(s): Miscellaneous, Compilation, Compilation",N/A,7.3,SCEA,PlayStation Vita,"Feb 5, 2013",N/A
PLAYSTATION VITA PETS,"Puppy power
Dogs with real personality

Team up with a talking dog and embark on a quest to sniff out clues, dig up treasure and solve the mystery of Castlewood Island. Choose from a tough-talking husky, brave collie, fun-loving Labrador or giggly Dalmatian, then make friends for life as your new puppy pal responds only to your voice and face.

Teach your pup new tricks then help them solve puzzles - you can even bring your new (pedigree) chum into the real world to take lifelike photos together using the power of PS Vita and augmented reality technology.","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Pet",63,7.5,Spiral House,PlayStation Vita,"Jun 3, 2014",E
POCKET FARM,"Pocket Farm is the farming game you have all been waiting for on the iPhone! Unlike other farming games this one doesn't require you to buy additional points or virtual items after you've already paid for the game! Pocket Farm is not a clone, it's a unique experience you won't find in other farming games.You've probably heard about the farming phenomenon on Facebook and wished you could play it anywhere. Now you can build your farms wherever you go! Pocket Farm is a casual sandbox game that lets you build farms at your own pace and sell your harvest in a fun mini-game.With only a shovel and a handful of seeds, build your farm from the ground up into a money making business. Buy fields, fences, a barn, tractor, pond, and a variety of animals. Place them where you want to design your farm the way you like it. Water the crops from your pond, or use a tractor to plow all the fields at once.When you've harvested enough vegetables that are in demand, head to the market where you'll have to pack customer's baskets with vegetables without letting them fall off the conveyor belt. Fill adjacent baskets to chain them together and collect bonus multipliers to earn the most cash!This extremely addicting combination of harvesting and selling will keep your fingers moving and brain entertained!It's two games in one!Best of all it's under 10 megs so you can download it directly to your phone without a computer! So what are you waiting for? Get farming TODAY!FEATURES- Addictive gameplay for all ages!- Built in help and gameplay tips- Zoom in and out of your farm- Cute and zany graphics- 40 Levels- 8 musical tracks- Facebook and Twitter connectivity- OpenFeint achievements and leaderboards- In game chat with other players- Unlock the full game directly from the lite application!TRAILERPlease watch the trailer at http://tinyurl.com/PocketFarm (YouTube video)NEWSA lite version is now available. Search for ""Pocket Farm Lite"".REVIEWSiphoneapps-review.com""I really enjoyed this game, its simplistic nature is very soothing. I don't know what it is but this game really appeals to me. I've never wanted to be a farmer or anything, so it's kind of strange that I enjoy a virtual farming game so much. For only $0.99, it's hard to go wrong here.This game surprised the hell outta me! I figure for the cost and the amount of peace the game seems to bring me, it's totally worth the buck I paid for it. 5/5""AppModo.com:""Pocket Farm is extremely addictive. I simply couldn’t stop playing this game. I would definitely recommend this game to all kids, both young and old.""DEVELOPER NOTESFor all the people giving low reviews because they didn't read the instructions... READ THIS: The crops in demand are highlighted with a yellow box at the top of the screen. Don't grow crops for the market if they aren't in demand or no baskets will appear and you will waste them. JOIN THE FAN COMMUNITY-On Facebook at www.facebook.com/RockingPocketGames-On Twitter at twitter.com/RockingPocketMORE GAMES*Doodle Fishing, Doodle Chopper, Puppet Jump, Puppet Sprint, Puppet Labyrinth, Super Soccer Kick 3D, Super Football Kick 3D, Pocket Farm, iFishing, iFishing Saltwater, Dark Raider, Dark Raider S, Blue Skies 3GS, Blue Skies, The Guy Game, The Girl Game","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Egerter Software,PlayStation Vita,"Apr 3, 2013",N/A
POCKET GOD VS DESERT ASHES,"Pocket God vs. Desert Ashes plays similarly to Desert Ashes, so you'll get the usual campaign, skirmish and multiplayer modes. The PS Vita, PSTV and PS4 versions also get their own exclusive multiplayer maps.","Genre(s): Strategy, Turn-Based, Tactics",N/A,tbd,Bolt Creative,PlayStation Vita,"Oct 20, 2015",E10+
POCKET RPG,"Nominated for GameSpot's ""Best mobile game of 2011""! Was one of the top five!Works for both iPhone/iPod Touch and iPad.Follow cm_games on Twitter for more updates on Pocket RPG and all of Crescent Moon Games other titles. Aralon and Gears are on sale now!Enter a world overrun by hordes of monsters. Explore trap-filled dungeons and face mighty bosses. Collect piles of treasure and items and invest in dozens of abilities and unlockable equipment. Test your skills against the oncoming darkness.Pocket RPG is a dual-stick action dungeon-crawler. In it you can choose from three distinct classes, each with their own combat style.The Blade Master:A duel wielding melee specialist. He survives by clearing swathes of enemies with each of his mighty strikes. He has devastating special moves which skillful players will be able to use to decimate their foes.The Dark Ranger.A deadly archer who can summon waves of arrows that bounce, seek and split. Perforate your enemies with dense walls of arrowy death.The Battle MageA powerful, but fragile, nuker who controls the forces of fire, ethereal, ice and lightning to obliterate groups of enemies. Charge up her spells to critical levels and unleash maximum destruction.Each quest in Pocket RPG is a new adventure. The hero starts at level zero with an empty sachel and collects items and rapidly builds their strength to dizzying proportions. Pocket RPG is not a ""my numbers beat your numbers"" game. Items matter and the way you use them is even more important.Pocket RPG provides hours of fantasy hack 'n slash mayhem. And there are Game Center achievements and leaderboards if you do manage to make it to the end.Expect updates with new content as well as gameplay improvements and fixes. We are working hard to give you the best experience we can.Features- Full iPad iOS Support- Random level generation.- Amazing stylized 3D environments, monsters and characters.- 3 Character classes 3 different playing styles.- Dual stick for moving and attacks.- Automatic skills/stat progression based on the items your character equips.- Lots of Looting.- Swarms of creatures to take out with devastating combo moves.- Boss encounters.- Leader Boards, Achievements and Unlockables.","Genre(s): Role-Playing, Action RPG",70,6.0,Crescent Moon Games,PlayStation Vita,"Nov 25, 2014",N/A
POCKETDEFENSE,N/A,"Genre(s): Strategy, Real-Time, Fantasy",N/A,tbd,RewriteWorks,PlayStation Vita,"Jul 22, 2014",N/A
POJONG,N/A,"Genre(s): Action, General, Arcade",N/A,tbd,ptt,PlayStation Vita,"Dec 16, 2014",N/A
POLARA,"Polara is an exciting new action game in which you control Lara the Astronaut. Using the changeable colors of her spacesuit, you must activate the defense systems of an entire city. Jump and change — that’s all you need to do.","Genre(s): Action, Platformer, 2D",N/A,tbd,Hope This Works Games Inc.,PlayStation Vita,"Jul 25, 2017",N/A
POLTERGEIST: A PIXELATED HORROR,"Have you ever wondered what it feels to be a ghostly being? You are now the ghost of Mr. Henry B. Knight, looking to drive away everyone who dares to enter your manor and invade your home. Watch them run and scream, scaring them using your intelligence and wit, and with the use of powers like possessions, spectres, altering objects and more. Have fun with each level, play with the occult... and become a Poltergeist!","Genre(s): Modern, Strategy, Puzzle, Action, Real-Time, General",N/A,7.8,Glitchy Pixel,PlayStation Vita,"Oct 28, 2014",N/A
PONG BREAKER,N/A,"Genre(s): Action, General, Arcade",N/A,tbd,Warkenji,PlayStation Vita,"Sep 16, 2014",N/A
