title,description,genres,meta_score,user_score,developer,platform,release_date,rating
LAST STOP,"Last Stop is a single-player third-person narrative adventure game set in present day London, where you play as three separate characters whose worlds collide in the midst of a supernatural crisis. An anthology drama, Last Stop is three stories in one. What connects these three strangers? Where will fate lead them?","Genre(s): Adventure, 3D, Third-Person",,4.9,Variable State,PlayStation 4,"Jul 22, 2021",T
LAST WINGS,"Last Wings is an air combat game, developed in a mixed environment between 2D and 3D. Play alone or in a team of up to four players on local mode, but if you prefer, start a battle on online mode with up to 10 players and challenge the greatest competitors of this war.","Genre(s): Simulation, Flight, Combat",,tbd,Vertice Games,PlayStation 4,"Jul 12, 2016",E
LASTFIGHT,Two-on-two 3D fighting. Pick up any available object in one of the eight stages and teach your opponents a lesson. Play in a local multiplayer mode or solo story mode with a cast of 10 characters inspired by the comic book Lastman. [Playstation.com],"Genre(s): Action, Fighting, 2D",,tbd,Piranaking,PlayStation 4,"Sep 20, 2016",
LATE SHIFT,"Late Shift is a high stakes FMV crime thriller. Forced into a brutal London heist, you must choose your own adventure in this interactive cinematic experience with adaptable storylines that lead to one of seven conclusions. Your decisions are you.","Genre(s): Adventure, General",59.0,7.0,Wales Interactive,PlayStation 4,"Apr 18, 2017",M
LAWBREAKERS,"Prepare to deliver death from every angle, as you master your skills and compete in unprecedented gravity-defying combat in LawBreakers.","Genre(s): Third-Person, Arcade, Action, Shooter, First-Person, Tactical",76.0,5.7,Boss Key Productions,PlayStation 4,"Aug 8, 2017",M
LAWN MOWING SIMULATOR,"Experience the beauty and detail of mowing the Great British countryside in Lawn Mowing Simulator, the only simulator that allows you to ride an authentic and expansive roster of real-world licensed lawn mowers from prestigious manufacturers; Toro, SCAG and STIGA as you manage your mowing business.","Genre(s): Simulation, Virtual, Career",,tbd,Skyhook Games,PlayStation 4,"Mar 31, 2022",E
LAWN MOWING SIMULATOR: LANDMARK EDITION,"PHYSICALLY AUTHENTIC LAWN MOWING EXPERIENCE: Execute ground checks, set your blade height, and measure your engine load as you complete a variety of contracts across Career Mode, Free Mode or Challenge Mode. Take your mowing further with several attachments from stripe rollers, mulching kits, grass collectors, recyclers, flail decks and more.","Genre(s): Simulation, Virtual, Career",,tbd,,PlayStation 4,"Aug 19, 2022",
LAWS OF MACHINE,"There is a corporation called Robotech, which was established by Professor Sharpey. He developed the system of artificial intelligence based on neurospheres, which was recreated during his experiments with lunar type soil.","Genre(s): Action, Platformer, 2D",,tbd,Badri Bebua,PlayStation 4,"Jan 25, 2018",E
LAYER SECTION & GALACTIC ATTACK S-TRIBUTE,"Layer Section & Galactic Attack S-Tribute is a shoot ’em up video game published by City Connection. Released in 1995 by Taito, Layer Section is the home console version of the arcade game RayForce, a vertical shooting game. Players control X-RAY, a mobile weapon equipped with lock-on lasers and battle against the Con-Human system for the survival of humankind. You can also play Galactic Attack, the overseas release of Layer Section. Enjoy the enhanced background music of the home console game in stereo sound in this title. The remixed main melodies are tastefully different from their arcade versions! New useful features like game rewind, slow mode, and quick save have been added. Compare scores with others in the new online ranking mode!","Genre(s): Action, Shooter, Shoot-'Em-Up, Vertical",,tbd,City Connection,PlayStation 4,"Apr 28, 2022",
LAYERS OF FEAR,Layers of Fear is a psychedelic horror where you take control over an insane painter in his quest to finish his magnum opus.,"Genre(s): Adventure, 3D, First-Person",74.0,7.2,Bloober Team,PlayStation 4,"Feb 16, 2016",
LAYERS OF FEAR 2,"Layers of Fear 2 is a first-person psychological horror game with an emphasis on exploration and story. Players control a Hollywood actor who heeds the call of an enigmatic director to take on the lead role in a film shot aboard an ocean liner. Beware, for all may not truly be what it seems.","Genre(s): Action Adventure, Survival",68.0,5.9,Bloober Team,PlayStation 4,"May 28, 2019",M
LAYERS OF FEAR VR,"Layers of Fear VR is a psychedelic horror game that pulls you into the depths of insanity. Now its constantly changing Victorian mansion can be explored without limits thanks to the all-in-one Virtual Reality experience of Oculus Quest.

Delve deep into the mind of an insane painter and discover the secret of his madness. Uncover the visions, fears and horrors that entwine the painter and finish the masterpiece he has strived so long to create.

Redesigned with Quest in mind for greater interactivity and immersion, Layers of Fear VR is a first-person horror game built on a rich, dark story. Explore an environment overflowing with macabre artwork and unravel secrets through twisted puzzles. Take control of a painter seeking to create his magnum opus before losing his mind in the process.

The psychological horror of Layers of Fear will leave you questioning your own eyes and mind. Dare you help paint a true Masterpiece of Fear? Put on your Quest and discover what awaits","Genre(s): Adventure, 3D, First-Person",63.0,tbd,Bloober Team,PlayStation 4,"Apr 29, 2021",
LAYERS OF FEAR: INHERITANCE,,"Genre(s): Adventure, 3D, First-Person",61.0,6.7,Bloober Team,PlayStation 4,"Aug 2, 2016",
LAYERS OF FEAR: MASTERPIECE EDITION,"Layers of Fear: Masterpiece Edition includes both Layers of Fear and the Inheritance DLC in a single, horror-filled package.

In Layers of Fear, delve deep into the mind of an insane painter and discover the secret of his madness. Layers of Fear: Inheritance expands the plot from Layers of Fear and tells the story of the painter’s daughter, who comes back to her childhood home to face her past.","Genre(s): Adventure, 3D, First-Person",,6.3,Bloober Team,PlayStation 4,"Aug 2, 2016",
LEAGUE OF EVIL,"League of Evil is an action game in which you, as a bionic super agent, take on a mission to defeat the League of Evil.","Genre(s): Action, Platformer, 2D",,4.4,Ravenous Games,PlayStation 4,"Apr 11, 2018",T
LEAGUE OF WAR: VR ARENA,"League of War: VR Arena is a hands-on, fast-paced war game. Deploy your tanks, choppers, and infantry onto a virtual battlefield, swiftly countering your opponent’s units as you drive towards destroying their base.","Genre(s): Strategy, Real-Time, General",46.0,5.0,"MunkyFun, Inc.",PlayStation 4,"Nov 7, 2017",T
LEAP,"LEAP is a fast-paced, multiplayer first-person shooter featuring epic battles with up to 60 players, each armed to the teeth. Become an elite LEAP mercenary as you soar into battle. Fight for either the United Earth Defense Coalition (UEDC) or the rebel Exo-Terrans - whoever pays the most, wins your trigger finger and excessive arsenal.

Work together with your teammates, use powerful weapons and unique class abilities, and traverse the terrain quickly with grappling hooks, jetpacks and outrageous vehicles to seize victory.","Genre(s): Action, Shooter, First-Person, Tactical",,tbd,Blue Isle Studios,PlayStation 4,"Mar 1, 2023",T
LEAP OF FATE,"Leap of Fate is a furiously-paced cyberpunk top-down shooter about overcoming your fears and achieving your fate. In a New York City where magic is real, you play as a technomage who must develop unspeakable powers to confront the Crucible of Fates. Can you survive the trials?","Genre(s): Action, Role-Playing, General, Roguelike",,tbd,Clever-Plays,PlayStation 4,"Jul 11, 2017",
LEARN HIRAGANA!!,"Learn Hiragana!! is an educational game that helps you memorize the basic Japanese syllabary, Hiragana.

If you ever had trouble learning Hiragana, you can try doing it in a fun new game format. Choose the correct spelling of each character from the 4 options and score points. But to add a little challenge, you only have 3 lives that decrease with each incorrect answer.

The game features 46 basic Hiragana characters and you can always remind yourself how to read them by using the table that is also included in the game.","Genre(s): Miscellaneous, Edutainment",,tbd,Xitilon,PlayStation 4,"Nov 27, 2022",
LEARN THE LETTERS,Learn the difference between big and small letters. Best Game for your pre school kid to learn which letter is which.,"Genre(s): Miscellaneous, Edutainment",,tbd,Webnetic s. r. o.,PlayStation 4,"Mar 22, 2023",
LEAVE THE NEST,"If you’ve ever had a dream of flying, wanted to feel the wind in your hair, wanted to soar and dive among trees of the forest, race trains and cruise perilously close to dangerous volcanoes, then this game is for you. [Playstation.com]","Genre(s): Action, Arcade",,tbd,Kaio Interactive,PlayStation 4,"Mar 14, 2017",PlayStation VR Required
LEAVING LYNDOW,"It’s Clara’s last day on the island where she grew up. She needs to complete preparations, visit her favorite places, and say her goodbyes before leaving on a journey she may not return from.","Genre(s): Adventure, 3D, First-Person",,4.5,Eastshade Studios LLC,PlayStation 4,"Jul 27, 2017",
LEFT ALIVE,Left Alive tells a human story of survival from the perspective of three different protagonists during the devastating invasion set in war-torn Novo Slava in 2127.,"Genre(s): Action Adventure, General",37.0,8.2,Square Enix,PlayStation 4,"Mar 5, 2019",M
LEGAL DUNGEON,"This place is a labyrinth of crime and punishment - and quotas. As a police detective working a veritable dungeon composed of eight separate cases, dive into the huge plethora of documents awaiting you. Gather evidence, go up against suspects, and submit your official verdict of ""guilty"" or ""not guilty"".

Your judgment will greatly sway the fate of the accused, as well as your own.

Is justice always justified?

Legal Dungeon is a game about organizing Police Investigation Documents.

The player must review and provide an Investigation Verdict on reports ranging from petty theft to murder, in eight different criminal cases. Legal Dungeon will teach players that apprehending and punishing criminals is the very essence of Public Safety. Players will quickly become experts in revealing true criminals.","Genre(s): Adventure, General, Text",,tbd,SOMI,PlayStation 4,"Apr 5, 2022",M
LEGEND OF IXTONA,"Peace was supposed to prevail in the lands of Ixtona, after a long war came to an end under the wise king, until a sudden plot and conspiracy threaten again its peace. Kyle, the prince of Ixtona now has to throw himself and his allies into a battle that will ultimately decide the fate of his kingdom.

Throw yourself into turn-based strategy battles in different maps designed from an isometric view. Each character is specialized in melee, ranged or magic attacks. You can also hire new customizable characters, invest in the village for research and development, or change class to develop and strengthen your army.

Enjoy all the rest of this full-scale strategy RPG with beautiful pixel artstyle!","Genre(s): Strategy, Turn-Based, Tactics",,tbd,Kemco,PlayStation 4,"Apr 22, 2022",T
LEGEND OF KAY ANNIVERSARY,"Ten years after its original release, Legend of Kay - Anniversary is a remastered version of the initial game: high-resolution textures; new, more detailed character models; modern rendering techniques and crystal-clear surround sound promise to give this great classic a new shine.","Genre(s): Action Adventure, General, Linear",62.0,5.9,Neon Studios,PlayStation 4,"Jul 28, 2015",E10+
LEGEND OF KEEPERS: CAREER OF A DUNGEON MANAGER,Legend of Keepers is the perfect mix between Dungeon Management and Roguelite. You have been hired as a dungeon master by the Dungeons Company. Your job is simple: protect their dungeons!,"Genre(s): Strategy, Turn-Based, Tactics",,tbd,Goblinz Studio,PlayStation 4,"Nov 10, 2022",
LEGEND OF MANA REMASTERED,"Create your World. In ancient times, the world was saved from destruction by sealing locations and events within magical artifacts.
Now, you have the chance to recreate this world as you desire by discovering artifacts, placing them, and exploring the mysteries inside.
> Construct a unique world map and story by carefully placing artifacts
> Explore areas in any order, encountering nearly 70 different gameplay scenarios
> Battle enemies in real-time with special attacks and customizable controls
> Control every aspect of your new world: raise faithful pet monsters, create powerful golems, forge mighty weapons, and refine magical instruments
> Adventure with a friend by having tyem importing their Legend of Mana character from a MEMORY CARD, or take control of an NPC","Genre(s): Role-Playing, Action RPG",72.0,6.8,Square Enix,PlayStation 4,"Jun 24, 2021",T
LEGEND OF THE SKYFISH,"Legend of the Skyfish is filled with beautiful hand-painted art, intricate action puzzles and unique enemies. Explore a huge world of 45 handcrafted levels and defeat giant bosses.","Genre(s): Action Adventure, Linear",,tbd,Mgaia Studio,PlayStation 4,"Aug 27, 2019",E10+
LEGEND OF THE TETRARCHS,"A fantasy RPG with turn-based battles and dungeons in pixel art. The holy sword that sealed away an ominous power has been drawn out and darkness starts to spill out across the land, mutating people into monsters. A grand fantasy tale is ready for you to save the world.","Genre(s): Action, Role-Playing, General, Japanese-Style",,tbd,Kemco,PlayStation 4,"Jun 4, 2019",E10+
LEGENDARY ELEVEN,"Legendary Eleven is an epic arcade football game inspired by the golden age of football spanning the 70’s to the 90’s. Choose from 36 teams full of glorious haircuts, moustaches and legends in short shorts. Lead them to glory and win the World Cup.","Genre(s): Sports, Team, Soccer, Arcade",,tbd,Eclipse Games,PlayStation 4,"Mar 29, 2019",E
LEGENDARY FISHING,"Cast, hook, and rebels.... choose your tackle and hone your skills in three different modes in this arcade-style fishing game. Challenge yourself with Career mode, featuring 80 missions to take you from Casual angler to legendary fisher.","Genre(s): Sports, Individual, Nature, Fishing",,tbd,Ubisoft,PlayStation 4,"Sep 18, 2018",E
LEGENDARY HEROES,"The greatest battle of all time has begun. Heroes from all universes have been summoned to show their power and prove which team is the best!

Legendary Heroes is a real-time RPG/strategy game with MOBA elements. Protect your towers and crush your opponents!

Play with 10 different Heroes, each one with 4 special abilities. Gain XP, upgrade your powers and become stronger, faster and more resistant. Fast and intense matches in 30 different maps which brings unique challenges for all players - veterans or newbies.","Genre(s): Strategy, Real-Time, MOBA",,tbd,QUByte Interactive,PlayStation 4,"Nov 24, 2022",
LEGENDS OF CATALONIA: THE LAND OF BARCELONA,"Enter an epic adventure, traveler. Catalonia awaits you and you must help the knight Sant Jordi to recover the secrets of his lost diary. Join an adventure in the hands of illustrious travel companions in a world of dreams, legends and fantasy.","Genre(s): Adventure, 3D, First-Person",,tbd,THE GREYSKULL COMPANY,PlayStation 4,"Nov 2, 2018",PlayStation VR Required
LEGENDS OF ETHERNAL,"Legends of Ethernal is a 2D single-player action adventure game where you need to explore beautiful hand-crafted environments, solve clever puzzles and battle tough creatures to uncover the truth about your parents’ disappearance.","Genre(s): Action, Platformer, 2D",,tbd,Lucid Dreams Studio,PlayStation 4,"Oct 30, 2020",E10+
LEGENDS OF TALIA: ARCADIA,"Arcadia is a legendary knight who's fought in innumerable battles in the war-torn land of Talia. She has defeated hundreds of Talia's enemies with her sword... But there's one legend about Arcadia nobody speaks of.

More than ten years, a horned dragon attacked Freycross Village. The village burnt to the ground, and almost all the villagers perished.

Arcadia might be a hero, but those who survived the attack on Freycross Village resent her. They hate her.","Genre(s): Adventure, Visual Novel",,tbd,Winged Cloud,PlayStation 4,"Apr 8, 2021",T
LEGO 2K DRIVE,"Welcome to Bricklandia, home of a massive open-world LEGO® driving adventure. Race anywhere, play with anyone, build your dream rides, and defeat a cast of wild racing rivals for the coveted Sky Trophy!
In LEGO 2K Drive, your awesome transforming vehicle gives you the freedom to speed seamlessly across riveting racetracks, off-road terrain, and open waters. Explore the vast world of Bricklandia, show off your driving skills, and build vehicles brick-by-brick!
THE ULTIMATE LEGO DRIVING EXPERIENCE
Get behind the wheel and gear up for tons of open-world exploration and thrilling races! Take on the exciting Story mode, jump into a single race or Cup Series tourneys, and let loose in off-the-wall minigames. Master the art of drifting, boosting, jumping, and using power-ups to defeat opponents!
RACE FOR THE SKY TROPHY
Story mode follows your journey from rookie racer to famous champion as you compete against a series of charismatic rivals. With each victory, you'll work your way up the ranks to take on the infamous Shadow Z.
OPEN-WORLD EXPLORATION
The vast and vibrant world of Bricklandia is yours to explore as you see fit, full of colorful characters and kooky quests. Zoom past lush fields on Turbo Acres' pavement, go off-roading in the deserts of Big Butte County, cruise across Prospecto Valley's picturesque waterways, and more.
UNLEASH YOUR CREATIVITY
Building vehicles in the Garage is as easy as snapping bricks together. Construct new cars and boats from scratch, modify any vehicle in your collection, or unwind with guided builds, then take your creation for a drive!
PLAY TOGETHER AT HOME AND ONLINE
Roam around Bricklandia in local splitscreen or join your driving buddies online!","Genre(s): Racing, General, Arcade, Automobile",,,Visual Concepts,PlayStation 4,"May 19, 2023",
LEGO BATMAN 3: BEYOND GOTHAM,"Batman joins up with the super heroes of the DC Comics universe and blasts off to outer space to stop the evil Brainiac from destroying Earth. Using the power of the Lantern Rings, Brainiac miniaturizes worlds to add to his demented collection of mini cities from around the galaxy. Te greatest super heroes and the most cunning villains must now unite and travel to different Lantern Worlds to collect the Lantern Rings and stop Brainiac before nothing more can be done.","Genre(s): Action Adventure, General, Modern",73.0,6.9,TT Games,PlayStation 4,"Nov 11, 2014",E10+
LEGO BRAWLS,"Dream up the ultimate minifig brawlers and bash your way through all of your favorite LEGO themes in the first team action brawler set in the LEGO universe.

Design your ultimate LEGO Minifig hero with unique style, strategy and personality. A cactus with an attitude? A scrappy janitor ninja who happens to have fighting chickens? A sledgehammer-swinging clown with a few scores to settle? Sure! Build the ultimate brawler and level them up with unlockable content!

From the swashbuckling shores of Barracuda Bay, to the waterlogged caverns of Ninjago Seabound, to a dusty wild west saloon and the mythical Monkie Kid jungle, all of your favorite LEGO themes are brawlable! Collect unlockable minifigs, power-ups, and emotes along the way.

Battle to the top and track your rank against everyone else in the world! Do you have what it takes to be the best?","Genre(s): Action, General, Fighting, 2D, 3D",,tbd,Red Games,PlayStation 4,"Sep 2, 2022",E10+
LEGO BUILDER'S JOURNEY,"LEGO Builder's Journey is an atmospheric, geometric puzzle game that asks us to sometimes follow the instructions and sometimes to break the rules.

Take your time to experiment with free-form puzzle solving while immersing yourself in a poetic world of LEGO bricks. Throughout the narrative, there will be ups and downs, challenges, and celebrations. Figuring out who we are and what we become is the Builder's Journey.

The breathtaking LEGO brick world is brought to life with the most accurately rendered LEGO elements yet to feature on screens, including stunning ray tracing elements.","Genre(s): Puzzle, General",,tbd,Light Brick,PlayStation 4,"Apr 19, 2022",E
LEGO CITY UNDERCOVER,"In LEGO City: Undercover developed by TT Games and published by Nintendo, players assume the identity of Chase McCain, an undercover detective armed with clever disguises. As players run, drive and even fly through the city, they'll use the Wii U GamePad as a map, communicator and indispensable crime scanner. This is the first time that the LEGO City play sets have come to life on a gaming platform and it's exclusively on the Wii U console.","Genre(s): Action Adventure, Open-World",77.0,7.4,TT Games,PlayStation 4,"Apr 4, 2017",E10+
LEGO DC SUPER-VILLAINS,Players have the ability to create and play as an all-new Super-Villain throughout the game. Set in an expansive open world experience within the DC universe. It's up to you and a crazy group of misfits to uncover the intentions of earth's new wannabe superheroes.,"Genre(s): Action Adventure, General",74.0,6.5,TT Games,PlayStation 4,"Oct 16, 2018",E10+
LEGO DC SUPER-VILLAINS - BATMAN: THE ANIMATED SERIES,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Mar 19, 2019",
LEGO DC SUPER-VILLAINS: AQUAMAN MOVIE PACK 1,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Dec 4, 2018",
LEGO DC SUPER-VILLAINS: AQUAMAN MOVIE PACK 2,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Jan 8, 2019",
LEGO DC SUPER-VILLAINS: DC MOVIE CHARACTER PACK,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Feb 12, 2019",
LEGO DC SUPER-VILLAINS: SHAZAM MOVIE PACK 1,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Apr 5, 2019",
LEGO DC SUPER-VILLAINS: SHAZAM MOVIE PACK 2,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Apr 23, 2019",
LEGO DC SUPER-VILLAINS: YOUNG JUSTICE,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"May 14, 2019",
LEGO DIMENSIONS,"LEGO characters from a melding of some of the most recognizable brands in the universe join forces and battle in worlds outside of their own. A Dark Knight, a Wizard, and a LEGO Master Builder traveling together down the Yellow Brick Road is just the beginning.","Genre(s): Action Adventure, General",80.0,7.2,Traveller's Tales,PlayStation 4,"Sep 27, 2015",E10+
LEGO HARRY POTTER COLLECTION,"The Lego Harry Potter Collection brings Years 1-4 and Years 5-7 to PS4 for the first time with both games remastered on one disc. This compilation unites the creative skills of Lego and the expansive world of Harry Potter, with a journey full of spell-casting, potion-making, puzzle-solving, lessons, dueling, and much more for players of all ages to enjoy. [Playstation.com]","Genre(s): Miscellaneous, Compilation",73.0,7.4,Warner Bros. Interactive Entertainment,PlayStation 4,"Oct 18, 2016",E10+
LEGO JURASSIC WORLD,"Following the epic storylines of Jurassic Park, The Lost World: Jurassic Park and Jurassic Park III, as well as the highly anticipated Jurassic World, LEGO Jurassic World is the first videogame where players will be able to relive and experience all four Jurassic films.","Genre(s): Action Adventure, General",70.0,7.1,TT Games,PlayStation 4,"Jun 9, 2015",E10+
LEGO MARVEL COLLECTION,"The LEGO® Marvel Collection features three action-packed LEGO Marvel games: LEGO Marvel Super Heroes, LEGO Marvel's Avengers, and LEGO Marvel Super Heroes 2, plus all season pass content for each game! Join your favorite characters in the action-packed Marvel Universe!

LEGO Marvel Super Heroes - Players take control of a huge roster of characters as they unite to stop Loki and a host of other Marvel villains from assembling a super-weapon capable of destroying the world.

LEGO Marvel's Avengers - Jump into the Marvel Cinematic Universe with characters and storylines from some of the critically-acclaimed films and more!

LEGO Marvel Super Heroes 2 - Join your favorite Super Heroes and Super Villains from different eras and realities as they go head-to-head with the time-traveling Kang the Conqueror in the all-new, original adventure!","Genre(s): Miscellaneous, Compilation",,6.7,TT Games,PlayStation 4,"Mar 12, 2019",E10+
LEGO MARVEL SUPER HEROES,"LEGO Marvel Super Heroes features an original story where players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many other Marvel characters as they unite to stop Loki and a myriad of other Marvel villains from assembling a super-weapon capable of destroying the world.","Genre(s): Action Adventure, Fantasy, General, Fantasy, Open-World",83.0,7.7,TT Games,PlayStation 4,"Nov 15, 2013",E10+
LEGO MARVEL SUPER HEROES 2,"With a completely original branching storyline, LEGO® Marvel Super Heroes 2 introduces amazing new gameplay features, including the ability for characters to manipulate time and a four-player competitive Super Hero battling mode. With a huge array of brand new characters from the Marvel Universe, including old favorites in new guises, this game is sure to thrill both LEGO and Marvel fans, as well as newcomers to the series.","Genre(s): Action, Platformer, 3D",73.0,7.0,TT Games,PlayStation 4,"Nov 14, 2017",E10+
LEGO MARVEL SUPER HEROES 2 - MARVEL'S AVENGERS: INFINITY WAR,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Apr 24, 2018",
LEGO MARVEL SUPER HEROES 2: BLACK PANTHER,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Feb 13, 2018",
LEGO MARVEL SUPER HEROES 2: CLOAK & DAGGER,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Mar 20, 2018",
LEGO MARVEL SUPER HEROES 2: GUARDIANS OF THE GALAXY VOL. 2.,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Dec 19, 2017",
LEGO MARVEL SUPER HEROES 2: MARVEL'S ANT-MAN AND THE WASP,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Jul 5, 2018",
LEGO MARVEL SUPER HEROES 2: MARVEL'S RUNAWAYS CHARACTER AND LEVEL PACK,,"Genre(s): Action, Platformer, 3D",,tbd,TT Games,PlayStation 4,"Apr 10, 2018",
LEGO MARVEL'S AVENGERS,"Avengers Assemble! Experience the first console videogame featuring characters and storylines from the blockbuster film Marvel’s The Avengers and the much anticipated sequel Marvel’s Avengers: Age of Ultron, and more. Play as the most powerful Super Heroes in their quest to save humanity.","Genre(s): Action Adventure, General",71.0,7.1,TT Games,PlayStation 4,"Jan 26, 2016",E10+
LEGO STAR WARS: THE FORCE AWAKENS,"Experience untold adventures set before Star Wars: The Force Awakens through exclusive new story levels that takes place between Star Wars: Return of the Jedi and the new film. Play as all of the heroic characters from the movie, including Rey, Finn, Poe Dameron, Han Solo, Chewbacca, C-3PO, and BB-8, as well as Kylo Ren, General Hux and Captain Phasma, while exploring classic Star Wars locales, such as Jakku and Starkiller Base, and utilizing a multitude of vehicles along the way. [LEGO]","Genre(s): Action Adventure, General",78.0,7.4,TT Games,PlayStation 4,"Jun 28, 2016",E10+
LEGO STAR WARS: THE FORCE AWAKENS - DROID CHARACTER PACK,"The Sony exclusive Droid Character Pack brings new metallic fun to LEGO Star Wars: The Force Awakens. This character pack includes the deadly General Grievous and his loyal Commando Droid, Battle Droid, and Super Battle Droid, plus the protocol droids ME-8D9 and W1-LE, the metallic bounty hunter IG-88, and your favorite astromech with a bad motivator: R5-D4. These are the droids you're looking for!","Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Jun 28, 2016",
LEGO STAR WARS: THE FORCE AWAKENS - JABBA'S PALACE CHARACTER PACK,"The dregs of the galaxys criminal underworld come to LEGO Star Wars: The Force Awakens with Jabbas Palace Pack. This character pack includes the mighty Jabba the Hutt and his loyal retainers Bib Fortuna, Malakili and Gamorrean Guards, plus the bounty hunter Boushh, band leader Max Rebo, dancer Oola, and Princess Leia in her Jabbas prisoner costume.","Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Aug 2, 2016",
LEGO STAR WARS: THE FORCE AWAKENS - THE EMPIRE STRIKES BACK CHARACTER PACK,"Strike back and bring your favorite Bounty Hunters and Hoth-equipped Rebels to LEGO Star Wars: The Force Awakens with The Empire Strikes Back Character Pack!

This epic character pack includes Luke Skywalker, Han Solo, and more!","Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Aug 2, 2016",
LEGO STAR WARS: THE FORCE AWAKENS - THE FREEMAKER ADVENTURES CHARACTER PACK,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Jul 26, 2016",
LEGO STAR WARS: THE FORCE AWAKENS - THE PREQUEL TRILOGY CHARACTER PACK,,"Genre(s): Action Adventure, General",,tbd,TT Games,PlayStation 4,"Jul 26, 2016",
LEGO STAR WARS: THE SKYWALKER SAGA,"LEGO Star Wars: The Skywalker Saga will feature hundreds of playable characters - the most ever for a LEGO Star Wars game - and ships, LEGO's signature sense of humour and fun, and new innovations, options, and gameplay features. Players can start the game at any point in the Star Wars timeline; fans can jump in with Star Wars: The Phantom Menace, begin the original trilogy with Star Wars: A New Hope, or launch right into Star Wars: The Rise of Skywalker.

LEGO Star Wars: The Skywalker Saga marks the return to the franchise that kicked off the LEGO video game series. The game will give fans an all-new LEGO Star Wars experience with complete freedom to explore the LEGO Star Wars galaxy. With the Skywalker saga coming to an end, LEGO Star Wars: The Skywalker Saga will bring to life all those Star Wars adventures remembered and undiscovered in an epic culmination of all nine saga films as fans celebrate the closing of this chapter in Star Wars.","Genre(s): Action Adventure, General",,6.8,TT Games,PlayStation 4,"Apr 5, 2022",E10+
M.A.C.E. SPACE SHOOTER,"M.A.C.E. is a classic 2D space shooter game.
The player navigates a spaceship across three different worlds with 6 vertical scrolling levels and various enemies, trying to destroy or avoid them.
Hidden items (weapons, bombs, energy), upgradeable weapons and accessories, such as rocket and companions help to defeat the enemy in difficult battles.","Genre(s): Action, Shooter, Shoot-'Em-Up, Vertical",,tbd,THOMAS CLAUS UND FRANK MENZEL,PlayStation 4,"Nov 19, 2020",E10+
M.A.C.E. TOWER DEFENSE,"Military Alliance of Common Earth.

Founded after the first alien invasion on earth in the year 2054. M.A.C.E. is the epitome of the new cohesion of all peoples of the earth to fight against the aliens to serve life on earth in a military path.

M.A.C.E. Tower Defense is a classic tower defense game with unique towers and enemies and an ingame shop system for getting better towers, upgrade existing towers and buy special items (Atom Bomb, Splash Bomb, Air supply).","Genre(s): Strategy, Real-Time, Defense",,tbd,THOMAS CLAUS UND FRANK MENZEL,PlayStation 4,"May 14, 2021",
MACHI KNIGHTS: BLOOD BAGOS,"Get ready for an all-new hardcore multiplayer action RPG. Stage by stage, you’ll unravel the mysteries of ancient technologies. Experiment with new Machi Knight equipment to change your gameplay style, and stop the evil organization of Kenos from reviving a terrible long-lost weapon known as Bagos the Giant.","Genre(s): Action, Role-Playing, General, Action RPG",,tbd,CFK,PlayStation 4,"Aug 8, 2019",E10+
MACHINARIUM,Machinarium is an independent puzzle / adventure game developed by the makers of web-games Samorost and Samorost2. A little robot who's been thrown out to the scrap yard behind the city must return and confront the Black Cap Brotherhood and save his robot-girl friend.,"Genre(s): Adventure, Point-and-Click",,7.0,Amanita Design,PlayStation 4,"Sep 21, 2016",
MACROTIS: A MOTHER'S JOURNEY,"Experience the emotional tale of a challenging journey...
Take on this adventure as Mother Bilby and save your beloved children who got separated from you because of a frightening flood caused by the never-ending rain. Climb, jump, and gnaw your way under the ground in Macrotis: A Mother's Journey, a 2.5D puzzle-platformer. Solve challenging puzzles by interacting with the beautiful yet dangerous world, while avoiding deadly traps that could end the adventure immediately.
A great variety of natural and supernatural abilities will aid you on your emotive trip. Will you be able to help the desperate Mother find and rescue her cute little children?","Genre(s): Action, Platformer, 2D",,5.0,Proud Dinosaurs,PlayStation 4,"Oct 21, 2020",E
