title,description,genres,meta_score,user_score,developer,platform,release_date,rating
KAZE AND THE WILD MASKS,"Kaze and the Wild Masks embraces all the classic 90’s platformer elements and gives it a personal touch with modern-looking pixel art graphics. With simple and intuitive mechanics, difficult challenges, iconic bosses, and the satisfyingly smooth platforming and speed of the game, you will find yourself hooked to accomplish everything.","Genre(s): General, Action, Platformer, 2D",N/A,8.6,PixelHive,Stadia,"Mar 26, 2021",E
KEMONO HEROES,"When the Moon God turns the inhabitants of the forest to stone, four Animal Ninja Masters must fight their way to Mt. Fuji and break his spell. Use swift moves, an arsenal of tools, and each Master's unique abilities to save your home!","Genre(s): Action, General, Platformer, 2D",N/A,5.8,MadGearGames,Stadia,"Apr 1, 2021",E
KILLER QUEEN BLACK,"Killer Queen Black, inspired by the hit arcade game, Killer Queen, let's you fight for your hive with three ways to win. Will you claim your victory by hopping on the snail, hoarding berries, or wiping out the enemy's queen?

Attack, fly, and stay alive. If you are playing queen, you'll want to protect your hive and your workers. The responsibilities don't stop there, having a strategy in place will be beneficial, but you'll also need to be fluid and keen on your opposing team's strategy.","Genre(s): Action, Action Adventure, General, Arcade",N/A,7.3,Liquid Bit,Stadia,"Mar 30, 2021",E10+
KINE,"Kine is a charming 3D puzzle game about three musical machines hoping to find their big break. Guide these dreamers through a delightful tale of love, labor, and loss as they struggle to form a band and find success on the main stage.

Manipulate and maneuver each character by taking advantage of their unique abilities.

Navigate a stunningly beautiful world filled with a wide variety of 3D puzzles while listening to an award-winning original soundtrack.","Genre(s): Puzzle, Action",N/A,6.2,Gwen Frey,Stadia,"Nov 19, 2019",E
KONA,"Northern Canada, 1970. A strange blizzard ravages Atamipek Lake. Step into the shoes of a detective to explore the eerie village, investigate surreal events, and battle the elements to survive. The first installment in a series of four games, Kona is a chilly interactive tale you won't soon forget.","Genre(s): Adventure, 3D, First-Person",N/A,7.7,Parabole,Stadia,"Aug 1, 2020",N/A
LAKE,"It's September 1, 1986. You take on the role of forty-something Meredith Weiss, who returns from the big city to her quiet hometown. She exchanges her busy career at a software company to fill in for her dad, the local mail carrier.

During her two-week stay in beautiful Providence Oaks, Oregon, she runs into a few familiar faces as well as plenty of new folk. As Meredith, you get to decide who to talk to, who to befriend and perhaps even start a romantic relationship with.

Whatever happens, at the end of her stint she'll have to make up her mind: return to her demanding job in the big city, or stay in the town she grew up in?","Genre(s): Adventure, General",N/A,tbd,Gamious,Stadia,"Jun 1, 2022",N/A
LARA CROFT AND THE GUARDIAN OF LIGHT,"Lara Croft and the Guardian of Light is the first ever downloadable, co-op action/adventure game featuring Lara Croft. This brand extension incorporates the hallmarks of the Tomb Raider franchise including exploration, discovery, platforming, and puzzle solving. Lara Croft and the Guardian of Light allows players to experience Lara Croft from an isometric viewpoint, and combines new gameplay features such as character progression, fun fast-paced combat, and elements of cooperation and competition. Lara Croft and the Guardian of Light will be available to download this summer.","Genre(s): Action Adventure, General",N/A,6.7,Nixxes Software,Stadia,"Dec 21, 2020",T
LARA CROFT AND THE TEMPLE OF OSIRIS,"Lara Croft and the Temple of Osiris is the sequel to the critically-acclaimed Lara Croft and the Guardian of Light, and the first-ever four-player co-op experience with Lara Croft. Featuring stunning visuals and a brand-new story, players must work together to explore the temple, defeat hordes of enemies from the Egyptian underworld, solve devious puzzles, and avoid deadly traps. All the while, players will compete for treasure, powerful artifacts, and ultimate bragging rights.","Genre(s): Action Adventure, Linear",N/A,tbd,Crystal Dynamics,Stadia,"Jul 15, 2020",N/A
LEGEND OF KEEPERS: CAREER OF A DUNGEON MANAGER,Legend of Keepers is the perfect mix between Dungeon Management and Roguelite. You have been hired as a dungeon master by the Dungeons Company. Your job is simple: protect their dungeons!,"Genre(s): Strategy, Turn-Based, Tactics",N/A,7.8,Goblinz Studio,Stadia,"Apr 29, 2021",M
LIFE IS STRANGE REMASTERED COLLECTION,"Experience the BAFTA award-winning story of Life is Strange now beautifully remastered with enhanced visuals and vastly improved animation using mocap technology.

Play as Max Caulfield, a photography senior who discovers she can rewind time while saving her best friend Chloe Price from a violent altercation.

The pair soon find themselves investigating the mysterious disappearance of fellow student Rachel Amber, uncovering a dark side to life in Arcadia Bay. Meanwhile, Max must quickly learn that changing the past can sometimes lead to a devastating future.

The Life is Strange Remastered Collection includes 'Life is Strange Remastered' and 'Life is Strange: Before the Storm Remastered'.","Genre(s): Miscellaneous, Compilation",N/A,7.0,DONTNOD Entertainment,Stadia,"Feb 1, 2022",N/A
LIFE IS STRANGE: TRUE COLORS,"A bold new era of the award-winning Life is Strange begins, with an all-new playable lead character and a thrilling mystery to solve!

Alex Chen has long suppressed her 'curse': the supernatural ability to experience, absorb and manipulate the strong emotions of others, which she sees as blazing, colored auras.

When her brother dies in a so-called accident, Alex must embrace her volatile power to find the truth and uncover the dark secrets buried by a small town.","Genre(s): Action Adventure, General",N/A,4.0,Deck Nine Games,Stadia,"Sep 10, 2021",N/A
LITTLE BIG WORKSHOP,"Imagine a magical factory, appearing right in your living room. A carefully planned masterpiece, where diligent workers throw together anything customers want. Rubber ducks and dressers, drones and electric guitars, scooters and other wonderful goods can be created from many different materials and sold for hard cash cash you invest right back into your factory to get more machines, more workers and grow your business. In Little Big Workshop you become a factory tycoon!","Genre(s): Strategy, Management, Business / Tycoon",N/A,8.5,Mirage Game Studios,Stadia,"Nov 5, 2020",N/A
LITTLE NIGHTMARES,"Immerse yourself in Little Nightmares, a dark whimsical tale that will confront you with your childhood fears!

Embark on a grim shadow-filled adventure with an interactive storyline, outstanding sound design, and a unique art style that is sure to deliver eerie chills and goosebumps. Players will discover a world that blurs the lines between dreams and nightmares as they help Six escape The Maw -- a vast, mysterious vessel inhabited by corrupted souls looking for their next meal. Consider every option and master Six's every movement in a super-sized world where even the smallest doubt can lead to a fatal misstep!","Genre(s): Action Adventure, Linear",N/A,8.1,Tarsier Studios,Stadia,"Jun 1, 2020",T
LITTLE NIGHTMARES II,"Little Nightmares II is a suspense-adventure game in which you play as Mono, a young boy trapped in a world that has been distorted by the humming transmission of a distant tower. With Six, the girl in a yellow raincoat, as his guide, Mono sets out to discover the dark secrets of The Signal Tower and save Six from her terrible fate; but their journey will not be straightforward as Mono and Six will face a gallery of new threats from the terrible residents of this world.

Features

* Play a thrilling suspense adventure that will give you the creeps - Take Mono and Six on their adventure while a host of brand-new Residents lie in wait to haunt your steps and disturb your sleep. Outsmart the sadistic Teacher, survive the bloodthirsty Hunter and more hair-raising characters down to the roots of evil.

* Discover a fantastical horror world corrupted by the signal tower - Escape a world that's rotten from the inside. Your journey will take you from creepy woodlands to sinister schools, on your way to the dreadful Signal Tower to find the source of the evil that spreads through the TV screens of the world.

* Rekindle your dormant heroic child to save six from the darkness - Six is fading from this world and her only hope is to guide Mono to the Signal Tower. In this world of nightmares, you are her only beacon of hope. Can you muster the courage to fend off your tormenters, and co-operate with Six to somehow make sense of The Signal Tower?","Genre(s): Action Adventure, Linear",N/A,8.2,Tarsier Studios,Stadia,"Feb 11, 2021",T
LOST WORDS: BEYOND THE PAGE,"Lost Words: Beyond the Page is a narrative-driven, atmospheric puzzler.","Genre(s): Action, Adventure, General, Platformer, 2D",78,7.6,Sketchbook Games,Stadia,"Mar 27, 2020",E
LUMOTE: THE MASTERMOTE CHRONICLES,"Lumote: The Mastermote Chronicles expands on the early access PC game, Lumote, supporting Luminawesome to deliver a complete version of the critically acclaimed release that delivers additional story, creates a whole new game world playing as the mighty Mastermote, and includes a new level of challenges, puzzles, and collectibles. With a brand-new gameplay trailer, narrated by Michelle Rocha, developer and co-founder of Luminawesome Games, players are taken on a journey through The Great Depths guided by the curious and adorable protagonist, Lumote. As the trailer dives into the underwater world, players are introduced to the bioluminescent creatures, known as the Motes, who spend their lives deep in the bioverse, content with living on the rhythms found in the electronica soundscape.","Genre(s): Action, Platformer, 3D",N/A,tbd,Luminawesome Games Ltd.,Stadia,"Apr 21, 2022",N/A
MAD STREETS,"Mad Streets is a hilarious, brutal, beat-em-up party game that lets you pick a side, and brawl it out alone or with up to four friends. The pick-up-and-play nature of Mad Streets is perfect for when you're looking for a bit of instant fun, making it a perfect party game to settle some scores.

Target specific areas of the body, experiment with silly button combo attacks; and even throw out your ultimate special moves to become the champion!","Genre(s): Action, Beat-'Em-Up, 3D",N/A,tbd,Craftshop Arts Inc.,Stadia,"Mar 15, 2022",N/A
MADDEN NFL 21,"The next generation of Madden NFL is here. Featuring Next Gen Player Movement fueled by real-world Next Gen Stats and authentic new environments inside NFL stadiums, feel game day realism like never before beginning December 4, 2020.

Next Gen Player Movement utilizes Next Gen Stats -- leveraging real athlete data from thousands of NFL plays fed into the Madden animation engine -- to create fluid, athletic player movement when accelerating, running routes, and changing direction for every player on the field.

Feel game day come to life with authentic new environments unlocked by a new deferred lighting system that improves player fidelity and enhances the details of the game in every part of the stadium. Immerse yourself in the sounds of the game with location-based audio and brave the elements as stunning weather detail powered by next gen tech adds a new level of realism.

Getting the ball into the hands of your Superstar X-Factors has never been easier with star-driven play calling. Call the right play, for the right player, in clutch moments. Re-live the thrill of victory via new Next Gen Stats-powered replays. Triggered by certain statistical moments and presented in beautifully rendered cinematics, these replays highlight the biggest plays by the best players in the game, all backed by hard data.

In the next generation of Madden NFL, there's nothing more real than game day.","Genre(s): Sports, Team, Football, Sim",N/A,4.0,EA Sports,Stadia,"Jan 28, 2021",E
MADDEN NFL 22,"There will be more detailed staff management and skill tree progression systems, with comprehensive weekly game strategy that integrates into your gameplan. Through the regular season and off-season, new scenarios will keep things fresh as you weigh various risks and rewards to make the right decisions for your team. Plus, Franchise will see improvements throughout the year via three Live Service updates. Our first live service update targeting September to release is one of your top requested features, Player Scouting. Keep an eye out for more Gridiron Notes as each Live Service update rolls in. The Yard is back with a new challenge-based Solo campaign. You can now visit new fields located on gorgeous beaches and beautiful mountain landscapes across the world, battle boss characters with unmatched NFL talents, and unlock celebrations and items for your avatar. Plus, a new ranked mode can allow for you competitive Yard players out there to test your skills against one another and earn rewards. Face of the Franchise returns - and this time with more customization. The mode lets you shape your story as a quarterback, wide receiver, running back, or (for the first time ever) a linebacker striving to reach NFL superstardom and become more than the game. You’ll start out prepping for the NFL and experiencing flashbacks to your most pivotal college football moments. You’ll then take the stage on Draft Day and begin the once in a lifetime NFL journey, playing every game of your rookie season, rising to the top all based on the choices you make. An all-new Player Class and progression system also lets you choose your skills, ratings, and unique attributes with even more customization options to realistically craft your avatar. You can also level up this year by sharing progression between The Yard and the all-new Face of the Franchise: Unite We Rise, so you never miss a beat. Superstar KO is back again in Madden NFL 22 with a co-op eliminator mode. You’ll be able to play quick games in unique stadiums with fan favorite house rules and icons of football culture. Authentic NFL teams, various stadiums and rosters will also be available for the first time.","Genre(s): Sports, Team, Football, Sim",N/A,1.0,EA Tiburon,Stadia,"Aug 17, 2021",N/A
MAFIA III: DEFINITIVE EDITION,"WHEN ALL IS LOST

NEW BORDEAUX, 1968
The '60s are in full swing in the coastal city of New Bordeaux, which is known for its abundant nightlife and culturally diverse population. The nation is surging with change in response to the civil rights movement, and the American south is fraught with racial tension, revolutionary movements, and thriving crime rackets.

Starring: LINCOLN CLAY
Left for dead by mafiosos who betrayed and murdered his surrogate family, Vietnam Special Forces veteran Lincoln Clay is hell-bent on revenge, and on building a new crime family to supplant the Italian Mafia.

Game Features:

EXACT REVENGE YOUR WAY
Brute force, guns blazing, or stealth tactics - how you tear down the Italian Mafia is up to you.

EXPLORE A HUGE AND DIVERSE WORLD
From the business district to the bayou, every neighborhood has its own unique flavor.

BUILD A NEW CRIME FAMILY
Unlock special perks by recruiting underbosses to run districts within your criminal empire.

GET THE FULL STORY
Mafia III: Definitive Edition add-on content includes three story expansions that integrate seamlessly with and greatly enhance the base game.

* Faster, Baby!
* Stones Unturned
* Sign of the Times","Genre(s): Action Adventure, Open-World",N/A,tbd,Hangar 13,Stadia,"Oct 1, 2021",N/A
MARVEL'S AVENGERS,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.","Genre(s): Action, General",N/A,4.4,Crystal Dynamics,Stadia,"Sep 4, 2020",T
MEREK'S MARKET,"Merek's Market is a chaotic crafting game about running a medieval shop.

We've all been that adventurer throwing down bags of gold to buy swords and shields, but what about the poor souls rushing around behind the shop counter? Strange customers? Yes. Over the top crafting challenges? You bet. A shop cat? Absolutely!

Take ownership of Merek's Market as you haggle, barter and craft your way through a comical single player campaign or team up with friends to supply the whole town.","Genre(s): Strategy, Management, Business / Tycoon",N/A,tbd,Big Village Games,Stadia,"Sep 14, 2021",N/A
METRO EXODUS,"The year is 2036.

A quarter-century after nuclear war devastated the earth, a few thousand survivors still cling to existence beneath the ruins of Moscow, in the tunnels of the Metro.

They have struggled against the poisoned elements, fought mutated beasts and paranormal horrors, and suffered the flames of civil war.
But now, as Artyom, you must flee the Metro and lead a band of Spartan Rangers on an incredible, continent-spanning journey across post-apocalyptic Russia in search of a new life in the East.

Metro Exodus is an epic, story-driven first person shooter from 4A Games that blends deadly combat and stealth with exploration and survival horror in one of the most immersive game worlds ever created.

Explore the Russian wilderness across vast, non-linear levels and follow a thrilling story-line that spans an entire year through spring, summer and autumn to the depths of nuclear winter.

Inspired by the novels of Dmitry Glukhovsky, Metro Exodus continues Artyom's story in the greatest Metro adventure yet.

Features:

* Embark on an incredible journey - board the Aurora, a heavily modified steam locomotive, and join a handful of survivors as they search for a new life in the East

* Experience Sandbox Survival - a gripping story links together classic Metro gameplay with new huge, non-linear levels

* A beautiful, hostile world - discover the post-apocalyptic Russian wilderness, brought to life with stunning day / night cycles and dynamic weather

* Deadly combat and stealth scavenge and craft in the field to customize your arsenal of hand-made weaponry, and engage human and mutant foes in thrilling tactical combat

* Your choices determine your comrades' fate - not all your companions will survive the journey; your decisions have consequence in a gripping storyline that offers massive re-playability

* The ultimate in atmosphere and immersion - a flickering candle in the darkness; a ragged gasp as your gasmask frosts over; the howl of a mutant on the night wind - Metro will immerse and terrify you like no other game","Genre(s): Action, Shooter, First-Person, Arcade",N/A,7.8,N/A,Stadia,"Nov 19, 2019",N/A
METRO: 2033 REDUX,"Metro 2033 Redux is the definitive version of the cult classic ‘Metro 2033’, rebuilt in the latest and greatest iteration of the 4A Engine for Next Gen. Fans of the original game will find the unique world of Metro transformed with incredible lighting, physics and dynamic weather effects. Newcomers will get the chance to experience one of the finest story-driven shooters of all time; an epic adventure combining gripping survival horror, exploration and tactical combat and stealth.","Genre(s): Action, Shooter, First-Person, Arcade",N/A,8.2,4A Games,Stadia,"Jun 23, 2020",M
METRO: LAST LIGHT REDUX,"Metro: Last Light Redux is the definitive version of the critically acclaimed ‘Metro: Last Light’, rebuilt in the latest and greatest iteration of the 4A Engine for Next Gen. Newcomers will get the chance to experience one of the finest story-driven shooters of all time; an epic adventure combining gripping survival horror, exploration and tactical combat and stealth.","Genre(s): Action, Shooter, First-Person, Arcade",N/A,8.0,4A Games,Stadia,"Jun 23, 2020",M
MONOPOLY,"Its MONOPOLY for a new era! Play the classic game and watch the board come to life! A full 3D city at the center of the board lives and evolves as you play. You own a miniature world that will interact with your progression throughout the game and celebrate your achievements. Play the way you want - you can change the rules and adapt them to your playing style. Take and display photos at key moments for an amplified social gaming experience. Monopoly PLUS raises the classic game to a new level! The downloadable version of this game supports English, French, Italian, German, Spanish, Danish, Dutch, Finnish, Norwegian, Polish, Portuguese, Russian, Swedish, Turkish, Korean, Chinese.","Genre(s): Miscellaneous, Board / Card Game",N/A,6.8,Ubisoft,Stadia,"Apr 28, 2020",E
MONOPOLY MADNESS,"In Monopoly Madness, players compete to buy and upgrade properties in MONOPOLY City, all while our old friend Mr. Monopoly is away on a well-earned vacation. It’s here where they face up to 5 other players in short, frantic rounds, as a real-time race takes place on the chaotic streets of MONOPOLY City, all without the boundaries of the board.","Genre(s): Miscellaneous, Board / Card Game, Party / Minigame",N/A,tbd,Engine Software,Stadia,"Dec 9, 2021",N/A
MONSTER BOY AND THE CURSED KINGDOM,"A legendary game series returns with an all-new adventure and in stunning HD!

Monster Boy is a colorful side-scrolling action adventure created in cooperation with Ryuichi Nishizawa, the creator of the famous Wonder Boy in Monster World series.

Monster Boy is being created to bring back the enjoyment of the classic games that shine by simplicity. Exciting gameplay, upbeat music and smooth graphics. You'll need to overcome huge bosses, find hidden passages, discover powerful equipment and use all your wits and skills to remove a powerful curse.

Transform into 6 different creatures, each with their own skills and abilities. Take advantage of all the unique powers to open new paths and advance in an epic story.

We put all our passion into Monster Boy to create a truly enjoyable love letter to gaming from the 80's and 90's - will you join us and celebrate together with us?

Features:

* Switch between up to 6 playable characters: Each character feels different and all of them keep the gameplay fresh and exciting.
* Unlock new paths and secrets with special equipment: Look for magic weapons and equipment that gradually open up the world.
* Over 15 hours of epic adventure: Explore the new 'Monster World' in a huge interconnected environment.
* Soundtrack from Japanese superstar composers: Yuzo Koshiro, Motoi Sakuraba, Michiru Yamane, Keiki Kobayashi and Takeshi Yanagawa
* Full HD graphics at 60 frames per second: The game supports 1080p/60fps (docked) and 720p/60fps (portable mode)
* HD Rumble support: Feel the action with high performance HD Rumble support","Genre(s): Action, Action Adventure, General, Platformer, Metroidvania",N/A,8.3,FDG Entertainment,Stadia,"Jul 1, 2020",E10+
MONSTER ENERGY SUPERCROSS - THE OFFICIAL VIDEOGAME 3,"The only Official Monster Energy AMA Supercross Championship videogame is back! Relive the 2019 season with 100 riders of both 450SX and 250SX categories, 15 official stadiums and tracks and, for the very first time, you can join the Official Supercross Teams of the 2019 Championship in the career mode.","Genre(s): Racing, Arcade, Automobile",N/A,7.3,Milestone S.r.l,Stadia,"Feb 4, 2020",N/A
MONSTER ENERGY SUPERCROSS - THE OFFICIAL VIDEOGAME 4,"Cross is Super Again! The official videogame of the Monster Energy AMA Supercross Championship is back with its fourth edition, the most extreme ever!","Genre(s): Racing, Arcade, Automobile",N/A,4.5,Milestone S.r.l,Stadia,"Mar 11, 2021",E
MONSTER JAM STEEL TITANS,"Real Trucks. Real Action. Monster Jam! Monster Jam Steel Titans delivers the complete Monster Jam experience for everybody to enjoy!

All the trucks, stunts, stadiums, racing and massive air in one game! Play in various game modes including Stadium and outdoor Racing, various Stunt Challenges and Destruction modes!","Genre(s): Racing, Arcade, Automobile",N/A,5.0,Rainbow Studios,Stadia,"Dec 2, 2020",E
MONSTER JAM STEEL TITANS 2,"More Trucks! New Worlds! Monster Jam Steel Titans 2!

Monster Jam Steel Titans 2 features more fan-favorite trucks in brand new Monster Jam worlds!

Brand new online multiplayer modes, 38 trucks to choose from and five new outdoor worlds! Drivers train at Camp Crushmore and compete in authentic stadiums to become the ultimate champion!

Perform your favorite stunts! Bicycles, Stoppies, Moonwalks, Walk Its, Cyclones, Pogos, Power Outs and Back-Flips!","Genre(s): Racing, Arcade, Automobile",N/A,4.8,Rainbow Studios,Stadia,"Mar 2, 2021",E
MOONLIGHTER,"Become Will, a fearless shopkeeper from the town of Rynoka setting off on the greatest adventure of his life.

By day, you run the shop. By night, you explore hostile dungeons in search of new merchandise, doing all you can to keep your business afloat. After all, when it is all said and done... every adventure has to pay off.","Genre(s): Role-Playing, Action RPG",N/A,8.0,Digital Sun,Stadia,"Jul 1, 2021",N/A
MORTAL KOMBAT 11,"Mortal Kombat is back and better than ever in the next evolution of the iconic franchise. The all new Custom Character Variations give you unprecedented control to customize the fighters and make them your own. The new graphics engine showcasing every skull-shattering, eye-popping moment, brings you so close to the fight you can feel it. And featuring a roster of new and returning Klassic Fighters, Mortal Kombat's best in class cinematic story mode continues the epic saga over 25 years in the making.","Genre(s): Action, Fighting, 2D",N/A,6.8,NetherRealm Studios,Stadia,"Nov 19, 2019",N/A
MORTAL KOMBAT 11 ULTIMATE,"The definitive MK11 experience! Take control of Earthrealm's protectors in the game's TWO critically acclaimed, time-bending Story Campaigns as they race to stop Kronika from rewinding time and rebooting history. Friendships are tested, and new alliances forged, in the battle to save all of existence. MK11 Ultimate features the komplete 37-character roster, including new additions Rain, Mileena & Rambo.

Mortal Kombat 11 showcases every amusing friendship, gory fatality and soul-crushing fatal blow like never before. You'll be so close to the fight, you can feel it!

Includes Mortal Kombat 11, Kombat Pack 1, Aftermath Expansion & Kombat Pack 2.","Genre(s): Action, Fighting, 2D",N/A,6.9,NetherRealm Studios,Stadia,"Nov 17, 2020",N/A
MORTAL KOMBAT 11: AFTERMATH,"Aftermath features a brand-new cinematic story centered around trust and deceit. Fire God Liu Kang, the new keeper of time and protector of Earthrealm, looks to secure the future he envisions. In order to do so, he is forced to enlist the help of some unlikely allies and familiar foes. Players will have to decide who they can trust and who they must defeat with fate on the line. Forge a new history.

New Playable Fighters
Sheeva and Fujin triumphantly return, with special guest RoboCop making his debut in Mortal Kombat. Dead or Alive, they're coming with you!

Stage Fatalities
The Klassic finishing move is back! Use the world as your weapon, and watch as the environment engulfs, eviscerates and destroys your opponents.

Friendships
You can dance if you want to. Friendly finishers are back for the entire roster. Kill them with Kindness as the ultimate troll move.

New Stages
Kronika's Keep and Soul Chamber will be brand-new additions. Aftermath will also bring the klassic Dead Pool stage and RetroKade featuring favorites from MKI-III.","Genre(s): Action, Fighting, 2D",N/A,6.3,NetherRealm Studios,Stadia,"May 26, 2020",M
MORTAL KOMBAT 11: KOMBAT PACK 2,"Kombat Pack 2 features 3 New Playable Characters: Mileena, Rain and Rambo.","Genre(s): Action, Fighting, 2D",N/A,7.3,NetherRealm Studios,Stadia,"Nov 17, 2020",N/A
MOTOGP 20,"Take control of your own career, switch from real teams to new teams created with sponsors from the world of MotoGP™, decide the development of the bike and manage your technical unit to win. Improved physics, with even more realistic and complex braking management. The tire has been divided into independent sectors for wear and temperature, and the fuel consumption can be managed with driving style and power maps. If you were looking for a challenge, this is definitely the one for you. Being a successful driver is much more than just keeping the throttle wide open. You also need to win with style! Unleash your creativity with 6 different graphic editors, including the new Suit and Livery editor for your bike. [Milestone]","Genre(s): Racing, Simulation, Arcade, Automobile",N/A,8.3,Milestone S.r.l,Stadia,"Apr 23, 2020",N/A
MOTOGP 21,"Discover all the official rosters and tracks and experience the thrill of the 2021 Season. And if you want to dive into the past, you can relive the MotoGP™ history with more than 40 riders and their iconic bikes. Take critical decisions and find a winning strategy to take over the Championship! Create your crew, choosing between official teams or a new one. Pick your staff, choosing your Personal Manager, a Chief Engineer, and a Data Analyst who will help you to make crucial choices such as the best contract to get and the bike development. Reach the MotoGP™ or Moto2™ class and assemble your very own Junior team. How you ride your bike will directly affect the tires wear. Worn tires make it more difficult to handle the bike. Manage it cautiously. Forget automatic respawns. If you fall, you must get up and get back on your bike as fast as possible. Never lose control. Customize helmet, suit, stickers, racing number, and livery with 5 incredible Graphic Editors! Once you’re done, share* your designs online or try on some of your fellow player’s creations. *You can share helmet, racing number and rider stickers. Just like the real riders, you’ll have to play by the rules of the official championship or you’ll face the consequences, including, for the first time, the Long Lap Penalty. Enjoy the most authentic MotoGP™ experience.","Genre(s): Racing, Simulation, Automobile",N/A,7.8,Milestone S.r.l,Stadia,"Apr 22, 2021",E
MURDER BY NUMBERS,"Los Angeles, 1996. Honor Mizrahi was just an actress on a hit TV detective show. But when her boss ends up dead just minutes after he fires her,she finds herself starring in her own murder mystery. Teaming up with SCOUT, a reconnaissance robot thrown away after a mysterious incident, she sets out to clear her name - and a new detective duo is born!

90's fashions! Upbeat jams! Sass dialed up to 100! Questionable jokes! Drag queens! All that and more awaits... in Murder by Numbers!","Genre(s): Adventure, General, Visual Novel",N/A,7.1,Mediatonic,Stadia,"Mar 23, 2021",T
MY FRIEND PEPPA PIG,"Have a fun-filled adventure by becoming Peppa Pig's new friend! Create and dress your character, ring Peppa's doorbell, and begin a story that's all up to you. Peppa suggests activities everywhere you go help Daddy Pig find his glasses, follow the animal tracks in the Forest, splash in muddy puddles, and much more! It's just like being in an episode of the TV show, where all your favorite characters are excited to meet you. From the Beach to the Museum and even Potato City, every playtime is a new experience with your friend Peppa Pig.","Genre(s): Adventure, General",N/A,8.8,PETOONS STUDIO SL,Stadia,"Oct 22, 2021",N/A
MY HERO ONE'S JUSTICE 2,"The battle for justice continues, but this time the fight gets bigger, badder, and more quirkier in My Hero One's Justice 2. Based on the hit anime series, all of your favorite characters return in this 3D arena fighter that pits heroes and villains in the ultimate test for righteousness.

Play through the anime and experience memorable fights as you relive iconic scenes. Pick up after the finish of My Hero One's Justice and see what happens to Deku and the class at UA.

The cast from My Hero One's Justice are back and they're now joined by newly added characters from the series. With 40 playable characters, build your dream team with your favorite hero or villain. Fight to build up your PLUS ULTRA meter and pull off quirks in special combos that goes beyond!","Genre(s): Action, Fighting, 3D",N/A,tbd,Bandai Namco Games,Stadia,"Feb 15, 2022",N/A
MY LITTLE PONY: A MARETIME BAY ADVENTURE,"Sunny wants to bring magic back to Equestria by hosting the forgotten Maretime Bay Day festival but some pony is out to spoil her plans! Save the celebration by putting on fashion shows, finding the cutest animals, flying with Pegasi and more. Get a helping hoof from Hitch, Izzy, Zipp and Pipp along the way. And customize your ponies with new clothing, accessories and magic powers. You can even invite a friend to your multiplayer party! So saddle up for fun with the new generation of MY LITTLE PONY characters, in an adventure full of friendship and magic!","Genre(s): Action, General, Platformer, 3D",N/A,tbd,Melbot Studios,Stadia,"May 27, 2022",N/A
NANOTALE - TYPING CHRONICLES,"Since time immemorial the Archivists have studied and cataloged the mysteries of the planet, observing its changes and holding to our vow of neutrality. Yet from the Ancestral Forest to the Blue Desert, the world is suffering. The Tree of Life sings the Final Song and we can feel it in our flesh: the world is dying. We bear witness, but we cannot interfere. We contemplate in silence.

Nanotale - Typing Chronicles is an atmospheric typing adventure RPG set in a colorful vibrant world. Follow Rosalind, a novice Archivist, as she journeys out into a valley to collect plant and rock samples for further analysis. The valley is peaceful. War is a thing of the distant past. Nothing can go wrong with such a casual task... can it?","Genre(s): Adventure, General",N/A,7.6,Fishing Cactus,Stadia,"Mar 31, 2021",E10+
NBA 2K20,"NBA 2K has evolved into much more than a basketball simulation. 2K continues to redefine what's possible in sports gaming with NBA 2K20, featuring best in class graphics & gameplay, ground breaking game modes, and unparalleled player control and customization. Plus, with its immersive open-world Neighborhood, NBA 2K20 is a platform for gamers and ballers to come together and create what's next in basketball culture.","Genre(s): Sports, Team, Basketball, Sim",N/A,3.3,Visual Concepts,Stadia,"Nov 19, 2019",E
NBA 2K21,"NBA 2K21 is the latest release in the world-renowned, best-selling NBA 2K series. With exciting improvements upon its best-in-class gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA basketball and culture - where Everything is Game.","Genre(s): Sports, Team, Basketball, Arcade",N/A,3.5,Visual Concepts,Stadia,"Sep 4, 2020",E
NINE TO FIVE,"Nine to Five is a free-to-play 3v3v3 team focused first-person shooter! Set in a future where corporations rule and being their mercenary is just another job, collaboration and smart teamplay is what gets the job done around here not just pure reflexes.

No matter how good your reflexes, working as a team always gives you the edge. Working with your co-mercenaries in a team of three, you will tackle changing objectives in each shift, keeping everyone on their toes.

To be a successful mercenary, you need the best tools available. With a wide range of weapons and mods, you will be able to customize your loadout to suit your play style the best. This will make your climb up the corporate ladder that much more fun (and violent).

From the streets of Old New York to the deserts of Varmstaad, you'll have beautiful vistas to admire. Also, you will be shot at, so better not admire the scenery too much. Worry not, the shifts are brief and you will get a chance to go again at a short notice.","Genre(s): Action, Shooter, First-Person, Tactical",N/A,tbd,Redhill Games,Stadia,"Dec 8, 2021",N/A
