title,description,genres,meta_score,user_score,developer,platform,release_date,rating
EMERGENCY HEROES,"Emergency Heroes is an open world rescue driving game. Young rescuers can jump into 16 different variations of next-generation rescue vehicles as a police officer, firefighter or EMT and navigate through the sprawling streets of San Alto, keeping citizens safe along the way. Drive the next generation of rescue vehicles. Pilot and command numerous hi-tech rescue vehicles designed specifically for ultra-high-risk, high-speed navigation. Choose between police, fire and EMT vehicles. Explore and protect the entire city. As an emergency hero, your mission is to protect the peaceful city of San Alto. Drive through stunning free-roaming open environments, rescuing the city from imminent danger at every turn. Two Player Co-Op. Challenge your friends or combine forces to form the ultimate rescue hero team to protect your city. Making full use of the Wii Remote, everyone in the family can enjoy being an emergency hero. Take advantage of Hero Mode and play like you mean it – the faster you drive, the faster you rise and gain access to powers of invincibility. [Ubisoft]","Genre(s): Driving, Racing, Mission-based, Arcade, Mission-based, Automobile",41,5.2,Ubisoft Barcelona,N/A,"May 27, 2008",E10+
EMERGENCY MAYHEM,"Exclusively for Wii, Emergency Mayhem mixes fast and frantic driving action with hilarious arcade mini games. Take charge of the three Emergency Services, you’ll have to battle the traffic and shoot down shortcuts as you race from crazy catastrophe to daft disaster. At each incident, you'll use the Wii Remote in wacky ways to solve unique crises, from disarming bombs to herding escaped penguins! Then it's on to the next emergency - no time to waste! [Codemasters]","Genre(s): Driving, Racing, Mission-based, Arcade, Mission-based, Automobile",40,4.3,Supersonic Software,N/A,"Apr 15, 2008",T
ENDLESS OCEAN,"The beauty of Endless Ocean is that players can do as much or as little as they like. The relaxed and calm atmosphere of the game gives divers the freedom to explore special locations such as shipwrecks and underwater ruins, discover and interact with sea-life, complete fish logs or simply relax in the soothing environment. The game opens with players onboard a diving boat, with a crew member who provides advice and tips on finding the best locations for fish and helps players advance the storyline. Players must assume the role of the diver, opting to go into the water to explore sea-life at their own pace utilising tools such as a camera or fish bait. In the cabin on the boat, divers can access the fish log to check out the fish that have been spotted, as well as carry out missions like photographing marine life. These missions unlock content, such as new items to use underwater, or different diving gear that can be used to customize the diver. Navigating their way through the depths using the Wii remote, players guide their character using the pointer's cursor, visible as a bright blue dot. When players wish to interact with fish or plants they can highlight them with the pointer and press the A Button. By doing so, players discover new species and build up their fish log. What's more you can also befriend companions like a dolphin which will become your partner and with whom you can train and swim with. [Nintendo]","Genre(s): Adventure, General, General, 3D, Third-Person",72,8.2,Arika,N/A,"Jan 21, 2008",E
ENDLESS OCEAN: BLUE WORLD,"(Also known as ""Endless Ocean 2: Adventures of the Deep"") Endless Ocean: Blue World builds on the ocean experience first introduced with Endless Ocean.While the last game emphasized relaxation, this one is designed with more adventure in mind. Divers might find themselves escaping from or calming down attacking sharks, exploring shipwrecks or finding treasure. Endless Ocean: Blue World also has more creatures and improved graphics designed to fully immerse players in an ocean environment that they can freely explore at their own pace. [Nintendo]","Genre(s): Adventure, General, General, 3D, Third-Person",76,8.6,Arika,N/A,"Feb 22, 2010",N/A
ENDURO RACER,"Enduro Racer, based off the popular SEGA arcade game and redesigned for the SEGA Master System, takes you on an intense set of adrenaline-designed courses containing diverse and rough terrain that will test your skills and reaction times to the limits. Ride as fast as you can to pass as many cars and bikes as possible while also avoiding obstacles and pitfalls such as debris on the road. Take jumps off of ramps and try to keep your speed up, but make sure to keep an eye on your bike so it doesn't blow up in your face! Are you ready for the challenge?","Genre(s): Driving, Racing, Motorcycle, Motocross",N/A,tbd,Sega,N/A,"Dec 15, 2008",N/A
ENJOY YOUR MASSAGE!,"Congratulations! You have just been hired as an apprentice masseur at Giselle's beauty farm, one of the most famous in the city. Learn new relaxing massage combination's and use them on your stressed customers. As an apprentice, you'll have to do your best. If your client gets angry, no one will save you from losing your job, but if you prove capable, you might even become the director of the whole beauty farm. So, what are you waiting for? Six clients are waiting for your help!","Genre(s): Simulation, General, General",21,1.6,Microforum,N/A,"Aug 9, 2010",E10+
EQUILIBRIO,"[WiiWare] In EQUILIBRIO, you must finish a series of levels by moving a ball toward an exit. To move the ball, hold the Wii Remote controller horizontally and turn it to tilt the playfield. You can also play using the Wii Balance Board (sold separately with Wii Fit). The ball is fragile, so don't let it fall too far, and be sure to avoid deadly obstacles such as spikes and acid pools. The difficulty of the game adjusts according to your skill. Will you be tough enough to complete all 64 levels? [Nintendo]","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",59,tbd,DK Games,N/A,"Apr 6, 2009",E
ESCAPE FROM BUG ISLAND,"(Also known as ""Necro-Nesia"") Escape from Bug Island is a 3rd person survival-horror game that takes a quirky, creepy and over-the-top journey onto an island filled with giant evil insects and mutant creatures. Play as Ray and get physical – use the Wii Remote and Nunchuk to shake off and blast massive bugs as well as evade nasty attacks and clingy creatures – in an attempt to rescue your best friend Mike and secret love Michelle. Armed only with a flashlight and a few simple weapons, players start the game alone in a dark fog-covered forest trying desperately to figure out where everyone has disappeared to. When there is nowhere else to turn, take advantage of the ""Cave of Time"" and travel back to save loved ones. Make sure to explore every dark nook and cranny and uncover the mystery that is Beelzebub Island – called by those who know and fear it – BUG ISLAND. Escape from Bug Island's control system takes advantage of everything the Wii has to offer and brings a spine-chilling workout from start to finish. Offering hundreds of enemies to stomp on, squash, smash, and blow up and a vast array of weapons to keep you safe, Escape from Bug Island is an adventure that is a tribute to the classic campy B-horror movie. [Eidos Interactive]","Genre(s): Action Adventure, Horror, Horror, Survival",37,5.3,Spike,N/A,"Jul 25, 2007",M
ESCAPE THE MUSEUM,"It's a warm day in the city and Susan Anderson has brought her daughter Caitlin to work for the day at the National Museum of History. But what began as an exciting day for the pair ends in devastating suspense when, just after closing, a 7.6 magnitude earthquake rocks the city. After getting Caitlin to safety, Susan scours the museum for anyone left behind but is knocked unconscious by falling debris. When Susan awakes she finds the museum left in shambles. Barely able to move from room to room you must help Susan navigate and work her way through the maze of the museum in a series of puzzles and frantic searching. Can you help Susan get back to Caitlin and escape the museum together? [Majesco]","Genre(s): Miscellaneous, Action Adventure, Puzzle, Modern, Hidden Object",N/A,tbd,Void Productions,N/A,"Apr 14, 2009",E
ESCAPEVEKTOR: CHAPTER 1,"Help Vektor escape the clutches of the evil CPU & its army of Patrols, Hunters and Interceptors.

Vektor has been locked inside your Central Processing Unit. He is not sure how he got there or how long he has been there but he needs your help to escape. The CPU has disabled Vektor's ability to move around independently but he is an expert coder.

Work with Vektor to help him escape the evil clutches of the CPU. Direct him through the CPU's labyrinth, avoiding enemy Patrols, Hunters and Interceptors. You must move fast as the CPU can adapt quickly to your escape. Vektor will code new abilities for you to combat the increasing power of the CPU, but his fate lies in your hands.

Features

- 30 levels of Retro Arcade Adventure action!
- Boost and Blast your way through each level
- Evade, escape and destroy enemies
- Uncover the story behind Vektor's imprisonment","Genre(s): Miscellaneous, Action Adventure, Puzzle, Action, Modern",81,7.2,Nnooo,N/A,"Sep 29, 2011",N/A
ETERNAL CHAMPIONS,"This 2-D fighting game introduces a cast of different characters that met untimely deaths in their lives on Earth. Now they have been given a chance to compete against each other, with the winner taking on the Eternal Champion, the ultimate fighter in the universe. The reward for defeating the Eternal Champion is a return to Earth for the opportunity to avenge death and restore balance to the universe.","Genre(s): Action, Fighting, 2D",N/A,tbd,Sega,N/A,"Dec 3, 2007",T
EVASIVE SPACE,"[WiiWare] [WiiWare] Twinkle, twinkle, little star, how I wonder WHERE you are. The universe is going dark and it's up to you Konki, Stellar Guardian, to put things right. Dr. Dark Matter and his roving band of space thieves have stolen many of the Constellation Stones that make up the heavens. Some stones have been sold to unscrupulous space types while others were lost during the getaway. Whatever the situation, you must come through. Suit-up, power-up, and live up to the task at hand. Recover the lost Constellation Stones and once again bring light to the night sky. [High Votage Software]","Genre(s): Action, General, General",59,tbd,High Voltage Software,N/A,"Feb 16, 2009",E
EVERYBODY VOTES,Everybody Votes Channel works with WiiConnect24 to bring you all kinds of national and worldwide polls. Answer interesting questions that get the whole family talking. Up to six members of your family can vote - just choose an answer and check in later to see the results. You can even predict which answer will get the most votes and see how your predictions differ from other people across the country. But get ready to be surprised by the answers!,"Genre(s): Miscellaneous, General, General",N/A,tbd,Nintendo,N/A,"Feb 14, 2007",N/A
EXCITE TRUCK,"In the grand racing tradition of Excitebike, get ready for a big-air experience like no other as players rocket their trucks across dynamically changing terrain. Remember tilting your arms while playing Excitebike to try to make your character land a huge jump? Well, that experience is finally a reality with Excite Truck, a wild, off-road race only possible on Nintendos Wii console. Players hold the Wii Remote like an NES controller to control the truck. The 2 button is the accelerator, the 1 button is the brake, the + Control Pad is the turbo … but that's just the beginning. Tilt the Wii Remote right and left like a steering wheel to steer. Once the truck goes airborne, tilt the Wii Remote every which way to line up perfect landings for turbo boosts. Pick up items on the courses to make the terrain deform in real time, turning innocent bumps into massive launch pads that affect not only the player's route, but that of his or her rivals. Players jump and bump their way to the highest score and highest finish. [Nintendo]","Genre(s): Driving, Racing, Arcade, Arcade, Automobile",72,8.3,Monster Games Inc.,N/A,"Nov 19, 2006",E
EXCITEBIKE,"Face crazy curves, hairpin turns, and daredevil jumps as you race toward the checkered flag and the Excitebike championship. Race against the clock or challenge an opponent. You must keep your bearings as you fly through the air, and avoid getting clipped by other racers. Stay cool under pressure or your bike will overheat. If you get tired of racing on the circuit, create your own course in Design mode. There you have access to all the ramps, mounds, bridges, and other obstacles Excitebike has to offer.","Genre(s): Action, Driving, General, Racing, Motorcycle, Motocross",N/A,7.3,Nintendo,N/A,"Mar 19, 2007",N/A
EXCITEBIKE: WORLD RALLY,"[WiiWare] Prepare to face daredevil jumps, crazy obstacles and other racers in the newest installment in the venerable Excitebike franchise, available exclusively on the WiiWare service. Choose from multiple camera angles as you tilt your way to smooth landings using motion-sensitive controls. Compete in races around the world in four championship circuits. Use Nintendo Wi-Fi Connection to invite friends to a race. Or if you're feeling brave, take on anyone else looking for a match. Feel like tackling a challenge of your own design? Use the intuitive Track Editor to choose from the available obstacles and put together your dream course, then share courses with friends to see whose creation skills reign supreme. [Nintendo]","Genre(s): Driving, Racing, Arcade, Motorcycle, Other, Motocross, Motocross",70,7.5,Monster Games Inc.,N/A,"Nov 9, 2009",E
EXCITEBOTS: TRICK RACING,"High-speed action. Robotic insect and animal racers. Wii Wheel controls. Bowling, poker, clowns - and sandwiches! Add them all together and you get the wild, nonstop fun of Excitebots: Trick Racing. This game takes the big-air thrills and simple pick-up-and-play controls of Excite Truck and ramps up the fun with a constant barrage of funky challenges and mini-games performed at blinding speed. Players shoot goals, throw pies and even play poker in the middle of rowdy races around off-road tracks. Having your vehicles drive, walk or fly around the track quickly is one thing, but it's more important to go around in style. Players earn stars for huge jumps, cool tricks and daring feats at high speed. Six players can race online via Nintendo Wi-Fi Connection in both Excite Race and Poker Race modes. If friends can't join online, players can exchange ghost data via WiiConnect24 and challenge their friends to outdo their most daring tricks. [Nintendo]","Genre(s): Driving, Racing, General, Arcade, Arcade, Automobile",77,8.2,Monster Games Inc.,N/A,"Apr 20, 2009",N/A
EXED EXES,"A retro classic from Capcom's arcade line-up in 1985, Exed Exes is a vertically-scrolling shooter that's sure to bring back fond memories. Dodge bullets! Collect fruit! And go for high scores in the most furious sci-fi insectoid shoot 'em up ever made.","Genre(s): Action, Shooter, Scrolling",N/A,tbd,Capcom,N/A,"Jan 10, 2011",N/A
EXERBEAT,"ExerBeat offers an interactive fitness experience where players workout to the beat by utilizing the Wii Remoteâ„¢ to perform more than 150 simple yet challenging exercises. With a wealth of activities, in-game personal trainers, customizable programs and data for calories burned, ExerBeat offers a robust virtual workout studio for the home.","Genre(s): Sports, General, General",60,7.0,Namco Bandai Games,N/A,"May 17, 2011",N/A
F-ZERO,"Speed into the future with F-Zero! Pick one of four proton-powered hover cars--each with its own acceleration curve and design modifications--then race across 15 courses filled with challenges and pitfalls. Strategy plays a big part in this speed fest, so you will need to find shortcuts, elude hazards and snag power-ups if you want to beat the competition. Keep an eye out for sand, land mines, magnets, and other trouble spots, but always be ready to get a boost from a speed or jump plate. You'll need split-second reflexes to control these speed machines of tomorrow, so get ready for an experience that's out of this world!","Genre(s): Driving, Racing, Futuristic",N/A,8.9,Nintendo,N/A,"Nov 19, 2006",E
F-ZERO X,"Choose from 30 different hover-car racers, including updated versions of the Blue Falcon and other vehicles from the original F-Zero, and get ready to play one of the fastest racers ever. You'll speed to the finish line on tracks that twist and turn through the air, doing your best to avoid the other 29 cars on the track. If you're in a competitive mood, try to win a Grand Prix Cup, get the fastest lap time in a Time Trial or destroy the competition in a Death Race.","Genre(s): Driving, Racing, Futuristic",N/A,7.8,Nintendo,N/A,"Jun 25, 2007",E
F1 2009,"(Also known as ""Formula One 2009"") F1 2009 offers a fully authentic FIA Formula One championship experience with all the teams, drivers, cars and tracks from the 2009 season.","Genre(s): Driving, Racing, Simulation, Formula One, Formula One, Automobile",69,7.2,Sumo Digital,N/A,"Nov 16, 2009",N/A
FACEBREAKER K.O. PARTY,"Pick up and Punch - A hyper-intuitive, gesture-based control scheme developed with 1:1 responsiveness and approachability in mind. Grab the Wiimote and Nunchuck and feel the deep satisfaction of stringing together mug shots, body blows, and bone crushing Breakers. Dodge and Parry your opponent's attacks and then unload on them with the Grand Daddy of them all... the FaceBreaker. Brawl for It All - Throw your hat in the ring for the most extremely extreme boxing tournament of all time! Put your skills to the test in this single player experience where you battle past every character in the game, earning belts, characters, costumes - and ultimate glory - along the way. It ain’t called Brawl for it All for nuthin'. Mess up yo' Face - After you beat your opponent to the mat add the ultimate humiliation by using your Wii Remote to brand. [Electronic Arts]","Genre(s): Sports, Traditional, Individual, Boxing, Boxing, Combat, Boxing / Martial Arts",61,6.1,EA Canada,N/A,"Nov 11, 2008",N/A
FAMILY & FRIENDS PARTY,"[WiiWare] Have fun with all your friends and family as you take on some very exciting challenges. This is an interactive board game for as many as eight players of all ages. The goal is to be the first to complete a series of challenges. During each turn, a challenge will be played by one or two players per team depending on the type of challenge you've been given. (Other players on your team can still help and support you). There are six different ""Single"" challenges that must be played cooperatively by members of the same team. Family & Friends Party can also suggest ""Versus"" challenges, which must be played competitively by all teams at the same time. [Nintendo]","Genre(s): Action, Miscellaneous, General, General, Party / Minigame",N/A,tbd,Gammick Entertainment,N/A,"Mar 2, 2009",E
FAMILY CARD GAMES,"[WiiWare] Daddy, Mommy, Sarah and Billy are back for some good ol' card game action. Try your hand at one of three card games: Daifugo, Speed or Memory. Family Card Games offers appealing cel-shaded graphics, endearing music and friendly, competitive match-ups. You can play one-player Daifugo or play against up to three other random players in an online match. You can also view your ranking and see how you match up with players around the world. Test your reflexes against another player in Speed and see who truly has the fastest hands. Memory will test your mental capacity as you try to remember where cards and their respective matches are. [Nintendo]","Genre(s): Miscellaneous, Parlor, Gambling, Gambling",N/A,tbd,Arc System Works,N/A,"Nov 2, 2009",E
FAMILY FEST PRESENTS CIRCUS GAMES,"Explore various areas of the circus, including the tight rope under the big top, the lions in animal alley and the dunk tank in Family Fest Presents Circus Games.","Genre(s): Action, Miscellaneous, General, General, Party / Minigame",N/A,tbd,Kuju Entertainment,N/A,"Oct 21, 2008",N/A
FAMILY FEST PRESENTS MOVIE GAMES,Another movie mini-game compilation from Ubisoft.,"Genre(s): Action, General, General",N/A,2.8,Phoenix Entertainment,N/A,"Nov 4, 2008",N/A
FAMILY FEUD DECADES,"Similar to the Emmy Award–winning game show, which will launch its 12th season in national syndication with new host Steve Harvey the week of September 13th (check local listings), Family Feud Decades pits two families against each other in a contest to name the most popular responses to survey-type questions posed to 100 people. Players will be challenged to answer questions from various decades correctly. The game has a fun, retro feel, featuring the classic set designs and scoreboards from each of the decades the TV show has aired. Additionally, players design a personal avatar to represent them in the game, with hilarious outfits from different eras including hippie, disco, grunge and more.","Genre(s): Miscellaneous, Trivia / Game Show, Party, Trivia / Game Show",N/A,tbd,Ludia,N/A,"Nov 9, 2010",N/A
FAMILY FEUD: 2010 EDITION,"Hosted by John O’Hurley (J. Peterman from Seinfeld), the Emmy award-winning show continues to be one of the top-rated game shows on the air today. Custom Avatars - Design your avatar from head to toe, including body, facial features, hair and clothes. Text Entry Assistance with spell check, predictive text, and concept grouping so that you'll get the answer right even if it's not exact! Premium graphics - 3D models, enhanced interactivity, and detailed set and game design to match the modern look and feel of the show. [Ubisoft]","Genre(s): Miscellaneous, Trivia / Game Show, Trivia / Game Show",N/A,tbd,Ludia Inc.,N/A,"Sep 29, 2009",N/A
FAMILY FEUD: 2012 EDITION,Family Feud 2012 Edition features all of the familiar and favorite challenges from the hit TV game show.,"Genre(s): Miscellaneous, Trivia / Game Show, Trivia / Game Show",N/A,6.3,Ubisoft,N/A,"Oct 18, 2011",N/A
FAMILY FUN FOOTBALL,"Play against friends and family in vibrant themed football stadiums, and perhaps in space! Choose to be one of the game's quirky characters, featuring animals, aliens and robots, or unlock the ability to play as your own MiiT. Coach teams with a simple offensive and defensive playbook, with intuitive Wii Remote controls, for a fun pick-up and play party experience. Simple Playbook: A coaching playbook that makes it easy for everyone to learn and understand the game of football. Colorful Stadiums: Five stadiums that include a fun mix of realistic and fantasy worlds such as a space themed stadium. Power-ups: During gameplay, players can be rewarded with a power-up from a slot-style system that enhances certain attributes including speed, strength, passing, and interception for a limited amount of time. Mini-Games: Ten fun and simple mini-games can be played with up to four players. Teams: Ten unique teams with their own attributes that players can choose to play competitively with. Mascot Mode: Players can play as their default character or their team's mascot in Mascot Mode! Mascots include animals, aliens and robots and additional, unlockable mascot heads. Mii Compatibility: Load in your own Mii caricatures and play against your friends' and family's Miis for a more personal experience. [Tecmo]","Genre(s): Sports, Traditional, Team, Football, Arcade, Arcade",N/A,tbd,"Seamless Entertainment, Inc.",N/A,"Sep 29, 2009",N/A
FAMILY GAME NIGHT 4: THE GAME SHOW,"FAMILY GAME NIGHT 4: The Game Show will have players literally jumping into action with CONNECT 4 Basketball where the first team to shoot four balls in a row of one color wins. They can also scramble to re-arrange virtual word tiles in SCRABBLE Flash – the longer the word, the better the score. Teams will push hard to achieve a bulls-eye or block their opponents with enormous on-screen game pieces in SORRY! Sliders, while YAHTZEE! Bowling will have families chasing down scoring combinations as they “roll” giant bowling balls and knock down pins. Players with a sharp ear and fast reflexes will dominate in BOP-IT Boptigon as players are challenged to execute the right movement at the right time at an ever increasing feverish pace, and the MONOPOLY Crazy Cash Machine doles out big prizes to those who come out on top of Family Game Night.","Genre(s): Miscellaneous, Party, Party, Party / Minigame",N/A,tbd,Electronic Arts,N/A,"Nov 1, 2011",E
FAMILY GAMES: PEN & PAPER EDITION!,"Family Games is a collection of timeless pen-and-paper games for the whole family. Games include Squares (Dots), Nine Men's Morris (Mill), Safe Cracker, Matchsticks, Noughts & Crosses (Tic-Tac-Toe), 4 In-A-Row, BattleFleet and Hangman. Numerous rule sets and game variations offer many ways to play. Up to four players can compete in Tournament mode. There are also 20 special achievements to unlock.","Genre(s): Miscellaneous, Party, Party, Party / Minigame",N/A,tbd,Icon Games,N/A,"Dec 13, 2010",E
FAMILY GAMESHOW,"Grab your Wii Remote and become a contestant in the amazing world of Family Gameshow. The Gameshow Channel is packed with quizzes, logic test, numeracy and general knowledge skills that will entertain the entire family. With children vs.. adult mode everyone can play to win. Each show is presented by its own charismatic host. The channel is anchored by Larry Lightfoot, the super smooth TV host.","Genre(s): Miscellaneous, Trivia / Game Show, Trivia / Game Show",N/A,tbd,Zushi Games Ltd,N/A,"May 4, 2010",N/A
FAMILY GLIDE HOCKEY,"[WiiWare] Enjoy another American pastime with friends and family in some white knuckle action of Family Glide Hockey!
Daddy, Mommy, Sarah, and Billy are back for some more family fun, and this time it's glide hockey! This time you can hone and master your skills in a gymnasium, a forest park, a beach, an amusement park, and even in the freezing arctic! Family Glide Hockey sports appealing cel-shaded graphics and endearing music, on top of the friendly competitive matchups. Choose between single-player mode, versus mode (up to four players can play), or challenge your skill in engaging minigames, such as ""Glide Hockey Brawl!,"" ""Glide Hockey Drill!,"" or ""Glide Hockey Tracer!"" [Nintendo]","Genre(s): Miscellaneous, General, General",N/A,tbd,Arc System Works,N/A,"Jan 19, 2009",E
FAMILY GO-KART RACING,"[WiiWare] It's Family Go-Kart Racing, the fantastic new racing game from Arc System Works. The Family is back: Billy, Sarah, Daddy, Mommy and new to the Family fun, Auntie and Gramps. Choose among the six family members and six karts to take on 12 exciting tracks and drift your way to victory. With the Wii Remote controller's tilt control, race against the clock in Time Attack to beat your personal records, or take on the entire family in a full Grand Prix. Steer your way through the Snowy Slopes, peel out in the World Bazaar and go-go-go for gold on the Go-Go Rollercoaster. Earn your place as the head of the family by outmaneuvering your kin with special items like Acceleration and Lighting to zip past your opponents. Or, unleash the Bowling Bomb and strike out the kart ahead of you. [Nintendo]","Genre(s): Driving, Racing, General, Arcade, Kart, Other, Kart",N/A,tbd,Arc System Works,N/A,"Feb 22, 2010",E
FAMILY MINI GOLF,"[WiiWare] Daddy, Mommy, Sarah and Billy are back for some mini-golf action. Play through multiple golf courses that contain obstacles ranging from bumpers to speed ramps to fans and more. Up to eight players can play together using a single Wii Remote™ controller. You can download new courses to expand your fun-filled mini-golf experience, creating even more complex and difficult challenges to overcome. Can you conquer all the courses and become the mini-golf champion? [Aksys Games]","Genre(s): Sports, Traditional, Individual, Golf, Arcade, Arcade",N/A,tbd,Arc System Works,N/A,"Jun 22, 2009",E
FAMILY PARTY: 30 GREAT GAMES,"Fun for kids of all ages, Family Party: 30 Great Games lets up to 4 players participate in wide variety of fun and addictive party games. It features everything from track and field, to playground games, to shooting games. Customized for the Wii Remote, it showcases the variety of gameplay and madcap action possible on the Wii.","Genre(s): Miscellaneous, Party, Party, Party / Minigame",42,2.3,Tamsoft,N/A,"Dec 2, 2008",E10+
FAMILY PARTY: 30 GREAT GAMES OUTDOOR FUN,"Building on the success of last year-s top-selling original Family Party: 30 Great Games, Family Party: 30 Great Games Outdoor Fun has something to offer everyone with a wide variety of engaging and addictive party games featuring martial arts, team sports, individual athletics, and challenging brain games.","Genre(s): Miscellaneous, Party, Party, Party / Minigame",N/A,5.4,Tamsoft,N/A,"Sep 22, 2009",N/A
FAMILY PARTY: 30 GREAT GAMES WINTER FUN,"Featuring 30 all-new winter-themed games for up to four players, Family Party: 30 Great Games Winter Fun boasts a wide variety of engaging and addictive winter games.","Genre(s): Sports, Miscellaneous, Alternative, Party / Minigame, Skiing, Skiing",N/A,tbd,Tamsoft,N/A,"Feb 9, 2010",E
FAMILY PARTY: 90 GREAT GAMES PARTY PACK,"In Family Party: 90 Great Games Party Pack, a compilation of three previous titles in the Family Party series (Family Party 30 Great Games, Family Party 30 Great Games: Outdoor Fun and Family Party 30 Great Games: Winter Fun), players can choose from over a dozen cute characters and compete for medals in summer games, winter sports, arcade games, board games and more.","Genre(s): Miscellaneous, General, General",N/A,tbd,D3Publisher,N/A,"Nov 2, 2010",N/A
FAMILY PARTY: FITNESS FUN,"The fourth entry in the Family Party series, this title gives players the chance to get up and get active with up to four players. Offering a wide variety of minigames, and including the use of the Wii Balance Board for the first time, Family Party: Fitness Fun offers great activities at a reasonable price.","Genre(s): Action, Miscellaneous, General, Exercise / Fitness",N/A,tbd,Tamsoft,N/A,"Sep 21, 2010",N/A
FAMILY PIRATE PARTY,"[WiiWare] Daddy, Mommy, Sarah and Billy make their return as pirates sailing the seas and skies. Roll the dice and sail through the islands to gather the treasures each island holds. The person with the most gold at the end wins. Family Pirate Party shines with its appealing cel-shaded graphics and endearing music. Challenge up to three other players (friends, the CPU or both) for some four-player board-game fun. Do you have it in you to defeat your opponents and become the king of Family Pirate Party!? [Nintendo]","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",46,tbd,Aksys Games,N/A,"May 11, 2009",E10+
FAMILY SLOT CAR RACING,"[WiiWare] Daddy, Mommy, Sarah and Billy are putting the pedal to the metal in Family Slot Car Racing. Race through three racing circuits, each composed of multiple racetracks and even bonus tracks. You can race against a friend for some friendly one-on-one racing action. Choose among multiple slot cars with varying designs to see which car has the best grip and speed. As you progress, you'll unlock new courses and even new slot cars to help you reach the top of the racing circuit. Do you have it in you to be the fastest racer on four wheels?[Nintendo]","Genre(s): Driving, Racing, Arcade, Arcade, Automobile",48,tbd,Arc System Works,N/A,"Aug 17, 2009",N/A
FAMILY TABLE TENNIS,"[WiiWare] It's time for some good old family fun, and what's more fun than table tennis? Just like a real family, choose your character from a cast of four, which includes Daddy, Mommy, Sarah and Billy. There are four table tennis-tastic stages where it doesn't matter if you're an indoors or outdoors table-tennis player. Pick your poison from a gymnasium, a forest park, a beach or even an amusement park. Choose from Single or Versus mode, or select a minigame to play. In Versus mode, you and a friend can play against each other to see who is the better table-tennis player. And if Single and Versus modes aren't enough, select between three minigames, which include Target Table Tennis, Thrilling Table Tennis and Matching Table Tennis. The appealing cell-shaded graphics and endearing music, on top of the super-fun game play, will have you and your family playing from morning till night. Get your paddles ready. [Aksys Games]","Genre(s): Sports, Alternative, Individual, Other, Other",51,tbd,Arc System Works,N/A,"May 26, 2008",E
FAMILY TENNIS,"[WiiWare] Daddy, Mommy, Sarah and Billy return for some hard-hitting, fast-paced tennis action. Battle it out between the happy family members as you vie for the top spot. Choose from three different modes: Elimination Match, Free Match and Thrilling Rally. Play against the CPU or compete with friends. Elimination Match mode pits you against the CPU to test your skills, while Free Match mode allows you to play against another player under conditions of your choosing. Thrilling Rally mode lets you join up to three other players and rally to see who can get to 100 points first. [Nintendo]","Genre(s): Sports, Traditional, Individual, Tennis, Tennis",N/A,tbd,Aksys Games,N/A,"Sep 21, 2009",E
FANTASTIC FOUR: RISE OF THE SILVER SURFER,"Marvel's first family of Super Heroes face its greatest challenge yet as the enigmatic, intergalactic herald, The Silver Surfer, comes to Earth to prepare it for destruction. Transform into any member of the Fantastic Four to fight enemies from the Fantastic Four Universe including Silver Surfer, Super Skrull and more. Battle in 4-player co-op with easy pick up and play ability. Combine super powers for devastating team attacks with the new Fusion Attack System. Truly destructible environments: smash, wreck, wreak havoc. Loads of unlockables including alternate Fantastic Four costumes, historical comic covers, and more. Enhance your super powers: use the Wii Remote for mega boost attacks! [2K Games]","Genre(s): Action, Action Adventure, General, General",39,5.9,7 Studios,N/A,"Jun 15, 2007",T
FANTASY AQUARIUM WORLD,"Your Wii becomes a virtual fish tank in Fantasy Aquarium World from Destineer. Pick your fish, decorate your tank and balance species for the ideal aquatic ecosystem. Under the watchful eye of the Captain, feed and care for over 30 species of fish, from the common seahorse to the legendary Loch Ness Monster! [Destineer]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,Coresoft,N/A,"May 13, 2009",E
FANTASY SLOTS: ADVENTURE SLOTS AND GAMES,"Players can bring the exciting ""Slots"" experience home. Choose from six adventure-themed, five-reel bonus slots, or try your luck with classic Cherries or Diamonds slots. Win big jackpots and earn access to VIP suites. Players can use their winnings to purchase vibrant merchandise to customize their suites. As players progress, they can win multiple awards and achievements. Five-reel bonus slots include Gold Rush, Power of Zeus, Pirate Cove, Wild Safari, King Arthur's Excalibur and the Rising Sun. Classic three-reel slots are Diamonds and Cherries. Additional features include: High Roller Suites, where you can live like a VIP while customizing your own high roller suite with items such as artwork, pool tables, trophies and furniture; Bonus Games, offering six great games that can be played separately to challenge your nerves and increase your winnings; and Unlockables with achievement trophies that are tracked and awarded for exceptional play.","Genre(s): Miscellaneous, Parlor, Gambling, Gambling",N/A,tbd,Big John Games,N/A,"Aug 2, 2010",T
FANTASY ZONE,"Take command of the spaceship Opa-Opa and blast your way through various fantastical levels as you try to take out all the enemy bases in each stage. Once you've destroyed the bases, you'll have to beat the stage boss in order to move on to the next level. By using your guns and bombs wisely, you'll be able to take down your enemies and explore each of the crazy environments in this side-scroller. You can also buy upgraded weapons for your ship by accessing the shop.","Genre(s): Action, Shooter, Scrolling",N/A,tbd,Sega,N/A,"Apr 14, 2008",E
