title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PLAYSTATION ALL-STARS BATTLE ROYALE,"Battle Royale is a brawler featuring a broad array of PlayStation characters and worlds. From Kratos to Sly Cooper, Sweet Tooth to Parappa the Rapper, Sony characters from throughout Sony history are brought together in a brawling adventure that's simple to pick up and tough to master. Bring the battle online for competitive multiplayer fury, or go head to head with a group of opponents at your pad to prove who's the top dog.","Genre(s): Action, Fighting, Fighting, 2D, 2D",74.0,7.3,SuperBot Entertainment,PlayStation 3,"Nov 20, 2012",T
PLAYSTATION HOME,"PS Home is a 3D social gaming service for the ever-growing community of PLAYSTATION 3 users. Set in a beautifully rendered High Definition world, you'll be able to create a unique avatar and interact with other PS3 users, sharing game experiences and creating your own personal space.

Fitting seamlessly into the PS3 experience, PS Home is unique and only available on PS3 as a free download from PLAYSTATION Store, and can be launched directly from the Home Menu on PS3.","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",,6.7,SCEE London Studio,PlayStation 3,"Dec 11, 2008",
PLAYSTATION MOVE APE ESCAPE,"You will travel through time in search for Specter to help your new partners, Tohko and Tsukushi. Pipo monkeys will come and try to steal their favorite bananas from you. Chase around and capture more than 700 monkeys, the largest number of franchise! Get yourself ready with the Move controller and capture the pipo monkeys!!","Genre(s): Miscellaneous, Party, Party, Party / Minigame",43.0,4.2,SCE Japan Studio,PlayStation 3,"Jul 5, 2011",E10+
PLAYSTATION MOVE FITNESS,"Its time to get fit the PlayStationMove way!
Grab your PlayStationMove motion controllers, step into your own virtual gym and get in shape with over 25 fun, intense exercises and a personal trainer to guide and push you all the way.
PlayStationMove Fitness is the ideal way to boost your fitness in the comfort of your own home. With the precision of PlayStationMove motion controllers, exercises are easy to get into and highly rewarding; youll find yourself instantly ducking and weaving, hitting targets and performing punch combos.
You can set up your own tailor-made fitness program, pick your favorite exercises for a quick dose of fun and even work out to your own music collection. And when its time to let off some steam, PlayStationMove Fitness is also a great stress-buster, giving you the opportunity to pummel a destructible dummy, shoot some basketball hoops or play a game of dodgeball.
Not a fan of training on your own? Then hook up with friends online, give them some encouragement or challenge them to beat your best scores adding a little competition can really help you get results!","Genre(s): Sports, Miscellaneous, General, Exercise / Fitness",61.0,6.7,Coldwood Interactive,PlayStation 3,"Mar 26, 2013",E
PLAYSTATION MOVE HEROES,"Heroes On The Move brings together a cast of some of PlayStation's most beloved characters from three of its most iconic franchises - Ratchet & Clank, Jak & Daxter, and Sly Cooper. Together for the first time, PlayStation's legendary heroes Ratchet, Clank, Jak, Daxter, Sly and Bentley, ban together to defeat a villainous duo in this wildly humorous adventure for the PlayStation Move. By using the PlayStation Move motion controller and The PlayStation Move navigation controller, players now have the unique experience of becoming one of their favorite PlayStation characters as they control their every move throughout the game. Players will smash, hurl and shoot their way through imaginative puzzles and challenges as the heroes team up against their new enemies.","Genre(s): Action, Platformer, General, Platformer, 3D, 3D",53.0,6.5,Nihilistic,PlayStation 3,"Mar 22, 2011","Move Compatible , Move Required"
POKER NIGHT 2,"Poker Night 2 is the sequel to Poker Night where you play poker with a bunch of ""weirdos"" officially licensed, triple 'A' characters such as Claptrap, Brock Samson, Ash Williams, and Sam.","Genre(s): Miscellaneous, Parlor, Gambling, Gambling",63.0,4.2,Telltale Games,PlayStation 3,"Apr 30, 2013",
POLAR PANIC,"[Playstation Network] Polar Panic has you playing through 50 challenging levels to battle Mr. Big in Story Mode. Or work your way through all 50 of the fiendish block-based puzzles. Survive against never-ending waves of trappers in Survivor Mode. Play on your own or with two to four players against the trappers and each other in Kills, Points, or Last Man Standing variations. [Valcon Games]","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Logic, Logic",62.0,tbd,Eiconic Games,PlayStation 3,"Dec 22, 2009",E
POOL NATION,"See the adoring looks on the faces of See impressionable small children, as you take on the best of the best in the Pool Nation tour. They're impressed alright. They wish they were you. Soundly beating the final, toughest opponent, you can almost sense the tears of pride in their eyes as you unlock the final character decal – you've collected the lot. Soak up their admiration. You've collected earned it.","Genre(s): Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards",81.0,7.7,Cherry Pop Games,PlayStation 3,"Jun 25, 2013",E
PORT ROYALE 3 GOLD,"In Port Royale 3 Gold, players will embark on an epic adventure through the Caribbean during the turbulent 17th Century where the naval powers of Spain, England, France and the Netherlands fight for supremacy throughout the colonies. Take on the role of a young captain trying to build his fortune and reputation in the new world where three expansive campaigns offer three different paths for the young protagonist to follow: adventurer, trader and pirate.","Genre(s): Strategy, Real-Time, General, General",,7.4,Kalypso,PlayStation 3,"Sep 2, 2013",
PORT ROYALE 3: PIRATES AND MERCHANTS,"In Port Royale 3, players will embark upon an epic adventure through the Caribbean during the turbulent 17th century where the naval powers of Spain, England, France and the Netherlands all fight for supremacy in the colonies. Players take on the role of a young captain trying to build his fortune and reputation in the new world colonies. The campaign consists of two different paths for the young protagonist to follow: adventurer and trader.

Following the path of the adventurer will lead the player on a naval conquest where they must gain notoriety through raids, piracy, bounty hunting, plundering and conquering cities as they strive to build their new Caribbean empire.","Genre(s): Strategy, Real-Time, General, General",,7.4,Kalypso,PlayStation 3,"Oct 9, 2012",T
PORT ROYALE 3: PIRATES AND MERCHANTS - DAWN OF PIRATES,Dawn of Pirates offers you a whole new single-player campaign in which you get to stir up trouble in the Caribbean -- as a pirate. Your aim in the Dawn of Pirates DLC is to become the most notorious pirate in the Caribbean by raiding and plundering unsuspecting cities and poorly guarded convoys on the high seas. A new pirate-themed campaign offer players the chance to enjoy Port Royale 3 from the view of one of their most challenging foes!,"Genre(s): Strategy, Real-Time, General, General",,tbd,Kalypso,PlayStation 3,"May 7, 2013",
PORT ROYALE 3: PIRATES AND MERCHANTS - HARBOUR MASTER,"Enhance Port Royale 3 with six completely new building types, several decorative objects for your cities and gain access to an economic adviser, who will give you useful hints. In addition, you will now have more control over the defense of your cities and you will be able to build your own ships!","Genre(s): Strategy, Real-Time, General, General",,tbd,Kalypso,PlayStation 3,"Feb 5, 2013",
PORT ROYALE 3: PIRATES AND MERCHANTS - NEW ADVENTURES,"Everybody who looks for new challenges should try the New Adventures-DLC.

Five new scenarios are waiting for you, each one with unique task that will let you experience unseen and thrilling situations.

So you will help the city of Corpus Christi in The Ascension of Christi to become rich and well-respected within a short time or you have to organize the biggest party the Caribbean has ever seen in The Big Party.

For that you have to get a huge amount of resources to the Florida Keys in a fairly short amount of time.
New Adventures will feature a ranking system including an Ironman mode and online-high-score-lists, in which players can compare each other.

The new adventures are waiting for you!

Features:
- Five new scenarios bring a breath of fresh air into the Caribbean and challenge you with interesting tasks
- Ironman-mode for very ambitious players
- Ranking-system with a global online-high-score-list for normal as well as Ironman-mode","Genre(s): Strategy, Real-Time, General, General",,tbd,Kalypso,PlayStation 3,"May 28, 2013",
PORTAL 2,"Portal 2 is the sequel to the title named ""Game of the Year"" 2007 by over 30 publications around the world. Portal 2 promises to break new ground in next generation gaming by expanding the award-winning recipe of innovative gameplay, immersive story, and creative inclusion of music while also introducing multiplayer co-op game modes.","Genre(s): Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",95.0,8.7,Valve Software,PlayStation 3,"Apr 19, 2011",E10+
PORTAL 2 DLC #1,"Portal 2 DLC #1 will offer new test chambers for players, leaderboards, challenge mode for single and multiplayer modes, and more.","Genre(s): Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,tbd,Valve Software,PlayStation 3,"Apr 19, 2011",
PORTAL 2 IN MOTION,"Portal 2 In Motion introduces gameplay mechanics, including scaling and rotation of objects as well as portal surfing. These new abilities are all required as the player progresses through an increasingly challenging set of test chambers that look familiar from Portal 2, but require new thinking to solve. [Playstation.com]","Genre(s): Shooter, Sci-Fi, Action, Shooter, First-Person, Sci-Fi, Arcade",,tbd,Valve Software,PlayStation 3,"Nov 6, 2012",
PORTAL 2: PEER REVIEW,"In ""Peer Review"", you and a friend will continue the story of loyal bots P-Body and Atlas as you puzzle your way through a mysterious new co-op test track and once again match wits with GLaDOS. The DLC also features a single player and co-op Challenge Mode, and leaderboards to compare Challenge Mode scores with friends and the Portal community.","Genre(s): Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,6.5,Valve Software,PlayStation 3,"Oct 4, 2011",
POTTERMORE,"Enjoy a brand new Pottermore experience on PlayStation3.

Step inside key locations from the Harry Potter stories with Pottermore at PlayStationHome.

Enter the Great Hall and take part in your very own Sorting Ceremony, discover your
Hogwarts house common room and beat the clock in the Charms mini-game to earn Pottermore cards.

Recover enchanted books in the Book Herding mini-game, share and collect Pottermore
Trading Cards, test your knowledge in a quiz aboard the Hogwarts Express and prove your wand skills in a Wizards Duel.

Access additional content by linking your PSN ID with your account on Pottermore.com - the free interactive website from J.K. Rowling.","Genre(s): Miscellaneous, General, General",,tbd,SCEA,PlayStation 3,"Apr 3, 2013",
POWER GIG: RISE OF THE SIXSTRING,"Power Gig: Rise of the SixString will transport players to an entirely new universe, with its own mythology, politics, settings, heroes and villains, where music rules all. On the gameplay front, Power Gig uses new technology that represents the next evolution of music performance games to provide all players - from casual gamers to the hardcore, from those who have never before picked up a guitar to those who play guitar on a regular basis - with a more authentic and fun experience. The game offers two overarching modes of play. In addition to traditional beat-matching that will be familiar to fans of the band game genre, Power Gig also introduces the option to switch on chording, or chord play. Chording presents the added challenge of playing the game using chords that require specific finger placement on the strings. As players progress through the game, becoming more comfortable with a genuine guitar and potentially choosing to play real power chords, they will find that the byproduct of playing the game is coming away from it with an understanding of some real-life guitar fundamentals.","Genre(s): Action, Miscellaneous, Rhythm, Music Maker, Music Maker, Music",36.0,2.4,Seven45 Studios,PlayStation 3,"Oct 19, 2010",
POWERUP FOREVER,"[Playstation Network] Survive! Assimilate! Evolve! You must grow to survive - and to grow you must destroy! Hunt and defeat enemy Guardians to harvest their glowing energy cores, gaining power to grow your ship and expand your weaponry. As you evolve, you attract the attentions of ever-larger enemies, and your fight for survival goes on. [SCEA]","Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical",,tbd,Blitz Arcade,PlayStation 3,"Dec 11, 2008",E
PREMIER MANAGER,Premier Manager is the ideal game for gamers who have a passion for the beautiful game. Can you handle pressure at the highest level? Will your team top the table or will you be bottom of the pile?,"Genre(s): Sports, Traditional, Team, Soccer, Management, Management",,tbd,Urbanscan,PlayStation 3,"Mar 22, 2011",
PRESS YOUR LUCK,"Contestants collect ""spins"" by answering trivia questions, and then use their ""spins"" on an 18-space game board full of cash and prizes. The person who amasses the most in cash and prizes at the end of the game wins. Watch out for those famous Whammies along the way, they will steal all of your cash and prizes.","Genre(s): Miscellaneous, Trivia / Game Show, Trivia / Game Show",,tbd,Virtuos,PlayStation 3,"Aug 24, 2010",
PRINCE OF PERSIA,"Set in a land rooted in ancient Persian mythology, the Prince finds himself caught in an epic battle between the primal forces of light and darkness: the God of Light, Ormazd versus his brother Ahriman, the destructive God of Darkness. The Prince arrives just in time to witness the destruction of the legendary Tree of Life - an act which threatens to plunge the entire world into eternal darkness. Manifested in the form of the Corruption, a dark substance that physically contaminates the land and the skies, the Prince must partner with Elika, a deadly companion, to heal the world from the evil Corruption. [Ubisoft]","Genre(s): Action Adventure, Fantasy, General, Fantasy",85.0,7.4,Ubisoft Montreal,PlayStation 3,"Dec 2, 2008",T
PRINCE OF PERSIA CLASSIC,"[Playstation Network] The original action adventure game comes to the PlayStation Network. Rescue the Princess from the clutches of the evil Jaffar in a redux of the original 1989 action-adventure that redefined the platform genre. All set for the HD-era, this enhanced and updated version features new character designs, animations, visuals, and lighting effects, all brought to you in glorious 1080p! [Sony]","Genre(s): Adventure, General, General",73.0,6.9,Gameloft,PlayStation 3,"Oct 23, 2008",T
PRINCE OF PERSIA CLASSIC TRILOGY HD,"Prince of Persia Trilogy contains Prince of Persia: The Sands of Time, Prince of Persia: Warrior Within and Prince of Persia: The Two Thrones.","Genre(s): Miscellaneous, Action Adventure, Fantasy, Compilation",81.0,7.9,Ubisoft,PlayStation 3,"Apr 19, 2011",M
PRINCE OF PERSIA: EPILOGUE,"As the Prince and Elika, chased by unleashed Evil forces, enter the Underground Palace area and play a brand new region in the fantastic universe of Prince of Persia. With an all new powers, fighting skills, and bosses you’re sure to enjoy hours of additional gameplay and continue the epic saga right from where you left off at the original Prince of Persia. New Region: The Underground Palace - A corrupted underground palace from which the Prince and Elika need to escape in a new epic journey. New Power: Energize - Reconstruct destroyed areas of the environment to create a path and rush through it before it vanishes. New High Pace: The new trap challenge - The Prince and Elika will face more cunning foes, more clever traps and level design, adding more to the difficulty level in over three hours of gameplay. New Attack: Sprinting Clash - A duel move that lets you or the enemy trigger a sprint attack, charging towards each other, clashing your weapons fiercely. New Unlockable Skins: From the early development of the game, the Prototype characters of the Prince and Elika. [Ubisoft]","Genre(s): Action, Action Adventure, Platformer, General, Fantasy, 3D",68.0,4.0,Ubisoft Montreal,PlayStation 3,"Mar 5, 2009",T
PRINCE OF PERSIA: THE FORGOTTEN SANDS,"Prince of Persia: The Forgotten Sands is the next chapter in the Sands of Time universe. Visiting his brother's kingdom following his adventure in Azad, the Prince finds the royal palace under siege from a mighty army bent on its destruction. When the decision is made to use the ancient power of the Sand in a desperate gamble to save the kingdom from total annihilation, the Prince embarks on an epic adventure in which he learns to bear the mantle of true leadership, and discover that great power often comes with a great cost. [Ubisoft]","Genre(s): Action Adventure, Fantasy, General, Fantasy, Linear",75.0,7.4,Ubisoft Montreal,PlayStation 3,"May 18, 2010",T
PRINCE OF PERSIA: THE SANDS OF TIME,These PS2 classics have been upgraded with HD graphics and are ready for 3D-enabled televisions for the first time ever!,"Genre(s): Action Adventure, Fantasy, Fantasy, Linear",,6.8,Ubisoft Montreal,PlayStation 3,"Nov 16, 2010",T
PRINCE OF PERSIA: THE TWO THRONES,"The Prince of Persia returns to his kingdom to find it decimated by war and turned against him in Prince of Persia: The Two Thrones. You can play as the time-bending prince or his evil alter-ego as he tries to return to the throne that is rightfully his. Now there are two distinct characters, each with their own abilities and backgrounds, as you explore the urban setting of Babylon. Prince of Persia: The Two Thrones adds new Sands of Time abilities and an all-new setting for the third chapter in the Prince of Persia story.","Genre(s): Action Adventure, Fantasy, Fantasy, Linear",,8.6,Ubisoft Montreal,PlayStation 3,"Dec 21, 2010",M
PRINCE OF PERSIA: WARRIOR WITHIN,These PS2 classics have been upgraded with HD graphics and are ready for 3D-enabled televisions for the first time ever!,"Genre(s): Action Adventure, Fantasy, Fantasy, Linear",,8.0,Ubisoft Montreal,PlayStation 3,"Dec 14, 2010",M
PRISON BREAK: THE CONSPIRACY,"Prison Break - The Conspiracy takes you inside the Prison Break world like never before. You are Tom Paxton, a Company agent sent inside Fox River Penitentiary to observe and report on a prisoner named Michael Scofield... What you will find will change your Prison Break experience forever. [Deep Silver]","Genre(s): Adventure, General, General",42.0,4.2,ZootFly,PlayStation 3,"Mar 30, 2010",T
PRO EVOLUTION SOCCER 2008,"PES 2008 features a brand new intelligence system, called Teamvision, that adapts and reacts to players own gameplay styles to ensure that the computer controlled opponents are always challenging and forcing the player to think and chance their style of play to avoid being out-thought by the game. It learns counter attacks that target your weaknesses and look to exploit any repetitive tactics players use. Defenders react better to danger, closing down the ball and charging at shots and the goalkeepers hold shots that are closer to them as well. Teammates make more intelligent runs into space and the close control has been sharpened to ensure quick and fluid passing and speedy attacks can be built. The next gen versions also feature extensive edit modes so players can completely customise their PES 2008 experience. [Konami]","Genre(s): Sports, Traditional, Team, Soccer, Sim, Sim",74.0,6.2,Konami,PlayStation 3,"Mar 11, 2008",E
PRO EVOLUTION SOCCER 2009,"Known by fans for its superior gameplay and incredible realism, PES 2009 further bridges the gap between PES and the real thing. The game has undergone a graphical update to ensure its players look more like their real-life counterparts. Similarly, all-new options allow users to tailor the game to their own tastes, while new stylish moves, innovative control schemes and key online elements further the realism. [Konami]","Genre(s): Sports, Traditional, Team, Soccer, Sim, Sim",77.0,7.6,KCET,PlayStation 3,"Mar 17, 2009",E
PRO EVOLUTION SOCCER 2010,"PES 2010 focuses on enhancing the excitement of matches between players, making for a truly challenging experience that constantly tests the player. Intuitive zonal defending covers spaces and players need to look constantly for new ways to attack. PES 2010 focuses on being a real soccer simulation, as it requires both strategic play and quick reactions, as in real life. In addition to key out-field elements, goalkeepers are more versatile and with abilities matching those of modern shot-stoppers. The game's referees have also been reworked, with smarter AI elements allowing them to make more balanced calls during matches. PES 2010 has undergone a major visual revamp, with its celebrated player likenesses and animations now even closer to those of real-life players - including live player expressions to be depicted with an improved lighting system which differentiates between various conditions! [Konami]","Genre(s): Sports, Traditional, Team, Football, Soccer, Sim, Sim, Sim",78.0,6.8,Konami,PlayStation 3,"Nov 3, 2009",
PRO EVOLUTION SOCCER 2011,"The PRO EVOLUTION SOCCER franchise has long been regarded as offering incredible realism and control, however PRO EVOLUTION SOCCER 2011 will reinvigorate the series with the most advanced set of improved gameplay additions, control options and to catch up with the evolution of the real-life soccer. Central to its total freedom of play, PRO EVOLUTION SOCCER 2011 introduces a power bar for each player that allows the user to determine the exact strength and placement of every pass and shot. Balls can now be spread absolutely anywhere with surgical precision, with long balls into space, short passes to feet, and intricate one-twos allowing the player to dictate play and control the tempo of a match.","Genre(s): Sports, Traditional, Team, Soccer, Sim, Sim",77.0,7.0,Konami,PlayStation 3,"Oct 19, 2010",E
PRO EVOLUTION SOCCER 2012,"Pro Evolution Soccer 2012 is the latest annual update to the long-running football franchise, once known as Winning Eleven.","Genre(s): Sports, Traditional, Team, Football, Soccer, Sim, Sim",80.0,6.8,Konami,PlayStation 3,"Sep 27, 2011",E
PRO EVOLUTION SOCCER 2013,"PES bounds back onto the pitch to showcase new skills. Pro Evolution Soccer 2013 returns to the roots of football with unique levels of control plus major emphasis on the individual style of the world's best players. Thanks to feedback from dedicated fans, PES2013 offers total freedom to play any kind of ball, which for the first time includes full control over shooting and the first touch. Endorsed by Cristiano Ronaldo, PES promises to push boundaries, reflecting the genius of top level players and capturing the essence of modern teamwork. The result promises to be the most faithful recreation of modern day soccer to date.","Genre(s): Sports, Traditional, Team, Soccer, Sim, Sim",82.0,7.1,Konami,PlayStation 3,"Sep 25, 2012",
PRO EVOLUTION SOCCER 2014,"PES 2014 centers everything on the ball including how it moves and how players use it. Trueball Tech allows the player to trap or knock on a pass using the analogue stick with detailed bar-centric physics determining the weight shift of the player and the height and speed of the pass, as to how the player's body will automatically shape to receive it. Trueball Tech adds more freedom, with full 360-degree control within several yards around the player and the ability to shield the ball from opposing players, use deft controls to wrong-foot them, and intuitive methods to master close control.","Genre(s): Sports, Traditional, Team, Soccer, Sim, Sim",78.0,4.0,Konami,PlayStation 3,"Sep 24, 2013",E
PRO EVOLUTION SOCCER 2015,"KONAMI has reworked a number of primary facets to ensure every pass, shot or breakaway run is finely balanced to give maximum player satisfaction within PES 2015's on-field action.","Genre(s): Action, General, Sports, Traditional, Team, Soccer, Sim",,7.2,Konami,PlayStation 3,"Nov 11, 2014",E
PRO EVOLUTION SOCCER 2016,"The award winning series returns packed with new features in its 20th anniversary year.

PES 2016 comes with a whole host of new and improved features that is set to raise the bar once again in a bid to retain its title of Best Sports Game:
Master League completely overhauled from presentation to running of your team
New night time lighting and player models using Fox Engine
Human motion 3x more animations for players and goalkeepers
New edit features including image importing
Deeper team intelligence Player and team behaviour taken to the next level","Genre(s): Sports, Team, Soccer, Sim",,6.8,Konami,PlayStation 3,"Sep 15, 2015",E
PRO EVOLUTION SOCCER 2016 MYCLUB,"The widely popular Pro Evolution Soccer 2016 now is available as a Free to Play edition! Play the online mode myClub, offline Exhibition Match and Training mode as free to play content.","Genre(s): Sports, Team, Soccer, Sim",,tbd,Konami,PlayStation 3,"Dec 8, 2015",
PRO EVOLUTION SOCCER 2017,"Sign players and managers using points earned in-game (GP) or through micro-transactions. Use your myClub team to play against your friends' teams. Scout Auctions now let you bid for the Scout that you need!

Build your Team
Create your Legacy
Control Reality","Genre(s): Sports, Team, Soccer, Sim",,6.1,Konami,PlayStation 3,"Sep 13, 2016",E
PRO EVOLUTION SOCCER 2017: TRIAL EDITION,,"Genre(s): Sports, Team, Soccer, Sim",,tbd,Konami,PlayStation 3,"Nov 28, 2016",
PRO EVOLUTION SOCCER 2018,"'Where Legends Are Made' encapsulates the return of PES, with new features, modes and an unparalleled gameplay experience. This year's edition bring the biggest changes to the award winning series seen in a decade, which will set a new standard for soccer games, and raise expectations for the future of the franchise.

No part of PES 2018 has been left untouched, giving you new ways to play with a number of gameplay improvements, Online Co-op, Random Selection Match, and a complete presentation overhaul with lifelike player models, new menus and real player images.

PES 2018 embraces the world of eSports with new integration of PES League across Online modes, including a new 3v3 competitive mode allowing users to join forces to win big prizes. This, alongside bringing the PC version to a level that meets the quality standard of its PS4 counterpart, only scratches the surface of the significant changes to PES 2018.","Genre(s): Sports, Team, Soccer, Sim",,7.2,Konami,PlayStation 3,"Sep 12, 2017",E
PRO FOOSBALL,"Kick-Off

Play out your virtual career on a host of unique tables using your own formations and tactics from hit-and-hope hoofing and tiki-taka total football, to bamboozling trick shots and unstoppable power drives.

With no dodgy offside decisions, no need for goal line technology and no WAGS in sight, there is no excuse for failure.

Extra Time
1-0: Embark on a 15-match season in the Foos Championship, enjoy single and multiplayer match days in Kickabout, bend the rules of Foosball and nature in Foos Madness and train to win in the Skill Centre.
2-0: Customise your match day experience with different tables, balls, formations, rules, difficulty settings and camera angles.
3-0: Add a crazy element to games involving bouncy balls, bumpy surfaces, no gravity and more.
4-0: Experience true ball physics and gameplay mechanics such as friction, impact and accuracy.
5-0: Turn in match-winning performances to earn PlayStationNetwork trophies.","Genre(s): Sports, General, General",,tbd,Quirkat,PlayStation 3,"Oct 1, 2013",
PROTEUS,Proteus is a minimalist game of pure exploration and sublime discovery in a musical wilderness environment. There are no challenges and no goals other than those set by the player. A reactive audio mixing system allows the player to explore the environment as music.,"Genre(s): Adventure, General, General, 3D, First-Person, Fantasy",72.0,4.9,Ed Key and David Kanaga,PlayStation 3,"Oct 29, 2013",E
PROTOTYPE,"You are Alex Mercer, the Prototype: a shapeshifter with amazing powers of combat, destruction, and deception. Consume targets for their form and memories to assume a perfect disguise, or instantly transform your body into an array of deadly biological weapons, cutting your way to the heart of the conspiracy forty years in the making. Stalk the streets of New York City, searching for the life you lead before. Take the form of anyone in your path, using an arsenal of identities to confound, exploit or annihilate your enemies. Mankind is your mask. Wage a secret war against factions with complex agendas of their own, out to capture or kill you. They are your greatest threat and the key to the secrets of your past. Confront them, find those responsible and make them pay. Shapeshifting: Attack with brutal and devastating powers; instantly triggering hundreds of power combinations (Attack, Defensive and Sensory). Disguise: Assume the perfect disguise by transforming into any character and assuming the victim's powers, skills and abilities. New York City is your hunting ground! Jam-packed, vibrant, fully interactive city filled with thousands of people and enemies out to destroy you. Delve to the bottom of a conspiracy that has haunted the American government for decades. Who is responsible for your condition? Only you can find out!","Genre(s): Action Adventure, Sci-Fi, Sci-Fi, Open-World",79.0,7.6,Radical Entertainment,PlayStation 3,"Jun 9, 2009",M
PROTOTYPE 2,"Behold New York Zero. Prototype 2 extends the experience of becoming the ultimate shape-shifting weapon. A vicious viral outbreak has killed Sgt James Heller’s family and transformed him into a PROTOTYPE. Powered by revolutionary shapeshifting powers, you must hunt, kill and consume your way across the ravaged wasteland of New York Zero to take revenge on the man responsible: Alex Mercer.","Genre(s): Action Adventure, Sci-Fi, Sci-Fi, Open-World",79.0,6.7,Radical Entertainment,PlayStation 3,"Apr 24, 2012",M
PROTOTYPE 2: COLOSSAL MAYHEM PACK,"Introducing the ""Colossal Mayhem"" Pack - the ultimate collection of carnage-inducing content for Prototype 2.","Genre(s): Action Adventure, Sci-Fi, Sci-Fi, Open-World",,tbd,Radical Entertainment,PlayStation 3,"May 8, 2012",
PROTOTYPE 2: EXCESSIVE FORCE PACK,"A true prototype can NEVER have enough Blackwatch-busting power! Introducing the Excessive Force Pack, the most insanely over-the-top pack Radical Entertainment has ever created!! Ever wanted to one-shot ANY enemy in NYZ with a Retina Plasma Laser? You got it! How about getting your hands all over an experimental Viral Infector Grenade Launcher? Also includes three all new and awesome skins [Armored Heller, Agile Armor Alex Mercer, Zombie Mercer] and three new over the top Force Multiplier powers [Shockwave, Chaos Creator mode, Medusa's Wrath] Excessive Force is about to become your middle name.","Genre(s): Action Adventure, Sci-Fi, Sci-Fi, Open-World",,tbd,Radical Entertainment,PlayStation 3,"May 29, 2012",
PSYCH YOURSELF,"From the makers of the original Test Yourself: Psychology and its add-on packs Attention and Memory, the new and enhanced Psych Yourself comes fully loaded with interactive tests and games based on verified scientific methodologies. Combining psychological science with interactive fun, Psych Yourself delivers expert analysis of your Creativity, Emotional IQ, and Perception capabilities with recommendations for personal growth.

Improve your inner self and Psych Yourself today!","Genre(s): Miscellaneous, Edutainment, Edutainment",,tbd,Creat Studios,PlayStation 3,"Mar 12, 2013",
PUDDLE,"Experience a brilliantly designed physics-based puzzle/platform game where you must guide a puddle of fluid to its target destination, not by moving the fluid, but by tilting the game world. The player must work with friction, momentum, and the unique properties of each type of fluid and environment to send as much of each puddle past fires, rifts, potential spills and more. But watch out: the fluid motion is realistic! Tilt too quickly and some droplets are left behind; tilt too slowly you may not be able to make certain jumps… or may simply evaporate away.","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Logic, Logic",71.0,tbd,Neko Entertainment,PlayStation 3,"Jan 25, 2012",T
PUMPED BMX +,"Pumped BMX + uses the hit game 'Pumped BMX 2' as inspiration - taking everything which made the mobile version so successful and enhancing every aspect of it for console.

Originally developed by one man studio Yeah Us!, Pumped BMX + sees players ride their way through increasingly challenging levels while pulling off crazy and impressive trick combinations. The game lets players choose their rider style and throw down their best stunts whilst racing through more than 500 challenges to reach the top of the leader boards.

- Beautifully rendered 3D high definition graphics and animation
- A new enhanced and intelligent control system
- A brand new fully licensed soundtrack
- Loads of authentic BMX tricks which can be combined for almost unlimited creativity","Genre(s): Racing, Arcade, Other",,tbd,Yeah Us!,PlayStation 3,"Sep 22, 2015",
PUPPETEER,"Puppeteer is a brand new franchise developed exclusively for PlayStation 3 by SCE JAPAN Studio. Set in a magical puppeteer's theatre, this title introduces you to a strange and fantastic world, where the environment is constantly changing. Players experience a rich, dark fairytale where surprises lurk around every corner.","Genre(s): Action, Platformer, Platformer, 3D, 2D, 3D",80.0,8.3,SCE Japan Studio,PlayStation 3,"Sep 10, 2013",E10+
PURE,"Thrill seekers race against skilled rivals and performing gravity-defying aerial tricks in Pure, an extreme sports off-road racing video game. Featuring vertigo-inducing massive aerial jumps and spectacular airborne tricks in photo-realistic real-world locations all over the globe, Pure delivers heart-pounding experiences unique to the genre. Players start by choosing among a variety of male and female character riders. They can then either race against deft A.I. opponents or online players (up to 16-player multiplayer) in frenetic races and freestyle competitions all over the world. [Disney Interactive Studios]","Genre(s): Driving, Racing, Arcade, Arcade, Automobile",83.0,7.6,Black Rock Studio,PlayStation 3,"Sep 23, 2008",E
PURE CHESS,"Chess like you're never seen it before!

Beautiful 3D Visuals! 3 Tournaments to test your tactics.

Download Pure Chess to experience chess the way it's meant to be played, in stunning 3D.

Experience one of the oldest known boardgames on the advanced technology of today. Pure Chess is a game that can be played by everyone, at any age, but mastered by only a few.&#8232; The question is...Are you a Grandmaster in the making?

Full game upgrade features:
-Staunton, Checker, and Williams chess sets created with stunning detail and precision
-Museum, Penthouse, and Library locations beautifully portrayed
-Comprehensive tutorial that teaches you basic, intermediate, and advanced chess techniques
-3 Tournaments to test your tactics
-100 Bonus chess puzzles to ponder over
-Play By Mail with up to 8 of your friends
-Track your ELO and Tournament ratings in the ranking boards","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",,5.0,RebelPlay,PlayStation 3,"Mar 26, 2013",
