title,description,genres,meta_score,user_score,developer,platform,release_date,rating
NICKTOONS UNITE!,"SpongeBob, Jimmy, Timmy and Danny must combine their powers to defeat the Evil Syndicate and destroy the devastating Doomsday device.
It's good vs. evil where only one team of Nicktoons will prevail.","Genre(s): Adventure, General",N/A,7.1,Blue Tongue Entertainment,N/A,"Oct 27, 2005",E
NICKTOONS: BATTLE FOR VOLCANO ISLAND,"An ancient evil, known as Mawgu, threatens to take control of Volcano Island. Join Spongebob, Timmy Turner, and Danny Phantom along with new recruits Patrick Star, Sandy Cheeks, and Samantha Manson for an all-out battle on... VOLCANO ISLAND!","Genre(s): Action, General",N/A,6.6,Blue Tongue Entertainment,N/A,"Oct 24, 2006",E
ODAMA,"Mix all the intensity of classic pinball with the sights, sounds, and savagery of war and what do you get? Odama -- the first pinball game that throws you into the midst of mighty clashes between armies on boards laid out like chaotic battlefields. Use the flippers to send Odama -- the giant pinball -- to destroy the enemy's barracks and turrets. Hit enemy soldiers with the ball to make them join your ranks, dam rivers, liberate extra flippers, and clear the way to the enemy's gate.","Genre(s): Miscellaneous, Parlor, Pinball",62,7.6,Vivarium,N/A,"Apr 10, 2006",E10+
ONE PIECE GRAND BATTLE,"You can try to grab the greatest treasure of them all, the ""one piece,"" in One Piece: Grand Battle. This pirate action game is based on the TV series One Piece, and it lets you play as Monkey D. Luffy and more than 16 other playable characters. There are six game modes for you to play with either one or two players. You can unlock new characters, costumes, and minigames and collect powerful items as you progress through the game and explore the interactive environments from the TV show.","Genre(s): Action, Fighting, 3D",67,7.0,Ganbarion,N/A,"Sep 7, 2005",T
ONE PIECE: GRAND ADVENTURE,"One Piece, the popular comic and anime series featured in Shonen Jump, 4KidsTV and Cartoon Network, comes back to the console world with One Piece: Grand Adventure for the GameCube and PlayStation 2. The series features Monkey D. Luffy as an aspiring pirate searching for One Piece, the legendary treasure of King of the Pirates, Gold Roger. One Piece: Grand Adventure brings back the fun and excitement of the free-moving Vs. Battle action from past One Piece games with exciting new twists. The game also has been completely revamped with the inclusion of an engrossing Adventure Mode, sending players on mini-game filled quests for extended replayability. With the latest main and support characters, new moves and stages, this is the ultimate One Piece game!","Genre(s): Action, Fighting, 3D",70,8.4,Ganbarion,N/A,"Aug 29, 2006",T
ONE PIECE: PIRATES' CARNIVAL,"Different from the previous One Piece games, Pirates Carnival is a party game featuring over forty mini games. The mini games feature simple controls and promise to recreate well-known scenes from the original One Piece body of work. The game features support for four players, with some games featuring split screen play and others placing all four players in the same area.","Genre(s): Action, Fighting, 3D",49,6.0,h.a.n.d. Inc.,N/A,"Sep 12, 2006",E
OPEN SEASON,Play as Boog and Elliot in this outrageous game based on the new movie Open Season™. Team up with all your favorite characters to put Timberline Forest back under nature's control!,"Genre(s): Action, Platformer, 3D",59,tbd,Ubisoft,N/A,"Sep 19, 2006",E10+
OUTLAW GOLF,"Golf meets strippers, ex-cons, and wannabe rappers. In Outlaw Golf, you can step into the shoes of all kinds of criminals and compete in 30 tour events. With each event, you'll unlock new characters and better equipment and improve your character's skills. Challenge three of your friends in eight different games, including stroke, match, skins, best ball, casino, and more. Play like a pro and the game gets easier; play poorly and the game becomes tougher.","Genre(s): Sports, Traditional, Golf, Arcade",69,7.8,Hypnotix,N/A,"Oct 29, 2002",T
OVER THE HEDGE,"When a housing development intrudes on their woodland habitat and an opossum is kidnapped by an evil exterminator, three wise-cracking rodents and one very neurotic reptile invade the 'burbs in a quest to rescue their friend. Battle the exterminator and his army of mind-controlled mammals, and save the forest (and your own hide) from the world's peskiest critter-man.","Genre(s): Action, Platformer, 3D",61,8.1,Edge of Reality,N/A,"May 9, 2006",E10+
P.N. 03,"A colonial settlement on a distant planet goes out-of-control after a Computer Arms Management System goes haywire. Enter Vanessa Schneider, a freelance mercenary and robot killer with a grudge to settle in this action game. But will Vanessa's dark past collide with her ultimate mission? Find out as you guide her through futuristic environments, performing stylish spin moves, devastating combos, and powerful attacks. Remember to collect power-ups before you battle the game's robots, machines, megaweapons, and transforming enemies.","Genre(s): Action Adventure, Sci-Fi",63,8.9,Capcom,N/A,"Sep 9, 2003",T
PAC-MAN FEVER,"Pac-Man takes break from eating dots and ghosts in the fun new party game Pac-Man Fever. In addition to our yellow hero, the game also features Ms. Pac-Man and many other Namco favorites from franchises such as Tekken, Ridge Racer, and Soul Calibur. Up to four players partake in more than 30 minigames and three differently themed game boards. Try to recover all of the minigames stolen by those pesky, party-crashing Ghosts and determine who the real party animal is.","Genre(s): Miscellaneous, Party",54,6.9,Mass Media,N/A,"Sep 3, 2002",E
PAC-MAN VS.,"In Pac-Man vs., Pac-Man must navigate mazes, eating pac-dots, fruit, and power pellets as he dodges hungry ghosts, just like the original--but this time, human players control the ghosts. The lead player, viewing the entire maze on the Game Boy Advance, must avoid the other three players controlling the ghosts on the television screen. To raise the tension factor, the three ghost players can only see part of the maze around their characters. Pac-Man must clear all the pac-dots in each maze to progress to the next level.","Genre(s): Miscellaneous, Puzzle, General",78,8.3,Nintendo,N/A,"Dec 2, 2003",E
PAC-MAN WORLD 2,"Pac-Man is on a brand new adventure and once again dealing with the pesky Ghost Gang. In Pac-Man World 2, the Ghost Gang has picked the magical fruit from an ancient tree, thereby releasing wicked evils upon Pac-Land. You must guide Pac-Man through six new lands with plenty of amusing surprises. New and improved, this Pac-Man can ice skate, rollerblade, submarine dive, and solve many exciting puzzles. With all-new moves and a zany cast of characters, your Pac-Man heroics will be pushed to its limits.","Genre(s): Action, Platformer, 3D",74,8.3,Namco,N/A,"Mar 19, 2002",E
PAC-MAN WORLD 3,The classic gaming character Pac-Man is back for the third iteration of the Pac-Man World series. The game features the classic Pac-Man powers and adds a few new abilities--such as superstomp and electric shock--to assist the yellow-ball-like hero against his ghost foes. You will also be able to take control of two different ghost characters. The game takes place in both 2D and 3D and includes the original Pac-Man arcade game.,"Genre(s): Action, Platformer, 3D",66,7.2,Blitz Games,N/A,"Nov 17, 2005",E
PAC-MAN WORLD RALLY,"Join Pack-Man, his friends and a host of Namco characters in the fastest, most exciting kart-racing game ever! Race against your friends, against the computer, or fight it out in Battle Mode with exciting new weapons and crazy Pac-Powers.","Genre(s): Driving, Racing, Kart",57,8.4,Smart Bomb Interactive,N/A,"Aug 22, 2006",E
PAPER MARIO: THE THOUSAND-YEAR DOOR,"Get ready for a new role-playing adventure as Mario returns to paper form to stop a dangerous threat. In Paper Mario 2, Mario can dodge, inflict damage, and impress the crowd to strengthen his attacks. Also, Mario and his friends have more paper abilities. They can now turn sideways to slip through cracks, fold into a paper airplane to fly, roll into a tube, and more. They can also use a variety of items like hammers and thunderbolts to defeat their enemies.","Genre(s): Role-Playing, Console-style RPG",87,9.1,Intelligent Systems,N/A,"Oct 11, 2004",E
PETER JACKSON'S KING KONG: THE OFFICIAL GAME OF THE MOVIE,"Play as man or beast in Peter Jackson's King Kong: The Official Game of the Movie. You can be King Kong or Jack Driscoll as you follow a story based on the movie. Peter Jackson, the director of the 2005 movie, also took an active role in developing the game, which expands upon the movie's storyline, adding new creatures and locations. The game employs a cinematic style that makes the game more immersive and less like a traditional video game.","Genre(s): Action Adventure, Modern",81,7.9,Ubisoft Montpellier,N/A,"Nov 21, 2005",T
PHANTASY STAR ONLINE EPISODE I & II,"The Phantasy Star adventure that began on the PC now comes to your GameCube with new gaming modes and new content. Phantasy Star Online I & II features new character classes, weapons, enemies, items, and quests. A new split-screen feature allows three of your friends to join you on your adventure, as well as in other game modes, on the same console. Episode I includes all of the content from the original PSO and PSO Version 2, while Episode II brings a new, full-length adventure.","Genre(s): Role-Playing, Massively Multiplayer Online, Sci-Fi",85,8.5,Sonic Team,N/A,"Oct 29, 2002",T
PHANTASY STAR ONLINE EPISODE I & II PLUS,"The planet Ragol is once again in peril. New character classes and weapons are at your disposal, but only your skills as a Hunter will keep you alive. Brave the depths of evil alone, or enlist the aid of three Heroes in split-screen play. Once you have conquered the Darkness, go online and take your experience to the next level. However you choose to play, know this: Evil has returned to Ragol, and a new adventure awaits.","Genre(s): Role-Playing, Console-style RPG",N/A,8.5,Sonic Team,N/A,"Sep 15, 2004",N/A
PHANTASY STAR ONLINE EPISODE III: C.A.R.D. REVOLUTION,"A strangely powerful Photon-like substance found on Planet Ragol has spurred a raging battle between the Hunters and a rebel team called the Arkz. The prized matter known as ""The Germ"" has unique replicating powers and can be sealed in small playing-card-sized packets. Warriors carrying a deck of the sought-after cards can then bring unprecedented amounts of destructive weapons and creatures into battle. Fight with the Hero Hunters or on the rebels' Dark Side and stack your decks accordingly. You'll compose several powerful decks from nearly 500 cards featuring fighting moves, weapons, and PSO creatures.","Genre(s): Miscellaneous, Card Battle",71,8.3,Sonic Team,N/A,"Mar 2, 2004",T
PIGLET'S BIG GAME,"Piglet's friends are having nightmares and only you can stop them. With a magical telescope, you must peer into your friends' dreams and scare away evil Heffalumps and Woozles. Pooh, Roo, Owl, Eeyore, Rabbit, and Tigger are all in this dreamworld that spans seven different worlds. As Piglet, Pooh, and Tigger, you'll solve puzzles, make scary faces, and find Christopher Robin's balloons. Piglet's friends always tease him for being timid, but now it's his chance to prove his bravery.","Genre(s): Action, Platformer, 3D",70,8.0,Doki Denki,N/A,"Mar 19, 2003",E
PIKMIN,"Pikmin may be small and plantlike, but they can be a space traveler's best friend. Stranded on an unknown planet, Captain Olimar must enlist the help of these native Pikmin to rebuild his spaceship before the life-support system runs out. In the meantime, you'll have to fend off attackers and solve various puzzles. To produce additional multicolored Pikmin you must defeat enemies and carry them back to the Pikmin nests called onions. But beware--watching giant predators gobble your Pikmin might make you angrier than you'd expect.","Genre(s): Strategy, Real-Time, Fantasy",89,8.7,Nintendo,N/A,"Dec 2, 2001",E
PIKMIN 2,"Captain Olimar has returned to the planet where the Pikmin live, and he's all business this time. The company he works for is going bankrupt, so to save it, Olimar must salvage the treasure buried all over the planet. Of course, he'll need the help of the Pikmin to do that--he can't do anything by himself. Control one of two main characters--Olimar or his assistant--as you command your Pikmin to defeat enemies, propagate more Pikmin, collect precious doodads, and solve puzzles. With unlimited time, new colors of Pikmin, and two-player cooperative play, Pikmin 2 improves on the original in many ways.","Genre(s): Strategy, Real-Time, Fantasy",90,9.0,Nintendo,N/A,"Aug 30, 2004",E
PINBALL HALL OF FAME - THE GOTTLIEB COLLECTION,"Pinball Hall of Fame features more than eight pinball tables from the '60s through the '90s. The game features realistic physics, detailed graphics, and sounds captured directly from the actual tables. A tutorial fly-through of each table helps you plan your strategy and make every shot count. Compete for the high score alone or against three of your friends. With enough play, you'll learn fun facts about each table and even unlock a bonus table.","Genre(s): Miscellaneous, Parlor, Pinball",64,tbd,Farsight Studios,N/A,"Mar 20, 2005",E
PITFALL: THE LOST EXPEDITION,"Delving deep in the Peruvian Jungle, you assume the role of Pitfall Harry--a fearless, rough-and-ready treasure seeker who battles evil using his athletic ability and a knapsack filled with adventure gear. Your mission: Race against a rival explorer to find hidden treasures, which could spell doom for you and your friends if they fall into the wrong hands. The game challenges you to explore an obstacle-filled world featuring over 50 perilous levels, including lush rainforests, creature-ridden caves and vast glacial mountains. You'll be swinging on vines, avoiding crocodiles and dodging rolling logs as you unearth artifacts and use your cunning to defeat dangerous foes.","Genre(s): Action, Platformer, 3D",73,8.0,Edge of Reality,N/A,"Feb 18, 2004",E
POKEMON BOX: RUBY AND SAPPHIRE,"This is the most exclusive Pokemon software ever offered to North American Pokemon fans - so exclusive that you can only buy it from the PokemonCenter. You can order online at pokemoncenter.com, over the phone (1-877-476-5366), or by visiting the PokemonCenter store in New York City. Search, sort and handle other management functions to organize and display the Pokemon you've collected from your Pokemon Ruby and Pokemon Sapphire Game Boy Advance games. Save up to 1,500 Pokemon to a special Memory Card. Play Pokemon Ruby or Pokemon Sapphire on a television screen without the Game Boy Player. Includes custom Memory Card 59. Pokemon Box provides a solution for players who have captured Pokemon in their Game Boy Advance games but don't have enough space to keep them. Players can save up to 1,500 Pokemon to a special Memory Card for Nintendo GameCube, more than three times as many Pokemon as can be stored in a Pokemon Ruby or Pokemon Sapphire Game Pak. As you capture more Pokemon, you can store them on a Nintendo GameCube Memory Card. Using Pokemon Box, players can play Pokemon Ruby or Pokemon Sapphire in single-player mode on their television screen via the Game Boy Advance Game Link Cable.","Genre(s): Miscellaneous, General",N/A,4.9,Nintendo,N/A,"Jul 12, 2004",N/A
POKEMON CHANNEL,"For those who have always wished for more Pokémon programming on TV, here's a game that gives the Pokémon their own channel. Pokémon Channel lets you spend some quality time with Pikachu watching loads of Pokémon-style shows, including a never-before-seen DVD-quality animated feature starring the popular Pichu Bros. Identify Pokémon on Quiz Wobbuffet, exercise in Smoochum's Shape-up, and get the latest news from Psyduck and Meowth on Pokémon News Flash. Pokémon Channel also features collectible Nice Cards.","Genre(s): Adventure, First-Person, Fantasy",55,6.3,Ambrella,N/A,"Dec 1, 2003",E
POKEMON COLOSSEUM,"Pokémon fans can now battle their favorite Pokémon on the grand stage. Starring a brand new leading character, Pokémon, Colosseum offers a story mode that pits you against tough trainers who routinely catch damaged Pokémon. In Battle mode, you can use the Game Boy Advance cable to send your team from your Pokémon Ruby or Pokémon Sapphire Game Pak to your Gamecube, then witness the true potential of your team. Rescue Pokémon and watch them come to life in spectacular Colosseum battles.","Genre(s): Role-Playing, Console-style RPG",73,8.0,Genius Sonority Inc.,N/A,"Mar 22, 2004",E
POKEMON XD: GALE OF DARKNESS,"Pokemon XD is a sequel to the role-playing game Pokémon Coliseum. You'll play as Michael, a Pokémon trainer who is trying to thwart the evil Cipher. Cipher plans to control the world by using the powerful, but unpredictable, shadow Pokémon. Now you must fight back by collecting your own shadow Pokémon and beating Cipher's goons in battle. Pokémon XD also lets you import Pokémon from Game Boy Advance Pokémon games and participate in head-to-head battles with other players.","Genre(s): Role-Playing, Console-style RPG",64,8.2,Genius Sonority Inc.,N/A,"Sep 28, 2005",E
POOL PARADISE,"Penniless on an idyllic South Pacific desert island, you discover a variety of pool tables scattered around the beach and in various huts. On the beach, sheltered under the palm trees, is a practice table where you can enhance your skills and watch the waves rolling in. When you feel you are good enough, you can enter the Competition Hut and start climbing the championship ladder. There are 11 sets of pool rules and 30 different computer opponents for you to challenge. It's not all over if you lose everything; there's a loan shark to lend you more cash--or bite your head off.","Genre(s): Miscellaneous, Parlor, Billiards",76,tbd,Awesome Developments,N/A,"Jun 30, 2004",E
POWER RANGERS DINO THUNDER,"The mad scientist Mesagog plans to send the world back into the age of dinosaurs, and only the Dino Thunder Power Rangers can stop him. As one of these heroes, you must stop Mesagog and his Tyrannodrones by using the Dino Zords--powerful creatures that are part dinosaur and part machine. You can switch between Zords in the middle of missions and enhance their abilities with special power-ups. Test your skills in more than 50 different missions and minigames in 10 free-roaming worlds.","Genre(s): Action Adventure, Sci-Fi",49,6.2,Pacific Coast Power & Light,N/A,"Sep 14, 2004",E
PRINCE OF PERSIA: THE SANDS OF TIME,"Embark on a journey of scorched sands and ancient legends. A young prince, drawn to the dark powers of a magic dagger, unleashes a deadly evil upon a beautiful kingdom. Guide the Prince on his quest to reverse the curse by using the Sands of Time, a power which allows you to erase the past, see into the future and slow down the present. Perform gravity-defying acrobatics and swashbuckling attacks in a staggering array of landscapes and kingdoms. Restore peace to the land and fulfill your destiny.","Genre(s): Action Adventure, Fantasy",92,8.1,Ubisoft,N/A,"Nov 18, 2003",T
PRINCE OF PERSIA: THE TWO THRONES,"The Prince of Persia returns to his kingdom to find it decimated by war and turned against him in Prince of Persia: The Two Thrones. You can play as the time-bending prince or his evil alter-ego as he tries to return to the throne that is rightfully his. Now there are two distinct characters, each with their own abilities and backgrounds, as you explore the urban setting of Babylon. Prince of Persia: The Two Thrones adds new Sands of Time abilities and an all-new setting for the third chapter in the Prince of Persia story.","Genre(s): Action Adventure, Fantasy",84,7.7,Ubisoft,N/A,"Dec 1, 2005",M
PRINCE OF PERSIA: WARRIOR WITHIN,"Hunted by Dahaka, an immortal incarnation of Fate seeking divine retribution, the Prince embarks on a new journey on a cursed island. Only with courage and the mastery of new combat arts can the Prince emerge victoriously. As the Prince, you can develop your own fighting style by manipulating the environment and the enemies. You can even use new projectile attacks and Sands of Time powers to rid the lands of deadly monsters.","Genre(s): Action Adventure, Fantasy",83,8.1,Ubisoft,N/A,"Nov 30, 2004",M
PRO RALLY,"It's a frustrating game with a career mode that's too short, and, ultimately, you'd be better off without it.","Genre(s): Driving, Racing, GT / Street",64,8.2,Ubisoft,N/A,"Nov 11, 2002",E
PUYO POP FEVER,"From the popular Japanese puzzle game Puyo Pop comes Puyo Pop Fever, designed for a new generation of console gamers. Simple yet challenging, the game features both single-player and multiplayer options. The additional fever mode adds a different twist to the gameplay, providing the opportunity to create a string of chain reactions that can annihilate your opponent. Puyo Pop Fever mixes both 2D and 3D elements, and as the action speeds up, you'll see more special effects combined with ""anime"" graphics.","Genre(s): Miscellaneous, Puzzle, Matching",72,8.4,Sonic Team,N/A,"Jul 20, 2004",E
R: RACING EVOLUTION,"Not your ordinary racer, R: Racing Evolution features a story mode, in-game radio communications, and authentic licensed cars. R: Racing Evolution chronicles the intense competition and deep rivalries found only within the professional racing circuit. Upgrade and modify your vehicle to compete in five game modes, including Racing Life, Event Challenge, Time Attack, Arcade, and Versus. New features such as the Interactive Driver AI System and in-game radio communications bring players close to the racing action.","Genre(s): Driving, Racing, GT / Street",67,7.0,Namco,N/A,"Dec 9, 2003",T
RALLY CHAMPIONSHIP,"If you've been waiting for a great rally racing game to come to the GameCube, keep waiting. Rally Championship isn't it.","Genre(s): Driving, Racing, GT / Street",63,tbd,SCi,N/A,"Jul 30, 2003",N/A
RAMPAGE: TOTAL DESTRUCTION,"Rampage: Total Destruction offers a fresh take on an arcade classic complete with everyone's favorite monsters: George, Lizzie, and Ralph, along with a variety of new monsters to collect and play. Virtually everything in the environment can be damaged, broken, and utterly destroyed with plenty of hilarious results. Aided by power-ups, the Rampage: Total Destruction monsters are capable of acquiring a number of upgrades throughout the course of a single campaign. Players can annihilate cities all over the world in either one or two player mode in this reinvention of the Midway classic.","Genre(s): Action, General",57,6.7,"Pipeworks Software, Inc.",N/A,"Apr 24, 2006",E10+
RATATOUILLE,"Players relive the film's most thrilling moments as they assume the role of Remy, a young rat who dreams of becoming a great French chef, despite the obvious problem of being a rat. From the underground sewers to the bustling streets of Paris, players dash, glide and slide through 6 action-packed worlds filled with dangerous enemies, heists and perilous missions. Players can go head-to-head with their friends in multiplayer mini-games or navigate their way through a sensational rat race that turns the culinary world of Paris upside down.","Genre(s): Action, Platformer, 3D",60,6.1,Asobo Studio,N/A,"Jun 26, 2007",E
RAVE MASTER,"Now you can fight as your favorite character from Rave Master, the animated series. In Rave Master, you must defeat your enemies with your arsenal of weapons, attack combos, and special moves. The game features single-player challenges, a story edit mode, and a four-player versus mode. Immerse yourself in the visual and audio effects taken directly from the animated show.","Genre(s): Action, Fighting, 3D",60,6.3,Konami,N/A,"Mar 8, 2005",T
RAYMAN 3: HOODLUM HAVOC,"Rayman's universe has fallen into a chaotic world of wicked powers, bizarre characters, and merciless combat. When Globox accidentally swallows the Lord of the Dark Lums, a fanatic army of trigger-happy Hoodlums wreaks total havoc to get their Lord back. Rayman's only chance is to purge the Dark Lum Lord from the manic Globox, scour the lands for new powers, and battle with hordes of Hoodlum soldiers. Even without arms or legs, Rayman can still unleash an arsenal of special powers and fighting moves.","Genre(s): Action, Platformer, 3D",77,8.6,Ubisoft Shanghai,N/A,"Mar 2, 2003",E
RAYMAN ARENA,"Rayman Arena puts you in a competitive crash course. As any member of the cast of Rayman 2, you must smoke the competition on challenging race courses or incite a firefight in the battle arena. Take risks, use tricks, and trip up opponents as you sprint, slide, climb, and helicopter through 12 courses in an all-out rush for the checkered flag. Each of the gladiator-style arenas features its own set of power-ups, traps, and special ammo. You can also compete with up to four players in multiplayer action.","Genre(s): Miscellaneous, Party",60,7.7,Ubisoft,N/A,"Sep 24, 2002",E
RED FACTION II,"The sequel to Red Faction keeps the same exciting features from the original and introduces a new cast of characters and storyline. In Red Faction II's futuristic setting, humankind is under the rule of an evil dictatorship, and only a group of freedom fighters called Red Faction stands in its way. As a super-soldier alias, you join their cause with an arsenal of high-powered weapons and heavy vehicles. You can even use this firepower on your environment, which can be strategically altered and destroyed.","Genre(s): Action, Shooter, First-Person, Sci-Fi",79,7.9,Cranky Pants Games,N/A,"Mar 31, 2003",M
REDCARD 20-03,"Redcard 20-03 shows why soccer really is a contact sport with over-the-top kicks, scores, celebrations, and tackles. In this combination of fast-paced soccer and authentic gameplay, 50 international teams compete for the Cup Championship. You can play as fantasy teams, such as Martians, Ninjas, Matadors, and Apes, or you can create your own superteam. Take your team through various modes--including Friendly, Party, World Conquest, and Finals--and increase your players' turbo power by collecting boost points.","Genre(s): Sports, Traditional, Soccer, Arcade",71,7.4,Point of View,N/A,"Jun 24, 2002",E
REIGN OF FIRE,"Based on the movie, Reign of Fire lets you play as either a human or a dragon in an epic battle. As a human, you'll take the role of a resistance fighter who's trying to defend the last remaining humans from attack. You must make your way to the site of the sole male dragon using a variety of well-equipped vehicles and high-tech weaponry. As a dragon, you'll take the role of an infant, led by instinct to attack foes, and you'll attempt to eradicate the human race. With your natural fire-breathing and flying abilities, you can destroy everything on the ground or in the skies.","Genre(s): Action, Shooter, Third-Person, Fantasy",54,8.2,Kuju Entertainment,N/A,"Nov 26, 2002",N/A
RESIDENT EVIL (2002),"Raccoon City has been completely overrun by mutant beasts and bloodthirsty zombies. You are a member of S.T.A.R.S.--a rescue squad sent into the community to investigate the ominous mansion at the core of the disaster. Take the role of operative Jill Valentine or Chris Redfield and uncover the secrets behind a radical, genetic research facility. With an array of weapons to master and horrors around every corner, the ultimate test may be just to make it out alive.","Genre(s): Action Adventure, Horror",91,9.7,Capcom,N/A,"Apr 30, 2002",M
RESIDENT EVIL 0,"Before the events of Resident Evil, the residents of Raccoon City lived their lives unaware of the dark fate that surrounded them. Now, along with your S.T.A.R.S. Bravo Team, you're sent in to investigate a series of grisly murders in the area. As Rebecca Chambers, a rookie cop, or Billy Cowen, an escaped convict, you'll fight zombies, solve challenging puzzles, and slowly uncover the truth behind the murders. A new Partner Zapping System lets you quickly switch between each character.","Genre(s): Action Adventure, Horror",83,8.7,Flagship,N/A,"Nov 10, 2002",M
RESIDENT EVIL 2,"Ready or not, the terror of Resident Evil 2 is here. In chapter one, the case of the disastrous T-virus outbreak--a mutagenic toxin designed for biological weapons--was eventually closed but the experiments were far from over. Control the destiny of Leon Kennedy or Claire Redfield as their nightmare begins when a biotech terror runs rampant in Raccoon City. Relentless zombies and hideous monsters are all out for a taste of your blood. If the suspense doesn't kill you, something else will.","Genre(s): Action Adventure, Horror",59,8.9,Capcom,N/A,"Jan 16, 2003",M
RESIDENT EVIL 3: NEMESIS,"A month and a half have passed since the mansion lab incident and now the secrets come back to haunt you in Resident Evil 3: Nemesis. Join Jill Valentine in her attempt to escape a nightmarish city in ruins. Around every corner lurk hordes of flesh-eating zombies, hideous mutants, and a relentless new nemesis. You'll soon rely on cunning and brute force to stay alive. The Resident Evil series has taken a horrifying turn, unveiling new layers in the Umbrella Corporation's devious activities.","Genre(s): Action Adventure, Horror",62,8.9,Capcom,N/A,"Jan 15, 2003",M
RESIDENT EVIL 4,"Resident Evil 4 marks a new chapter in the Resident Evil series. You'll rejoin Leon S. Kennedy six years after his first mission as a rookie cop from Resident Evil 2. Now a US agent, Leon is on a top secret mission to investigate the disappearance of the president's daughter. As Leon, you must make your way to a mysterious location in Europe, where new enemies await. Take them down by using enhanced aim-and-shoot features and a new action button.","Genre(s): Action Adventure, Horror",96,9.2,Capcom,N/A,"Jan 11, 2005",M
RESIDENT EVIL CODE: VERONICA X,"Experience another terrifying chapter in the Resident Evil series with Resident Evil: Code Veronica X. After narrowly surviving the horrific onslaught in Raccoon City, Claire Redfield now seeks clues in search of her missing brother, Chris. Join Claire as she uncovers the insidious activities of the Umbrella Corporation. Avoid or eliminate flesh-eating zombies and horrific beasts. Use a variety weapons, items, and clues scattered around Raccoon City to help you survive the nightmare and make sure the virus doesn't spread any farther.","Genre(s): Action Adventure, Horror",62,8.3,Nex Entertainment,N/A,"Dec 3, 2003",M
RIBBIT KING,"In Ribbit King, the fate of the planet rests on your ability to get frogs into holes. This is the game of Frolf, and, as Scooter, you must play it across 20 different courses on five different worlds. Power supplies are running out, and to save them, you must win the coveted Super Ribbinite. Choose from 13 odd characters and more than 10 frogs to collect items and points through Frolfing matches. Become the Frolfing Champion in Story mode or Versus mode, which supports up to four players.","Genre(s): Sports, Traditional, Golf, Arcade",60,7.3,Bandai,N/A,"Jun 8, 2004",E
ROAD TRIP: THE ARCADE EDITION,Road Trip is an arcade-style racer that offers several venues and gives you the ability to collect 250 different parts to upgrade your car.,"Genre(s): Driving, Racing, Arcade",N/A,tbd,Takara,N/A,"May 15, 2004",E
ROADKILL,"RoadKill presents an action-packed, mission-based combat driving experience. To survive, you must out-drive, outgun and outthink rival gangs, city guards, and anyone else gunning for you in the living, post-apocalyptic territory of Hell County. With the ability to build up a powerful gang following, you'll unleash havoc, chaos, and destruction on the environment and its inhabitants with a wide selection of vehicles, a potent armory of weapons, and special equipment in both single-player and various multiplayer game modes.","Genre(s): Driving, Car Combat",64,7.8,Terminal Reality,N/A,"Oct 30, 2003",M
ROBOTECH: BATTLECRY,"The Veritech fighter--a mecha capable of fighting on land, in air, and in outer space--is the only weapon you have against the forces of the alien, Zentraedi. As the intrepid fighter pilot Jack Archer, you'll control this powerful robot through more than 40 missions. With each of the 40 Veritech fighters, you can switch from ground to hover and flight modes instantly. Battlecry's combination of fast-paced gameplay, freedom of movement, and dramatic storyline make for a unique combat experience.","Genre(s): Action, Shooter, Third-Person, Sci-Fi",74,8.8,Vicious Cycle,N/A,"Oct 27, 2002",T
ROBOTS,"Based on the animated feature film of the same name, Robots brings you to a world where human-like machines walk the earth. You play as Rodney Copperbottom--a genius inventor robot who uncovers a villain's plot to take over the city. With the help of your friends, you must overcome challenging obstacles to realize your dreams. The game lets you ride fast robot vehicles, upgrade your arsenal of gadgets, battle evil robots, solve puzzles, and more.","Genre(s): Action, Platformer, 3D",56,tbd,Eurocom Entertainment Software,N/A,"Feb 24, 2005",E
ROCKET POWER: BEACH BANDITS,"Summer is just around the corner, and the kids from Ocean Shores look forward to the Annual Ocean Shores Surf Contest. But as Otto, Reggie, Twister, and Sam finally reach the beach, they make a startling discovery--most of the sand is missing, and the surf contest has been postponed. Now it's up to you to guide the kids through Ocean Shores, The Lakes, The Robot Factory, and Mondo Mountain in the effort to discover who stole the sand. In each area, you'll battle robot minions, use the new wave runner and zip-line glide, and play extreme sports, such as skateboarding and inline skating.","Genre(s): Action, Platformer, 3D",53,8.0,Evolution Games,N/A,"Sep 24, 2002",E
ROCKY,"Jump into the ring as Rocky Balboa and go head-to-head against 29 tough opponents, including Apollo Creed, Clubber Lang, Ivan Drago, and Tommy Gunn. Mickey and company train you from the streets of Philadelphia to the world heavyweight championship bout. Master Rocky's powerful punch combos and fast flurries. Practices your skills in Sparring mode and then test them out in the Knockout Tournament against 15 other players. Based on the movie trilogy, Rocky tests your dedication, skill, and heart through various gameplay modes.","Genre(s): Sports, Traditional, Boxing",74,tbd,Rage Software,N/A,"Nov 17, 2002",T
ROGUE OPS,"After receiving two years of grueling instruction in a covert government agency, ex-Green Beret Nikki Conners is unleashed upon Omega 19, a terrorist organization recognized as the most ominous in the world. As Conners, you must rely on undetected operations, in which you hide in the shadows, suspend from ceilings, seek refuge inside environmental objects like storage lockers, or slide around walls to peer around corners. With a host of engaging missions, cutting-edge spy tools, and an extensive arsenal, Rogue Ops tests your ability to survive in any situation.","Genre(s): Action Adventure, Modern",65,tbd,Bits Studios,N/A,"Oct 29, 2003",M
