title,description,genres,meta_score,user_score,developer,platform,release_date,rating
"NINE HOURS, NINE PERSONS, NINE DOORS","In this game, you must help Junpei reclaim his memories and play a game of life or death known as the Nonary Game.","Genre(s): Action Adventure, Adventure, General, Horror, 3D, Visual Novel, First-Person, Modern, Modern",82,8.9,ChunSoft,N/A,"Nov 16, 2010",M
NINJA GAIDEN: DRAGON SWORD,"Uncover all the mysteries of Ninja Gaiden Dragon Sword as you fight enemy ninjas and battle various fiends while taking on the role of Master Ninja, Ryu Hayabusa, in an all new storyline for the Nintendo DS. Innovative DS Stylus Functionality: Smoothly maneuver and fight through levels with the intuitive operaton of the DS stylus. Hold the DS with one hand like a book to assist in the operation of the stylus which allows players to view a wider range of scenes. Cast Ninpo (Ninja Magic) by Letter Input Using the DS Stylus, draw various letters to quickly execute numerous types of Ninnpo. Experience Team NINJA's first original action game for the Nintendo DS. [Tecmo]","Genre(s): Action Adventure, Fantasy, General, Fantasy",83,7.9,Team Ninja,N/A,"Mar 25, 2008",T
NINJA REFLEX,"Ninja Reflex uses a series of martial arts challenges to test gamers' reflexes and measure their reaction times with millisecond precision. As players develop their ninja skills, they will strive to earn a black belt from their own personal Sensei. Players can also compete for ninja supremacy against their friends in fierce multiplayer battles with up to four players. [Electronic Arts]","Genre(s): Action, General, General",54,tbd,Sanzaru Games,N/A,"Mar 4, 2008",N/A
NINJATOWN,"Sunny skies, lush forest and rolling hills combine to form the land known as Ninjatown where adorable and honorable Ninjas populate this vibrant yet peaceful place. However, after the mysterious eruption of a nearby volcano, Ninjatown is attacked by hordes of sinister enemies lead by Mr. Demon, who, for reasons unknown, is bent on destruction. It is now time to use each of the Ninjas' unique skills and powers - even the Ol' Master Ninja comes out of retirement to fight off the evil and secure Ninjatown, one district at a time. [SouthPeak Games]","Genre(s): Strategy, Real-Time, General, General, Defense",80,8.5,Venan Entertainment,N/A,"Oct 28, 2008",E
NINTENDO COUNTDOWN CALENDAR,"With Nintendo Countdown Calendar, you can add and track all of your important events in a fun and exciting countdown format. Simply set up your personal profile and then start entering events. Adding events is easy: Choose a date for the event, decide whether it will be an open event (which you name yourself) or a set event (chosen from the School, Work or General Events categories), and select an icon from the wide variety of available options. If necessary, you can set the recurrence of the event or even move the event to the Hidden Events List. From there, the calendar does the rest - just watch the days count down! On subsequent visits to the application, you may see special greetings or suggested seasonal events you can choose to add to your calendar. All events added to the calendar are displayed chronologically, so you can quickly view all of your upcoming events in one place.","Genre(s): Miscellaneous, General, General",N/A,tbd,Intelligent Systems,N/A,"Sep 20, 2010",N/A
NINTENDO DS,"The Nintendo DS is a high-powered handheld video game system in a sleek folding design - loaded with features for a unique gaming experience. The lower touch screen provides a totally new way of playing and controlling games. Use the built-in wireless mode to share games, chat or even play multiplayer games on-line via Nintendo Wi-Fi Connection. Play impressive 3-D rendered Nintendo DS games - and play all your favorite Game Boy Advance games in single player mode.","Genre(s): Hardware, Console",N/A,8.8,Nintendo,N/A,"Nov 20, 2004",N/A
NINTENDO DS WEB BROWSER,"With the Nintendo DS Browser, anyone can enjoy quick, easy and portable access to the World Wide Web on the DS Lite. Users can streamline their experience, enabling or disabling images to determine how quickly web pages load and altering on-screen presentation to preserve the original page's layout or to maximize the screen space and readability on the DS screens. The Nintendo DS Browser uses the DS Lite's Wi-Fi connection to take you online through your wireless home internet connection or through any supported hot-spot access point.","Genre(s): Miscellaneous, Web Browser, Application",N/A,6.3,Opera,N/A,"Jun 4, 2007",N/A
NINTENDO DSI BROWSER,"[DSiWare] Get on the Web with ease using the Nintendo DSi Browser. Powered by Opera, this simple-to-use Web browser is made specifically for the Nintendo DSi system, providing a seamless and intuitive browsing experience that makes the most of the system's touch controls and two-screen interface. Check e-mail, get the latest news updates and more – wherever a wireless Internet connection is available. Just grab your stylus and start surfing. [Nintendo]","Genre(s): Miscellaneous, Web Browser, Application",N/A,tbd,Nintendo,N/A,"Apr 5, 2009",N/A
NINTENDO DSI INSTRUMENT TUNER,"[DSiWare] The Nintendo DSi Instrument Tuner software can be used to tune an instrument by aligning tonal pitches. The software offers two methods of handling this: feeding sounds into the microphone to measure the difference with a target pitch, or listening to a sample tone. In addition, the standard musical pitch and notation can be changed, as well as the design of the tuner (choose one of three designs). If you're feeling especially in tune, test your ear by taking on the Tuner Fight minigame's challenge: Pop balloons as they rise from pipes by making tones that match the displayed pitches.","Genre(s): Miscellaneous, General, General",N/A,tbd,Nintendo,N/A,"Mar 29, 2010",E
NINTENDO DSI METRONOME,"[DSiWare] The Nintendo DSi Metronome software can be used to help keep tempo –when playing an instrument, for example. It creates a rhythm by playing sounds based on beat and tempo settings, both of which allow a wide range of adjustments. Choose from three metronome designs (including one based on Nintendo's Game & Watch: Ball title) and record your own sounds for the metronome to use. Or, if you want to take a break, enjoy a unique minigame: Donkey Kong Metronome, in which you make sounds into the microphone to match the beat and have Mario™ jump over Donkey Kong's barrels.","Genre(s): Miscellaneous, General, General",N/A,8.0,Nintendo,N/A,"Mar 29, 2010",N/A
NINTENDOGS: BEST FRIENDS,"You'll never find a cuter, more attractive bundle. On Oct. 24, Nintendo started offering a limited-edition bundle featuring a specially colored Nintendo DS system and a ""Best Friends"" edition of the best-selling Nintendogs. The special bundle-only version of Nintendogs will let owners start with the six most popular breeds chosen from the three Nintendogs editions.","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",N/A,7.8,Nintendo,N/A,"Oct 24, 2005",E
NINTENDOGS: CHIHUAHUA & FRIENDS,"Players care for and train their puppy by petting it, walking it and buying it supplies to play with. As a puppy competes in obedience and agility trials, owners can win money to purchase other puppy breeds. The pups will vary in gender, coloration and personality. Players purchase one of several breeds available at the beginning, then start spending time with their pup. They throw flying discs and balls to improve the pup’s agility, bathe it when it gets dirty and use their own personal voice commands to train the dog to do tricks. If players train it well enough, they will excel in obedience and agility trials and disc competitions, which will earn money that they can use to buy other supplies and puppy breeds. When players earn enough cash, they can buy even more puppies to live with their original pup. Players can socialize their pups by walking them around the town, where they will meet neighborhood dogs, and maybe even find new toys. Trips to the park and gym offer valuable training time to prepare for agility trials and disc competitions. Over time, the pup's stamina will increase so players can explore farther and farther. Players also can interact wirelessly with their friends' Nintendogs – they can set their DS to bark whenever another puppy is within wireless range. [Nintendo]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",83,8.0,Nintendo,N/A,"Aug 22, 2005",E
NINTENDOGS: DACHSHUND & FRIENDS,"Players care for and train their puppy by petting it, walking it and buying it supplies to play with. As a puppy competes in obedience and agility trials, owners can win money to purchase other puppy breeds. The pups will vary in gender, coloration and personality. Players purchase one of several breeds available at the beginning, then start spending time with their pup. They throw flying discs and balls to improve the pup’s agility, bathe it when it gets dirty and use their own personal voice commands to train the dog to do tricks. If players train it well enough, they will excel in obedience and agility trials and disc competitions, which will earn money that they can use to buy other supplies and puppy breeds. When players earn enough cash, they can buy even more puppies to live with their original pup. Players can socialize their pups by walking them around the town, where they will meet neighborhood dogs, and maybe even find new toys. Trips to the park and gym offer valuable training time to prepare for agility trials and disc competitions. Over time, the pup's stamina will increase so players can explore farther and farther. Players also can interact wirelessly with their friends' Nintendogs – they can set their DS to bark whenever another puppy is within wireless range. [Nintendo]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",83,7.9,Nintendo,N/A,"Aug 22, 2005",E
NINTENDOGS: DALMATIAN & FRIENDS,"Go dotty for Nintendogs Dalmatian & Friends edition. The highly desirable Dalmatian is availalbe from the start; plus own teh most popular pups from previous editions: Boxer, German Shepherd, Golden Retriever, Yorkshire Terrier, Beagle and more. Link up with friends in Bark Mode and give them their own Dalmatian. Shary the puppy love among two million fans across Europe. [Nintendo Europe]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",83,7.4,Nintendo,N/A,"Oct 16, 2006",E
NINTENDOGS: LAB & FRIENDS,"Players care for and train their puppy by petting it, walking it and buying it supplies to play with. As a puppy competes in obedience and agility trials, owners can win money to purchase other puppy breeds. The pups will vary in gender, coloration and personality. Players purchase one of several breeds available at the beginning, then start spending time with their pup. They throw flying discs and balls to improve the pup’s agility, bathe it when it gets dirty and use their own personal voice commands to train the dog to do tricks. If players train it well enough, they will excel in obedience and agility trials and disc competitions, which will earn money that they can use to buy other supplies and puppy breeds. When players earn enough cash, they can buy even more puppies to live with their original pup. Players can socialize their pups by walking them around the town, where they will meet neighborhood dogs, and maybe even find new toys. Trips to the park and gym offer valuable training time to prepare for agility trials and disc competitions. Over time, the pup's stamina will increase so players can explore farther and farther. Players also can interact wirelessly with their friends' Nintendogs – they can set their DS to bark whenever another puppy is within wireless range. [Nintendo]","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",83,7.6,Nintendo,N/A,"Aug 22, 2005",E
NOSTALGIA,"Set in an alternate-reality version of 19th-century Earth, Nostalgia casts you as Eddie, a headstrong Londoner who amasses a group of memorable companions to traverse the world in his steampunk-inspired zeppelin. As you navigate the open skies, you'll explore mysterious foreign locales, slay all manner of fantastical enemies, complete a variety of thrilling quests, and ultimately, save the world from unfathomable evil. [Ignition Entertainment]","Genre(s): Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style",72,7.6,Matrix Software,N/A,"Oct 23, 2009",E10+
NUMBER BATTLE,"[DSiWare; Also known as ""Sujin Taisen: Number Battles""] From Japan comes NUMBER BATTLE, a board game that invokes the ancient art of feng shui while challenging players to clear the playing field. Take turns against human or computer opponents to reach a target score by placing numbered tiles on the board and linking the arms of each tile in various ways. Watch for the Winds of Change to possibly blow over the board during a battle, resulting in special squares that will score bonus points or affect game play in new ways. Items that aid you in your pursuit of points can also be found, but they'll cost you points and must be placed strategically. Go it alone in the main Story or Puzzle modes, or battle against up to three opponents from around the world via Nintendo Wi-Fi Connection (broadband Internet access required). You can even learn from your past with History mode, which shows the moves recorded during previous contests. This unique combination of puzzle and strategy elements results in an exciting battle of wits. Can you guide your Warrior to victory? [Nintendo]","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, Logic, General",77,6.8,Nintendo,N/A,"Jan 25, 2010",E
NURSERY MANIA,"Step Into the Worldful and Challenging World of Childcare!

Operate a nursery and take care of your very own darling baby! Experience the endless rewards of caring for a child in this babysitting-inspired game for Nintendo DS!

- Engage in childcare activities such as cleaning, feeding and playing
- Keep your baby happy with a range of fun games
- ""Accessorize"" your baby with diapers, pacifiers, blankets and more","Genre(s): Strategy, General, General",N/A,tbd,Collision Studios,N/A,"Jul 6, 2010",N/A
O.M.G. 26 - OUR MINI GAMES,"O.M.G! Solve the mysteries of the spooky mansion and discover the treasures within. With a variety of mini-games that will test all of your senses and skills, you and your brave band of friends will overcome many obstacles and try to escape unscathed. This spook-tackular title is filled with fun and challenging mini-games that revolve around a haunted mansion theme. For a bit of fun and fright, this title is definitely the ticket for excitement! With over 25 mini-games that will have you fend off flying dishes, search for keys, escape from ginormous boulders and more, this title is perfect for on the go fun. Utilize the features of the DS to add a new element of fun to the game as you use the stylus to uncover the cools of the haunted mansion and the variety of mini-games within. With over 25 over-the-top mini-games that test various abilities, ranging from hand eye coordination, math, reflexes, etc, you have a variety of different games to occupy your time for minutes or hours! This is perfect for those busy gamers who cant always make time to play lengthy titles. With a story mode and mini-game mode, players can choose to learn about the OMG storyline or get into the mini-game mode to replay some of their favorite games, which they have unlocked. With several modes of difficulty, this title will please the casual and hardcore gamer alike, providing hours of enjoyment. [UFO Interactive]","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",N/A,tbd,Dreams,N/A,"Oct 30, 2007",E
OKAMIDEN,"Taking place many months after the events of Okami, Okamiden follows the adventures of Chibiterasu - a young sun god who is summoned to protect and restore the land. Armed with a majestic celestial brush and a vibrant cast of partners with unique powers and abilities, this little god is ready to make its mark on the world.","Genre(s): Action Adventure, Fantasy, General, Fantasy",82,8.2,Capcom,N/A,"Mar 10, 2011",E10+
ONTAMARAMA,"Making full use of the Nintendo DS dual screens, touch functionality, and microphone, Ontamarama provides an entertaining level of challenge for novice players, while offering challenging play modes for advanced gamers. Fast reflexes and a keen sense of rhythm are the keys to success in this frantic, fun, and addictive music-based game. On a peaceful tropical island, Ontama roam free. These gentle sound spirits, when properly conducted, offer the people of the land a beautiful and enchanting symphony. Wishing to rob the inhabitants of this joy, an evil demon begins to control the natives into capturing the Ontama. Two aspiring “Ontamaestros”, Beat and Rest, discover the plot and decide to foil the evil demon’s scheme by challenging the villagers under the demon’s control in order to release the trapped Ontama. [Atlus USA]","Genre(s): Action, Miscellaneous, Rhythm, Music, Music",71,tbd,Noise Factory,N/A,"Nov 6, 2007",E
OPEN SEASON,"Team up with a cast of crazy critters, unleashing your animal instincts in Open Season, the game – a riotous romp in the great outdoors in which a rowdy brood of forest animals turns the tables on a bunch of unsuspecting hunters. When a domesticated grizzly named Boog gets lured into leaving the creature comforts of home by a fast-talking mule deer named Elliott, he finds himself lost in the woods just three days before hunting season begins. Forced to ""rough it"" in the great outdoors, Boog goes native, rallying all the forest animals to take back their home and send the hunters packing. Interact with Beth, Shaw, and all your animal favorites from the Open Season film. Throw skunk bombs, hurl rabbits, use acorn-firing squirrels, and pull outrageous woodland pranks to scare the pants off the hunters. Roll in a giant snowball, ride the rapids on a floating outhouse, zip through tunnels in a crazy mine cart ride, and take on more madcap adventures as Boog discovers how to go from ""Mild"" to ""Wild"". Challenge your friends or team up together in 4-player mini-games. [Ubisoft]","Genre(s): Action, Platformer, Platformer, 3D, 3D",72,tbd,Ubisoft Quebec,N/A,"Sep 19, 2006",E
OPERATION: VIETNAM,"On a routine run over the Vietnam war-zone your chopper is taken down in VC territory. It’s up to you and your squad to make it out of the VC infested region while liberating civilians. You’re in total command as you make your way through war-torn Vietnam and eliminate the VC insurgence.Command your squad of up to four soldiers at once. Use the Touch Screen to issue commands, view the map, access inventory and select which squad member to control. 20 different jungle missions include rescuing POWs, saving civilians, hunting down VC, and more. Utilize your squad to combat multiple enemy types including: soldiers, tanks, turrets, enemy barracks, etc. Take advantage of different specialties and weapons per solider: long range shot, grenade launcher, automatic weapons, etc. Beware land mines and other traps throughout war-torn Vietnam. Flush out enemies with smoke grenades or take out a swarm of VC with fragmentation grenades. Destructible environments filled with barrels, crates and animals add to the war experience. [Majesco]","Genre(s): Action, Shooter, Shooter, Third-Person, Tactical, Historic, Historic",65,6.3,Coyote Console,N/A,"Aug 20, 2007",N/A
ORCS & ELVES,"id Software has crafted an entirely new version of Orcs & Elves that utilizes the Nintendo DS unique technology platform. Orcs & Elves features higher graphical fidelity, more levels, items and monsters as players explore a massive Dwarven kingdom riddled with ancient treasures and fierce enemies. The game features hybrid gameplay, combining the best of first-person action and fast-paced tactical RPG gameplay. [Electronic Arts]","Genre(s): Role-Playing, First-Person, First-Person, Western-Style",68,7.7,id Software,N/A,"Nov 13, 2007",T
ORIGINAL FRISBEE DISC SPORTS: ULTIMATE & GOLF,"You're born. You crawl. You walk. You learn to throw a Frisbee Disc. One of the most genuine and recognizable slices of Americana is this wondrous disc introduced by Wham-O nearly five decades ago. From children's toy to competitive sports gear, Frisbee Disc IS the ultimate American pastime. Now, Frisbee Disc spins onto your Nintendo DS system in this exciting new dual-pack that brings the spirit of Frisbee Disc to your DS. [DSI Games]","Genre(s): Sports, Alternative, Individual, Other, Other",31,tbd,Skyworks Technologies,N/A,"Sep 24, 2007",N/A
ORION'S ODYSSEY,"Puzzles using shapes
For all ages
For hours of fun

Orion's Odyssey is a geometric shape puzzle game. Help Orion the Robot solve Earths problems by using his unique ability to create anything he can imagine with the power of pattern blocks. Save the world one puzzle at a time

This game is the successor to Hands On! Tangrams. Dissection puzzles claim to date back over 4000 years invented by a Chinese god named Tan and brought to Philadelphia, America in 1815 by Captain M Donaldson! Orion's Odyssey is a Pattern Blocks adventure for all the family.

- 10 themed levels
- 100 pattern puzzles
- 8-10 hours of gameplay
- Massive replayabilty","Genre(s): Miscellaneous, Puzzle, General",N/A,tbd,Island Officials,N/A,"Dec 12, 2013",N/A
OSCAR IN MOVIELAND,"[DSiWare] Following his Oscar in Toyland escapades, Oscar now plays the leading actor in sensational worlds of hit movies and TV shows. From Sci-Fi to Cartoon, Western to War, Horror to Jurassic and more, this is a game not to be missed. Oscar in Movieland features eye-popping graphics, parallax scrolling backgrounds and fabulous game play. This jump-and-run game is easy to play and packed with hours of fun and nonstop action. Use Wings to Fly, Springy Boots to Jump, and Oscar's secret weapon – his magical Yo-Yo – to swing on and zap enemies in some of the craziest platform levels you'll ever play. [Nintendo]","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,tbd,Virtual Playground,N/A,"Feb 8, 2010",E
OSCAR IN TOYLAND,"[DSiWare] Meet OSCAR—The new kid on the block. This fabulous jump & run game is easy to play, packed with hours of fun & non-stop action, 100's of collectables & surprises. In psychedelic worlds of candy, soda pop, amusement park rides, board games, fairytales and more, meet lots of cool toys and animals in hidden rooms, bonus & bogus mini games. Use Wings to fly, Springy Shoes to jump and Oscar's secret weapon—his magical Yo-Yo to swing on and zap enemies in some of the craziest platform levels you'll ever play. [Nintendo]","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,tbd,Virtual Playground,N/A,"Sep 14, 2009",E
OSCAR IN TOYLAND 2,"Oscar is back with more zany, nonstop action in seven exciting new worlds.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,tbd,Sanuk Games,N/A,"Feb 14, 2011",E
OSCAR'S WORLD TOUR,"Oscar is back, with more great zany non-stop action, set over 7 new exciting Worlds: America, The Oceans, Africa, The Islands, Europe, Arctic & Antarctic and The Far East. Your mission is to swim, fly and run through these Worlds collecting baby Oscars that have become scattered through out the levels, armed with your secret weapon, a yo-yo that you can use to swing from platform to platform and zap those nasty enemies.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,tbd,N/A,N/A,"Jul 28, 2011",N/A
OUR HOUSE,"The companion title to Majesco’s Our House: Party! for Wii, Our House for Nintendo DS is the only home building simulation available that lets players build and furnish the home of their dreams by completing home improvement contracts. Plan, design, build, remodel and decorate client residences, then use your earnings to construct and furnish your own home sweet home! [Majesco Entertainment]","Genre(s): Strategy, Breeding/Constructing, General, Breeding/Constructing",N/A,tbd,BudCat,N/A,"Sep 22, 2009",N/A
OVERLORD MINIONS,"Meet Giblet, Blaze, Stench, and Zap - an elite Minion crew who, assisted by minion master Gnarl, get star billing in Overlord Minions, an irresistible and accessible puzzle action game, designed exclusively for Nintendo DS. In Overlord Minions, the Overlord commands the Minion team remotely. The Nintendo DS stylus becomes an extension of his evil will and every precise Touch Screen command is the player-as-Overlord directing, commanding and combining minions in battle, pointing and sweeping them to attack enemies and solving puzzles to execute his dastardly plans. Controlling the Special Farces team of four, players negotiate fiendish levels and take on a huge range of warped enemies to hunt down the Kindred, a cult dedicated to resurrecting the mighty Dragon Kin, a race of humanoid dragon hybrids, determined to replace the Overlord's despotism with their own. Extending the Overlord series' trademark humour, gameplay focuses on the mischievous physical comedy of the minion's antics and is delivered in a stylised cartoon visual style. [Codemasters]","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action",58,4.0,Climax Group,N/A,"Jun 23, 2009",N/A
PAC 'N ROLL,"In Pac'N Roll, the inhabitants of Pac-World have been turned into spheres by the evil monster Golvis’ Ghost Light. Pac-Man must roll his way through Ghost-Land, collecting pellets and confronting Ghosts to save his family and restore peace to Pac-Land. Introducing an innovative new control scheme, Pac'N Roll lets players control Pac-Man with the Nintendo DS stylus. Players can roll and dash around the environment as well as execute maneuvers such as hairpin turns, immediate stops and precision rolling with effortless strokes of the stylus. In his quest to save Pac-Land, Pac-Man will venture through stages such as Castle Pac, Gyro-Jungle and the Ghost House, while facing perilous hazards like moving floors, dash panels, jump zones and wind zones. Along the way, Pac-Man will find power-ups like the Winged Chocolate, allowing him to fly through the worlds and jump over Ghosts, or the ""Knight Chocolate,"" providing him with armor which grants him the power to crash through walls and withstand more damage. Pac’N Roll also includes the original Pac-Man arcade game, allowing up to two players to munch on pellets and claim the highest score. [Namco]","Genre(s): Action, Platformer, Platformer, 3D, 3D",72,8.0,Namco,N/A,"Aug 23, 2005",E
PAC-MAN WORLD 3,"Help Pac-Man uncover Erwin's evil plot and save the real world from the collapsing Spectral world. Fortunately, Pac-Man is not alone this time - Pinky and Clyde, the classic Ghosts, will help him along his journey. Pac-Man World 3 will have an arsenal of power-ups that will let Pac-Man be victorious and save everybody from Erwin's evil plans.","Genre(s): Action, Platformer, Platformer, 3D, 3D",44,6.7,Blitz Games,N/A,"Dec 7, 2005",N/A
PAC-PIX,"One day a mischievous wizard came up with a mysterious invention called “Ghost Ink.” When something is drawn using this ink, it turns into a Ghost. These ghostly tricksters would then jump into pictures and books, to pull pranks and cause havoc around the world. Our hero, Pac-Man, has taken his mighty Magic Pen – the only weapon that can defeat these Ghosts, and locked all the Ghosts inside a book. But before he could turn the Ghosts back into the Ghost Ink, he was also captured within the book! You must now take over Pac-Man’s quest to defeat the mischievous Ghosts. Use the stylus to draw Pac-Man, control his movements to eat up all the Ghosts on the screen. Travel from the lower to the upper screen to collect items and accumulate points. Can you bring peace and quiet back to the world with the Magic Pen? [Nintendo]","Genre(s): Miscellaneous, General, General",71,7.2,Namco,N/A,"Apr 26, 2005",E
PANDA CRAZE,"Guide Tik-Ling the panda through caves, forests, mountains and deserts on the way to her home, the bamboo forest. The concept is simple: Collect all of the magical lanterns in each level to unlock a magic portal to the next level. Getting to the lanterns without getting stuck, however, isn't so simple. Dig, drill and blast your way through ice and rock in this epic puzzle adventure. Enjoy 150 challenging puzzle-platform levels. Accumulate new abilities and tools as you progress through the game.","Genre(s): Action Adventure, Modern, General, Modern",N/A,tbd,N/A,N/A,"Feb 14, 2011",N/A
PANZER TACTICS DS,"Panzer Tactics DS ise the first turn-based WWII strategy game for the Nintendo DS. The game is played on hex-based maps and offers a variety of control options, and includes full Touch Screen support for unit command. A variety of multiplayer modes, playable via Nintendo Wifi-Connection, wireless multiplayer and ""hotseat"" (two players on one Nintendo DS) round out the game's offerings. Playable via the DS Stylus, buttons or a combination of both. Three unique campaigns (German, Russians and Western Allies) in 30 missions, including ""commando"" operations taking players behind enemy lines. Optional mission objectives to unlock bonus missions and other tactical enhancements. Over 20 different special attacks and 150 different land, sea and air units for all sides. Different battle animations for all units on any terrain and a wide range of special effects, explosions and weather effects. Nintendo Wifi-Connection and wireless multiplayer modes with up to four players per game, along with hot-seat mode play for two-players on the same Nintendo DS. An online ladder system keeps track of high scores. 10 multiplayer maps of various sizes played on 14 varied terrain types. [CDV Software]","Genre(s): Strategy, Turn-Based, Historic, Historic, Tactics",67,8.3,Sproing Interactive Media,N/A,"Nov 6, 2007",E10+
PAPER AIRPLANE CHASE,"[DSiWare; Also known as ""Paper Plane""] Spread your wings with this irresistibly simple action game for one or two players! Simply manoeuvre the paper plane through a winding course - and don't collide with the obstacles. But that's easier said than done! In Endless Mode, the longer you survive through the randomly-generated course, the higher your score. Or try Time Attack Mode to complete special courses as quickly as possible. You can also play together with a friend in Race Mode. Each player takes one side of the Nintendo DSi system to control and race with their own paper plane! [Nintendo]","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",51,7.2,Nintendo,N/A,"Apr 27, 2009",N/A
PARTY DESIGNER,"Meet Mimi, a young girl with a natural talent for organizing great parties. Mimi wants to throw a series of parties for her friends and this time she'll need your help, as there is much to prepare. Choose the right decorations for every party and keep the guests happy by preparing their favorite snacks and drinks. See if you've got what it takes to be a master Party Designer!","Genre(s): Miscellaneous, Party",N/A,tbd,City Interactive,N/A,"Feb 28, 2010",N/A
PASS THE PIGS: LET THE GOOD SWINES ROLL!,A Big Pig Adventure! Visit pig-tastic landmarks and silly landings around the globe on your quest to Pass the Pigs before you Pig Out and lose all your points. Rack up 100 points by Pig Rolling using the stylus. Increase your chances of throwing a Snouter or Trotter by upgrading your pig with an Iron Snout or a Pig In Boots. Earn fame and fortune in the World Tour mode as your travel around the world. [THQ],"Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,THQ,N/A,"Oct 21, 2008",N/A
PAUL'S MONSTER ADVENTURE,"Prepare to embark on an epic adventure and enter a land where monsters known as bosses once ruled with an iron fist. The local inhabitants have rebelled against the bosses by stealing their food supply. Now the bosses are slowly dying from starvation, and it's up to you to save them. Explore and discover magical items that will aid you on your adventure. Interact with intriguing monsters that desperately need your help to regain their energy. Be warned: The inhabitants may consider your heroic efforts to be a threat and become aggressive if you are caught with food. Do you best to avoid them, but if you need it, you're equipped with a powerful hammer that will temporally knock out the inhabitants. It's time to step up to the challenge and restore order to this chaotic land.","Genre(s): Action, Adventure, General, General, General",N/A,tbd,ICM,N/A,"Dec 20, 2010",E
PAUL'S SHOOTING ADVENTURE,"Super Baby Paul, the Ultimate Pacifier, stars in this classic side-scrolling shooter. The player controls Paul, the son of a super hero family who was born with innate super powers. Paul has the ability to take flight and attack with powerful projectile energy. But, most importantly, and unique to Paul is that he's gifted with the ability to take the form and harness the weaponry from fallen enemies. Paul is summoned to take on an alien invasion force bent on conquering Earth's oceans. It's up to Paul to use both his own powers and the weapons obtained from the aliens to fight back and protect Earth's most vital resource. His action-packed adventure goes from the seas to the stars themselves. Let's hope Paul can save our oceans before nap time.","Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical",N/A,tbd,ICM,N/A,"Nov 1, 2010",E
PAUL'S SHOOTING ADVENTURE 2,"Paul and his twin brother join forces to smash the Insectians in this explosive sequel.
The player controls Paul and his brother, twins of a super hero family who were born with innate super powers. The two brothers have the ability to take flight and attack with powerful projectile energy. However, most importantly, they are both gifted with the ability to take the form and seize the weaponry from fallen enemies.

The Insectians have vowed revenge for their defeated ally – the Oceanians. Paul is once again summoned to fight an alien invasion force bent of retribution, but this time Paul is not alone. It’s up to Paul and his twin brother to use their combined powers and weapons obtained from the aliens to fight back and smash the Insectians.","Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical",N/A,tbd,ICM,N/A,"May 10, 2012",N/A
PAWS & CLAWS PET RESORT,"You love animals and they love you! Care for and pamper all of your favorite creatures at your own Paws & Claws Pet Resort. Nurture and love the animals to grow your pet care business and become every animal's best friend. Groom, feed and exercise your thoroughbreds for healthy, happy horses. Snuggle with your kitty cats or amuse them with toys and balls of yarn. Either way, they'll have a purr-fect time at your pet resort. Girl's best friend! Run with your dogs and teach them to sit, fetch and beg. Your bunnies don't need a lucky foot to get pampered at your pet spa. Now they can hop and jump to their heart's content! Be an entrepreneur! Use the profits from your pet resort to expand your business and grow your clientele. [THQ]","Genre(s): Simulation, Strategy, Miscellaneous, Virtual Life, Management, Virtual Life, Virtual, Business / Tycoon, Pet",N/A,0.2,THQ,N/A,"Feb 5, 2008",E
PAWS & CLAWS PET VET,"You love animals and they love you Congratulations! You're the owner of your very own Paws and Claws Pet Clinic. It's your job to nurture and love all of the animals to bring them back to health. Grow your vet clinic into a thriving business and become every animal's best friend. Nurse all of the animals back to health through 20+ cases using your veterinary skills and tender loving, caring touch. What are your favorite animals? You'll get to treat them all, including dogs, cats, horses, birds, and more. Design your own clinic. Choose what kennels to build and expand existing buildings to provide more services to your patients. Become the best vet and you'll grow your business into the biggest pet clinic in town. [ValuSoft]","Genre(s): Simulation, Strategy, Breeding/Constructing, Breeding/Constructing, Virtual, Career",N/A,8.0,Independent Arts,N/A,"Jan 3, 2007",E
PAWS & CLAWS PET VET: AUSTRALIAN ADVENTURES,Get ready for an adventure at your very own Paws & Claws Pet Vet clinic down under! Its your job to nurture and love all of the wild animals down under and bring them back to health.,"Genre(s): Simulation, General, General, Virtual, Career",N/A,tbd,THQ,N/A,"Aug 11, 2009",N/A
