title,description,genres,meta_score,user_score,developer,platform,release_date,rating
MYSTERY CASE FILES: RETURN TO RAVENHEARST,"Return to the eye-popping fun of Mysteryville in this sequel to one of our most popular games. After solving the cat caper of Mysteryville it's time for Laura, ace reporter, to get some well deserved rest. Little does she know she's about to stumble on a mystery even more brain-bending than the last! Join Laura on her search for answers through the shops of Eurekaberg where cleverly hidden items are waiting to be found. Featuring fantastic full-screen graphics, an intriguing storyline, and hours of seek-and-find fun, Mysteryville 2 is an original adventure for the entire family.","Genre(s): Miscellaneous, Puzzle, Hidden Object",N/A,tbd,Engine Software,3DS,"Apr 24, 2014",N/A
MYSTERY MURDERS: JACK THE RIPPER,"It's Autumn1888 soon to be known in history as the ""Autumn of Terror""...
The East End of Victorian London was rocked by a series of terrifying murders of ""ladies of the night"" on the streets of Whitechapel .
Three people, in their own ways, desperately try to help solve the crimes.
Emma De Ville, a gifted clairvoyant, who has vivid dreams and visions .
Frank Hudson, a rookie newspaper journalist, determined to seek out the truth.
Inspector Frederick Abberline of Scotland Yard, burdened with the task of hunting down the murderer known as Jack the Ripper.","Genre(s): Miscellaneous, Puzzle, Hidden Object, Puzzle, General",N/A,tbd,Virtual Playground,3DS,"Apr 18, 2013",N/A
MYSTERY MURDERS: THE SLEEPING PALACE,"Uncover the dark secret behind the curse of the Laroche Palace

In a distant land there lies a mysterious palace known as Laroche Palace. The palace has stood for hundreds of years and it is rumoured to have been created by an ancient ancestor of the De La Roche family to defend his bloodline. There are many local tales of the supposed 'Curse of Laroche' which has over the years has seen many of its Kings fall mysteriously ill and turn mad.

You begin the game as Sophia Fay a young woman who has mysteriously awoken in a bedroom within the Laroche Palace. She has no memory of who she is, where she is or how she came to be there.

Discover why everyone within the Palace has been cast into a magical sleep and uncover the truth behind the mysterious 'Heart of the Palace,' a powerful force that resides over the palace to serve and protect the De La Roche family.

Help Sophia recover her memories, discover her Royal romance and uncover the dark secret behind Laroche Palace.","Genre(s): Miscellaneous, Puzzle, Hidden Object, Puzzle",N/A,tbd,Virtual Playground,3DS,"Sep 26, 2013",N/A
NANO ASSAULT,"In Nano Assault, players blast their way through 32 twisted cell stages and dark worlds with rugged landscapes that adjust in difficulty based on the player's skill level. Prepare to battle and defeat extreme nemeses including the Black Nucleus, Hyper Blobs and Spore Plants using powerful beams, energetic bombs and other unlockable assault weapons. To ensure successful missions, players can clone and respawn themselves to continue the journey anytime. Special features include Missions Mode, an unlockable arcade style cell stage where players must beat the clock by destroying the most enemies, and Hall of Fame, a bragging rights leaderboard where players can publish and compare high level scores with friends. Additionally, players will be able to use the StreetPass feature to trade unlocked content.","Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Top-Down",75,7.7,Shin'en,3DS,"Dec 5, 2011",N/A
NANO ASSAULT EX,Nano Assault EX is an action shooter game in which players pilot a microscopic ship to stop a deadly virus from contaminating humanity.,"Genre(s): Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Top-Down",74,7.6,Shin'en,3DS,"Mar 7, 2013",E10+
NARUTO POWERFUL SHIPPUDEN,"NARUTO Powerful Shippuden includes a Story Mode as well as an Endless Battle Mode so players can choose to either follow a progressive storyline or just pull out the punches for a sprightly ninja showdown. The action-packed gameplay allows players to earn experience points to power up their vivacious characters and also use the touch screen to strengthen special attacks. Fans will recognize their favorite characters from the NARUTO franchise such as Kakashi, Sakura, Gaara, and many more; all can be called upon as support characters in the midst of battle. With familiar friends at their sides and ninja moves up their sleeves, players will embark on the journey of becoming a powerful Leaf ninja to knock out opponents or even become a knock-out with sexy jutsu.","Genre(s): Action, Platformer, Platformer, 2D, 2D",71,5.8,Inti Creates,3DS,"Mar 5, 2013",N/A
NASCAR UNLEASHED,"NASCAR Unleashed will allow players to take their racer ""to the streets"" by driving on AND off some of NASCAR's most famous tracks in this stylistically souped-up arcade racing competition. After picking a turbo-charged race machine from 15 of NASCAR's biggest names, including NASCAR Sprint Cup series drivers Kyle Busch, Dale Earnhardt, Jr, Jeff Gordon, and Joey Logano, players are transported into a fast-paced, special effect laden, thrill ride. In game NASCAR tracks include: Daytona International SpeedwayÃ‚Â®, Chicagoland Speedway, Homestead-Miami SpeedwaySM, Martinsville SpeedwayÃ‚Â® and Talladega Superspeedway. Best of all, racers can break free from the oval as they explode onto the pavements, beaches and off-roads of the surrounding cities. For NASCAR fanatics and those new to the sport, the thrill is in discovering the joys of a completely unchained stock car experience. See the sights, feel the salty ocean breeze and blast past the lofty skyscrapers.","Genre(s): Driving, Racing, Simulation, GT / Street, GT / Street, Automobile",N/A,tbd,Firebrand Games,3DS,"Nov 1, 2011",N/A
NAVY COMMANDER,"Hit... Sunk!

At the helm of your fleet, use your firepower and secret weapons to sink the enemy navy before it finds all of your ships.

React quickly and adapt your tactics to become the master of the seas.

-The classic board game revisited, with exclusive animations and bonuses that give the game a whole new dimension.
-Set the game up the way you want: number of ships, grid size, available secret weapons, and five levels of AI difficulty.
-Set up your Nintendo 3DS like a game board to play with a friend, or in wireless multiplayer mode with a single copy of the game.","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,Sanuk Games,3DS,"Mar 19, 2015",N/A
NAZOTOKI MAZE-KARA NO DASSHUTSU,"Puzzle Labyrinth is a game where the player must solve puzzles and find items to open doors that lead to the exit of a maze.

With 60 stages filled with traps and monsters getting in the way, it is sure to keep players entertained till the last minute of their escape...if they ever manage to.","Genre(s): Puzzle, Action, General",N/A,tbd,Intense,3DS,"Jun 9, 2016",N/A
NCIS 3D,NCIS is now available for the first time ever on your home consoles and PC.,"Genre(s): Adventure, General, General",N/A,tbd,Ubisoft,3DS,"Sep 18, 2012",T
NEED FOR SPEED: THE RUN,"Need for Speed The Run lures players into an underground world of illicit, high-stakes racing. The heat is on - and it isn't just the fuzz who are after you. Entering the race is just the beginning as you blow across borders, weave through dense urban traffic, rocket down icy mountain passes and navigate narrow canyons at breakneck speeds. Powered by DICE's state-of-the-art Frostbite 2 engine, Need for Speed The Run takes the action racing genre to new heights with stunning visuals and car physics that hug the road even at top speeds all built around a gripping storyline. The cars are hot, the racing is intense and the story will have you at the edge of your seat… all the way from the Golden Gate Bridge to the Empire State building.","Genre(s): Driving, Racing, Simulation, GT / Street, GT / Street, Automobile",65,6.1,Firebrand Games,3DS,"Nov 15, 2011",E10+
NEKOBOP,"There are Pesky Cat-girls invading your Cafe, looking for the tastiest Ice Cream in town. They are relentless, and will stop at nothing to eat up all your freshly baked goods, and Ice-cream supply!

To counter this, Behold... the Neko Hammer. You can lightly bop the Cat-girls on the head with it to repel them away from your tasty treats!

But can you get rid of them all before they take over your cafe? Find out now by Playing ""NekoBop""!","Genre(s): Action, General, Arcade",N/A,tbd,Zachary Kirtz,3DS,"Apr 7, 2022",E
NEW SUPER MARIO BROS. 2,"New Super Mario Bros. 2 is a traditional side-scrolling adventure game featuring Mario, Luigi and loads of other favorite characters from the popular Mario series. The game was created specifically as a pick-up-and-play experience that can be instantly enjoyed by players of all skill levels on the Nintendo 3DS system","Genre(s): Action, Platformer, Platformer, 2D, 2D",78,7.1,Nintendo,3DS,"Aug 19, 2012",E
NEW SUPER MARIO BROS. 2: COIN CHALLENGE PACK A,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-Test your skills and set a record with this tricky pack! Includes three all-new courses!
-Compete with other players for the best record!","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.9,Nintendo,3DS,"Oct 4, 2012",N/A
NEW SUPER MARIO BROS. 2: COIN CHALLENGE PACK B,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-Test your skills in three brand new courses and share your scores and compete with others through the StreetPass and SpotPass features.
-Get ready for an all-new Ghost House, a tricky rope course, and a fierce lava challenges.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.1,Nintendo,3DS,"Oct 25, 2012",N/A
NEW SUPER MARIO BROS. 2: COIN CHALLENGE PACK C,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-Test your skills in three brand new courses and share your scores and compete with others through the StreetPass and SpotPass features. Leaderboards for this course pack will be posted on Nintendo's official New Super Mario Bros. 2 website.
-Get ready for a speed run filled with power-ups, an underground labyrinth, and a fiery hot elevator ride.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.6,Nintendo,3DS,"Dec 5, 2012",N/A
NEW SUPER MARIO BROS. 2: GOLD CLASSICS PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-This retro-inspired pack pays homage to iconic Super Mario Bros. and Super Mario Bros. 3 courses from the NES era and has been injected with the coin-fueled fun of Coin Rush mode.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.1,Nintendo,3DS,"Nov 27, 2012",N/A
NEW SUPER MARIO BROS. 2: GOLD MUSHROOM PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-Gold Fungi Fun! This Gold Mushroom-filled pack allows players of all skill levels to enjoy Coin Rush mode while hunting down a myriad of Gold Mushrooms.
-Download this pack for a quick and easy way to up your coin count or if you love the strategy in finding the absolute best route through courses.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.1,Nintendo,3DS,"Oct 25, 2012",N/A
NEW SUPER MARIO BROS. 2: GOLD RUSH PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-Transform into Gold Mario and collect those coins! Includes three all-new courses!
-The Gold Rush Pack allows players of all skill levels to enjoy Coin Rush Mode.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.3,Nintendo,3DS,"Oct 4, 2012",N/A
NEW SUPER MARIO BROS. 2: IMPOSSIBLE PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-The highest difficulty ever in Mario history! This course pack is exclusively for expert Mario game fans. You can only get coins based on your time.
-There are no coins, no power-up items, and no stock items. EXTREMELY difficult!","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.6,Nintendo,3DS,"Dec 20, 2012",N/A
NEW SUPER MARIO BROS. 2: MYSTERY ADVENTURE PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-There are tons of splits within the courses and secrets behind every corner! You will find new surprises every time you play.
-Navigate an elaborate treasure-filled cavern, enjoy a Question Block air ride, and power through a Bob-omb filled maze.","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.7,Nintendo,3DS,"Dec 20, 2012",N/A
NEW SUPER MARIO BROS. 2: NERVE-WRACK PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-These courses will put your skills to the test! Includes three all-new courses!
-The Nerve-Wrack Pack is perfect for skilled players looking for an added challenge. It will push even experienced players to the limit of their Mario skills!","Genre(s): Action, Platformer, Platformer, 2D, 2D",N/A,7.5,Nintendo,3DS,"Oct 4, 2012",N/A
NEW SUPER MARIO BROS. 2: PLATFORM PANIC PACK,"Join the Coin Rush! Show off your super skills in this mode, where you'll play three levels back to back trying to earn as many coins as possible using only one life!

-There's no time to get comfortable as this high-speed course pack keeps the action flowing on moving platforms. Grab as many coins as you can, but don't fall off your ride!
-Take a ride on a ghost-coaster through the night sky, navigate winding snake blocks across a poisonous river, and enjoy a high-speed lava cruise.","Genre(s): Action, Platformer, Platformer, 3D, 2D",N/A,7.0,Nintendo,3DS,"Dec 5, 2012",N/A
NICKELODEON NICKTOONS MLB 3D,"Nicktoons MLB is a unique Arcade style baseball game that combines the best of Nickelodeon's Nicktoons universe with Major League Baseball. The game pits fan favorite Nicktoons characters against real MLB superstars or allows the two to join forces on the same team as the player likes. Additional features include: two-player local multiplayer support, in-game collectibles and renditions of both real MLB ballparks and exclusive stadiums specifically designed for the game.","Genre(s): Sports, Traditional, Team, Baseball, Arcade, Arcade",N/A,tbd,Black Lantern Studios,3DS,"Mar 6, 2012",N/A
NICKELODEON TEENAGE MUTANT NINJA TURTLES,"True to classic TMNT-style gameplay and atmosphere, Teenage Mutant Ninja Turtles is an energetic, blazing beat 'em up with four-person, local, drop-in/drop-out co-op (Wii system from Nintendo, Xbox 360 video game and entertainment system only) and features character upgrades, secondary items, and multiple gameplay modes. It offers an authentic Turtles storyline, encompassing franchise-favorite characters and locations from the animated series, unfolding through animated cut scenes and in-game events.","Genre(s): Action, Beat-'Em-Up, Beat-'Em-Up, 2D",N/A,8.5,Magic Pockets,3DS,"Oct 22, 2013",N/A
NICKLEODEON TEENAGE MUTANT NINJA TURTLES: MASTER SPLINTER'S TRAINING PACK,"TRAINING WITH MASTER SPLINTER BEGINS NOW!

Your ninja training begins now with two games packed with ninja action!

Teenage Mutant Ninja Turtles:

Shredder and the Kraang intend to unleash a devastating mutagen bomb that will transform the citizens of New York City into mindless mutants! Join Leonardo, Raphael, Donatello and Michelangelo in the fight for NYC in Teenage Mutant Ninja Turtles the videogame! Play as your favorite Turtle anytime! Booyakasha! Join the Turtle Power and battle through 15 action-packed levels!

TMNT: Danger of the Ooze

The Turtles are back in action against the evils of the world! Stop Shredder and his army of mutants as he threatens to unleash the power of a new Super Mutagen that could destroy their beloved NYC.

-Battle NEW enemies from the hit TV show, not yet seen in a TMNT video game!
-Discover new locations including the mysterious Dimension X!","Genre(s): Miscellaneous, Compilation",N/A,tbd,Activision,3DS,"Nov 3, 2015",E10+
NIGHTSKY,NightSky is an ambient action-puzzle game that offers a gameplay experience unlike any other cerebral challenges fill uniquely designed picturesque worlds. Each of these worlds is broken into different areas in which the player must maneuver a sphere by using realistic physics to advance.,"Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Action",75,7.8,Nicalis,3DS,"Oct 25, 2012",E
NIKOLI'S PENCIL PUZZLE,"Gamers can engage their minds with four challenging puzzle games including Sudoku, Hashiwokakero, Shikaku, and Akari.","Genre(s): Miscellaneous, Puzzle, Puzzle, Puzzle, Logic, General, Logic",61,tbd,NATSUME ATARI Inc.,3DS,"Oct 25, 2011",N/A
NINJA BATTLE HEROES,"Fight through enemies with katanas and throwing stars, absorb Spirit and summon powerful legendary heroes!

Grab your katana and a ninja throwing stars and embark on a journey that will take you across Japan in your mission to find the missing Yukimura and his Beast Brigade!

Use your katana to slash through enemies coming at you front and back as you make your way through cities, forests and across water falls. Take out enemies in the distance with ninja throwing stars before they shoot or charge towards you.

Absorb Spirit from each enemy you defeat and use it to summon powerful heroes that you've rescued on your journey. Make use of their powers including firewalls, ice pillars, cyclones, quakes and even flight as you come face to face with greater and greater foes on your journey to find the missing Beast Brigade!","Genre(s): Action, Platformer, 2D",N/A,tbd,Tom Create,3DS,"Oct 9, 2014",N/A
NINJA SMASHER!,"From katanas, to throwing knives, to ninjutsu, you must master your ninja skills in order to save the kidnapped princess.","Genre(s): Action, General",N/A,tbd,Q-Cumber Factory,3DS,"Jul 21, 2016",N/A
NINJA USAGIMARU: THE GEM OF BLESSINGS,"Jump over obstacles, defeat the Mononoke army and save the abducted villagers from their evil clutches!

You control Usagimaru, and sets off on a journey to rescue captivated villagers from the evil grasps of the Mononoke. Your mission is to bring the villagers to the safety of the Usagi Statue.

In each stage there will be a captured villager, and the path to rescue them is filled with various traps and Mononoke.

Use the various tools you have in your possession, and utilise the terrain and even the Mononoke themselves in order to rescue the villagers, and finally bring them to safety!","Genre(s): Puzzle, General",72,tbd,Arc System Works,3DS,"Jun 11, 2015",N/A
NINJA USAGIMARU: THE MYSTERIOUS KARAKURI CASTLE,"Ninja Usagimaru: The Mysterious Karakuri Castle is an action puzzle game that challenges players to put their sharpened ninja skills to the test! Taking place in a time long forgotten by men, players assume the role of Usagimaru, a legendary hero who embarks on a massive quest to save his village from the clutches of vile monsters.","Genre(s): Puzzle, General",63,tbd,Arc System Works,3DS,"Sep 29, 2016",N/A
NINTENDO 3DS,"A new dimension in entertainment! The Nintendo 3DS system combines next-generation portable gaming with eye-popping 3d visuals without the need for special glasses. Take 3D photos using the built-in cameras, and give them your own personal twist with the interactive effects. Connect to friends, other players, and wireless hotspots with the wireless StreetPass and SpotPass communication modes to unlock exclusive content for games and download other entertainment. From games to photos and beyond. Nintendo 3DS is the ultimate 3D entertainment system.","Genre(s): Hardware, Console",N/A,8.1,Nintendo,3DS,"Mar 27, 2011",N/A
NINTENDO 3DS GUIDE: LOUVRE,"Experience the Louvre without even leaving home with an official guide in 3D!

Explore one of the greatest museums in the world without ever leaving your home! Get up close and personal with each work of art through official photos, videos, and audio interviews with museum curators. Discover the Louvres collection on a guided tour of specific masterpieces, or customize your own virtual walking tour through the museum.

In addition, certain masterpieces are viewable from different angles with special 3D photos and videos. Going to Paris? Enrich your visit to the Louvre museum and carry your Nintendo 3DS Guide: Louvre with you for official in-depth commentary as you walk each wing. With all this and more supplemented by updates through the SpotPass feature, youll always have an up-to-date audio and visual guide to the worlds most legendary art collection!","Genre(s): Miscellaneous, Edutainment, Edutainment",N/A,tbd,Nintendo,3DS,"Dec 2, 2013",N/A
NINTENDO 3DS INTERNET BROWSER,"With the internet browser you hold the World Wide Web in your hand whenever you are near a wireless internet connection. This application can be launched from the HOME Menu while other software is suspended in the background, so it's perfect for quickly looking up something online without having to close the software.

View Internet web pages using simple controls with the stylus.

Tap the Internet Browser icon in the top bar of the HOME Menu to start the Internet browser. The first time you open the Internet browser, you will need to follow the on-screen setup instructions.

- Even while playing Nintendo 3DS software, you can suspend the game and use the Internet browser. Press HOME to display the HOME Menu and start the Internet browser.
- Depending on the software you are using, sometimes the Internet browser may not be available.
- The browser cannot play or display any content that requires plug-ins, such as video or audio files.
- If the current page contains a large amount of data, the browser may not be able to download and display the entire page. If this happens, the undisplayed content may sometimes display if you tap Reload on the toolbar and reload the page","Genre(s): Miscellaneous, Application",N/A,tbd,Nintendo,3DS,"Mar 27, 2011",N/A
NINTENDO BADGE ARCADE,"Grab all the Nintendo-themed badges you can in this fun-filled crane-machine game. Then arrage them into a custome HOME Menu theme for your Nintendo 3DS system! Unleash your creativity with dozens of digital badges to collect, and match them to themed backgrounds. Start your collection today with this free-to-start download on Nintendo eShop!

Purchase credits and drop them into any machine of your choosing. The number of credits you use gives you a limited number of tries, so use them wisely! There are many different machines that contain badges from popular Nintendo series such as Super Mario Bros., Mario Kart, Animal Crossing, and more. The machines can be tricky, so use your skill along with gravity, slippery surfaces, and chain reactions to your advantage to nab as many badges as possible! Don't forget that practice makes perfect -- use five free daily tries on the Practice Machine to gain experience, and trade in dummy badges for real credits.","Genre(s): Miscellaneous, General",56,4.0,Nintendo,3DS,"Nov 10, 2015",E
NINTENDO POCKET FOOTBALL CLUB,"Head up your own football team and shoot for the top. Nintendo Pocket Football Club puts you in the managers seat at your very own football club, only on Nintendo eShop on Nintendo 3DS. Can you keep the crowds chanting and guide your pint-sized players from the lower leagues to the wonders of the world stage? As manager, train up your players and choose your tactics wisely to make the most of their abilities. Once youre satisfied, send your team forth and watch your decisions play out in matches packed with action but dont be afraid to alter your approach if it all starts to unravel before your eyes. Delve deep and show plenty of skill on the sidelines and you could lead them all the way to the glorious treble of the Pro League 1, the Federation Cup and the European Challenge Cup. With enough work, you could even bring the World Club Classic back home.","Genre(s): Sports, Traditional, Soccer, Arcade",65,7.7,ParityBit,3DS,"Apr 17, 2014",N/A
NINTENDO VIDEO,"Nintendo Video brings music videos, exclusive comedy, animation, and action to your Nintendo 3DS system! Every week, new videos will be delivered* to your Nintendo 3DS via the Spotpass feature. But the videos won't stay long wait too long and you'll miss them! To start watching, download Nintendo Video from the Nintendo eShop today.

*Nintendo Video content is downloaded onto your SD Card via Spotpass and viewable only through Nintendo Video. Videos are available for a limited time only. Wireless Internet access required. SpotPass feature must be enabled.

To enjoy the 3D effect of Nintendo 3DS software, you must experience it from the system itself. All screenshots and videos on this website have been captured in 2D mode.","Genre(s): Miscellaneous, General, General",N/A,5.9,Nintendo,3DS,"Jul 21, 2011",N/A
NINTENDOGS + CATS: FRENCH BULLDOG & NEW FRIENDS,Interact with your virtual puppies and cats in 3D.,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",71,7.1,Nintendo,3DS,"Mar 27, 2011",N/A
NINTENDOGS + CATS: GOLDEN RETRIEVER & NEW FRIENDS,Interact with your virtual puppies and cats in 3D.,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",71,7.1,Nintendo,3DS,"Mar 27, 2011",N/A
NINTENDOGS + CATS: TOY POODLE & NEW FRIENDS,Interact with your virtual puppies and cats in 3D.,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",71,7.5,Nintendo,3DS,"Mar 27, 2011",N/A
NOAH'S CRADLE,"There are no longer any people who themselves have memory of inhabiting that planet.

However, its name has been passed down amongst the thousands sent into space on a ship for the purpose of avoiding the extinction of the human race. Liking this to the one from the legend of the Great Flood that destroyed Earth, people began referring to this ship as ""Noah's Cradle"".

One such Cradle struggled along until it reached a large gas planet. Confirmed within the planet's atmosphere were gigantic creatures that ranged from between an estimated several hundred to several thousand kilometers in length. The harsh atmosphere wasn't the only thing that stood in the Cradle's way as it descended into the atmosphere. The Cradle was under attack.

Thus, the battle began.","Genre(s): Simulation, Flight, Combat",N/A,tbd,Silver Star Japan,3DS,"Sep 22, 2016",N/A
NOITU LOVE: DEVOLUTION,"The year is 2288. The city is protected by an organization called ""The Peacekeepers League"" and everything is swell except for that it's under attack! By a robot army lead by professor Darnacus Damnation!! Or is it... ?

100 years after the events of Noitu Love 1 the new star of the Peacekeepers is Xoda Rap, and what she has to endure is a sudden resurrection of the Darn armies, but adding to that the city is locally turning to places of the past! What could be causing this?

Using a mouse reticule as a quick-dash-to-enemies and mouse gestures for special moves, Xoda will take on anything that stands in her way in the name of peace! The game shares little in pacing and action to Noitu Love 1. It is more of a continuation on that universe, so expect much more mindless action!

Features:

- 7 wholly different levels
- 3 modes of playing the game
- 3 difficulty levels befitting most players
- Several bosses per level
- Ratings for every level, difficulty and mode
- A bunch of secrets and more!!","Genre(s): Action, Beat-'Em-Up, 2D",N/A,tbd,Konjak,3DS,"Sep 15, 2016",N/A
NOW I KNOW MY ABCS 2,"A fun and interactive way to learn the alphabet!

Now I know my ABCs 2, is a fun and interactive way to learn the alphabet. You're shown step-by-step how to write each letter. Your goal is to write every letter in both lowercase and uppercase. After you complete writing each letter a cool animation plays, giving positive reinforcement to help encourage the learning of even more letters!","Genre(s): Miscellaneous, Edutainment",N/A,tbd,Skunk Software,3DS,"Feb 1, 2018",E
NURIKABE BY NIKOLI,"With the Nikoli puzzle series, you can enjoy high-quality ""sudoku"" puzzles, created by Nikoli, who gave the world-famous puzzle its name. The Nintendo 3DS allows for the realization of simple and easy to play operability. ""Nurikabe by Nikoli"" contains 50 Nurikabe puzzles.

In this super popular puzzle, black spaces and white spaces slowly come together to show their true form. ""Nurikabe"" is a puzzle in which you refer to the arranged numbers to fill in all of the spaces. It's popular with a wide range of players, from beginners to experts. It feels great watching the black spaces stretch out like a soft-bodied animal. To ensure your long-term enjoyment, we're prepared both a ""Stage Clear"" mode and a ""Random"" mode. In ""Stage Clear"" mode, you progress by clearing puzzles one by one, and in ""Random"" mode puzzles are generated at random. Please enjoy this high-quality ""Nurikabe"" game.","Genre(s): Miscellaneous, Puzzle, General, Puzzle, Logic, General",N/A,tbd,Hamster,3DS,"Oct 11, 2012",N/A
OCEAN RUNNER,"Meet Gilbert, a bachelor fish who has fallen deeply in love with the beautiful Pearlina. Like all stunning fish, Pearlina's one and only dream is to have the largest pearl in the ocean and like any love struck fish, Gilbert is on a mission to find it. Explore the colorful corals of the ocean in this underwater runner. Help Gilbert to win his love by earning enough pearls to unlock all the story pieces and reveal the final ending. Dodge and dash at oncoming creatures as you aim to swim the furthest and top the online leaderboards. Venture through caves and collect power-ups, treasure chests and golden shells in this surf under the sea.","Genre(s): Action, Arcade",N/A,tbd,Teyon,3DS,"Jan 7, 2016",N/A
OF MICE AND SAND,"In Of Mice And Sand, the mice drive a Desert Ship as their mobile fortress to travel around the planet.

By ordering the mice crew living in the Desert ship, you can build facilities on the ship and make food for breeding the mice with various items. With the development of the ship, more mice will join in and they can accomplish more jobs. Don't let them starve and make them rich.

Your final goal is to reach the other side of the desert and find the legendary land of gold to the east, El Dorado!","Genre(s): Strategy, General",N/A,tbd,Arc System Works,3DS,"Jun 1, 2017",N/A
OHNO ODYSSEY,"Ohno Odyssey is a physics-based, action-puzzle game that challenges players to guide the Ohno aliens through 35 gravity-defying stages as they roll on rails, jump and smash through obstacles, and zoom their way to the escape pod for safety.","Genre(s): Strategy, Puzzle, Action, General",N/A,tbd,Gamers Digital,3DS,"Nov 21, 2013",N/A
OLLIOLLI,"OlliOlli mixes addictive one-life gameplay with over 120 tricks and grinds across 50 deviously crafted levels, 250 Challenges, Spots Mode and Daily Grind. Not enough for you? Complete all challenges to unlock the super skilful RAD Mode!

Rack up the biggest and coolest combos along the way then time your landing to perfection to rule the leader-boards.

Compete across the world in all modes to get the highest scores on every Level and Spot.

Daily Grind gives you 24 hours to challenge the world at a randomly selected Spot. You can practice as many times as you like, but you only get one chance to set your score. Just dont slam on your face (you will slam on your face!)","Genre(s): Sports, Individual, Skate / Skateboard",N/A,tbd,Tom Hegarty,3DS,"Mar 5, 2015",N/A
ONE PIECE: ROMANCE DAWN,"In ONE PIECE: ROMANCE DAWN, eager fans will have the opportunity to live all of ONE PIECE epic battles against the most famous bosses such as Buggy, Arlong, Crocodile, Rob Lucci and much more. This new game opens doors to sail through the amazingly 3D drawn ONE PIECE world with Luffy, Zoro, Sanji, Nami and other nakama, and run through famous stages such as Baratie, Arlong Park and more.","Genre(s): Role-Playing, General, General",42,6.6,Three Rings,3DS,"Feb 11, 2014",T
ONE PIECE: UNLIMITED CRUISE SP,N/A,"Genre(s): Action, General",46,6.8,Bandai Namco Games,3DS,"Feb 10, 2012",N/A
ONE PIECE: UNLIMITED CRUISE SP 2,N/A,"Genre(s): Action, General",49,7.1,Bandai Namco Games,3DS,"Jul 27, 2012",N/A
ONE PIECE: UNLIMITED WORLD RED,"Set sail on a gripping adventure in the New World with the beloved Straw Hat Crew in ONE PIECE Unlimited World Red. Dive into a wayfaring journey with fun-filled escapades, action-packed battles and powerful comrades in a whole new never-before- seen scenario. Play as members of the Straw Hat crew and progress through the episodic storyline with encounters against famous bosses like Rob Lucci, Caesar Clown, and more. Master a large variation of flashy combos and test your reflexes by pressing the right button at the right time to counter, dodge or otherwise interact with enemies. Enjoy endless playability by exploring the central town and taking on quests to assist the townfolk and gain more rewards and items.","Genre(s): Action, Action Adventure, General",75,7.2,Ganbarion,3DS,"Jul 8, 2014",N/A
OPERATION COBRA,"You find yourself stranded in an unfamiliar place, surrounded by mud. You have no chance of escaping this zombie-filled island. Your only chance of survival is to fight off the zombies.","Genre(s): Action, Shooter, First-Person, Arcade",N/A,5.0,StickBit,3DS,"Jan 11, 2019",T
ORDER UP!!,"Aspiring chefs, get ready to sharpen your knives and put your short order skills to the test in Order Up.","Genre(s): Action, Simulation, Miscellaneous, General, General, General, Virtual, Career",72,6.5,SuperVillain Studios,3DS,"Jun 21, 2012",N/A
OREGON TRAIL,Oregon Trail the classic game is back.,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,SVG Distribution,3DS,"Dec 13, 2011",N/A
