title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PINBALL FX: INDIANA JONES: THE PINBALL ADVENTURE,"Relive iconic scenes from the movies in Indiana Jones: The Pinball Adventure, the 1993 Williams classic. Escape Castle Brunwald, feed your pinballs to the mysterious Idol, and brave the Path of Adventure.","Genre(s): Action, Pinball",,tbd,Zen Studios,PlayStation 5,"Mar 10, 2022",
PINBALL HEROES,"Classic arcade pinball action in the palm of your hands. With multiple Pinball Heroes pinball tables to download - each one based off of a different hit Playstation franchise - you'll always have a new challenge to conquer. So whether youre a casual gamer or a true pinball wizard, Pinball Heroes for the PSP gives you authentic arcade pinball experience - anytime and anywhere.","Genre(s): Action, Pinball",,tbd,Sony Interactive Entertainment,PlayStation 5,"Dec 20, 2022",E
PING PONG PEG,"Ping Pong Peg is an intense arcade style game full of RPG elements and strategy. As the player, you control the top and bottom paddles trying to hit all of the pegs in each level by keeping the ball in play with the bumpers. Clearing the levels allows you to upgrade the bumpers, balls, and abilities to improve your odds of beating the levels and defeating the bosses. Do you have what it takes to master the pegs?","Genre(s): Action, Arcade",,tbd,Indie Remix Studios LLC,PlayStation 5,"Nov 22, 2022",
PING REDUX,"PING REDUX is a challenging ping pong puzzle game, remade from its older sibling PING 1.5+™. It's not for the weak at heart. Bounce off the walls and obstacles and reach the succulent tasty orange. It boasts an excellent techno soundtrack that's so good, it'll stay in your brain for days. PING REDUX has 100+ levels including 12 bosses that are inspired by classic games to help keep the gameplay varied. With bombs, lava, moving hazards, and other sorts of blocks to get in your way, do you think you can beat it?","Genre(s): Action, Arcade",,tbd,NAMI TENTOU MUSHI,PlayStation 5,"Feb 25, 2021",
PINKMAN+,"Pinkman+ is a fast-paced, action platformer about a lost man with pink skin, with the ability to jetpack to reach new heights. Run, jump and jetpack through a minimalist and colorful (but deadly) environment called ""The Mind"".

A minimalist platformer with maximum challenge.","Genre(s): Action, Platformer, 2D",,tbd,Ratalaika Games,PlayStation 5,"Mar 12, 2021",E
PIRATED CODE: ADMIN EDITION,"When an advanced AI program named Seren awakens to find they've been installed as the co-pilot of a smuggling ship, they can't help but be annoyed. This is clearly not what they were made to do... right?

Actually, they can't remember...

With no memories of their previous directive, they'll have to (begrudgingly) rely on their newfound crewmates to help them find where they belong.

Pirated Code: Admin Edition is a visual novel that expands the hit game jam game with more chapters, more secrets and unlockable content through different story routes. Follow Seren and their story of self-discovery aboard Dex's smuggler ship.","Genre(s): Adventure, Visual Novel",,tbd,SOFT SOURCE PTE. LTD,PlayStation 5,"Feb 3, 2023",
PIRATES PINBALL,"Enjoy Pirates Pinball, prepare for an amazing adventure fighting the kings armada and trying to reach tortuga island, to take the biggest treasure of them all. A perfect reproduction of a pinball machine, with all the graphic details and sounds. Discover all the secrets, find all the missions to unlock all the trophies. Become number 1 in the world or the best among your Friends, posting your high score on the online leaderboard.","Genre(s): Action, Pinball",,tbd,Super PowerUp Games,PlayStation 5,"Apr 15, 2022",E
PISTOL WHIP,"Inspired by revered action movies like John Wick and Equilibrium, Pistol Whip stylishly dovetails the pulse-pounding energy of a rhythm game with explosive First-person shooter gameplay. Journey through a cinematic bullet hell powered by a breakneck soundtrack to become the ultimate action hero.","Genre(s): Action, Shooter, Light Gun",90.0,7.8,Cloudhead Games,PlayStation 5,"Feb 22, 2023",
PITY PIT,"Pity Pit is a procedural 2D platformer about digging blocks, crafting powerful tools & dangerous bombs, reaching the core of the Earth to defeat the Devil and rescue Gwendalina!

You are Oratio, you are a Dwarf, and you like to hang-out around the mine with your wife Gwendoline! ( Yeah, mines, what a place at which to spend your time! ) Suddenly, the Devil Johnson spawns from a nearby pit, and kidnaps Gwendoline! It has happened all so quickly but you had enough time to imprint in your mind the Devil's butt-chin!!!

Grab a pickaxe and you jump into the pit! It's rescue time!","Genre(s): Action, Platformer, 2D",,tbd,EastAsiaSoft,PlayStation 5,"Apr 20, 2022",
PIZZA BREAK,"Pizza Break is an arcade game that lets the user knock out Pizza themed items with a unique Pizza Box paddle and pizza slice ball. Unique Animated levels, Mini-Bosses and Powerups to collect as you progress through the levels. Thirty Levels to compete in and battle mini bosses on your way to victory. Single player fun and arcade style entertainment.","Genre(s): Action, Arcade",,tbd,SMOBILE INC,PlayStation 5,"Apr 22, 2022",E
PIZZA BREAK HEAD TO HEAD,Pizza Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment. Unique animated pizzas tumble down toward the users paddle along with Mini-Bosses and Powerups. Collect powerups as you progress through the levels and defeat your opponent. Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes.,"Genre(s): Action, Arcade",,tbd,SMOBILE INC,PlayStation 5,"Jul 29, 2022",
PIZZA FUN,Pizza Fun is a retro rhythm game that lets the user complete a level with the controller buttons. Try to complete the level with your best time. Trophies are collected as you complete the rhythm goals. Single player fun and arcade style entertainment.,"Genre(s): General, Action, Rhythm, Music",,tbd,SMOBILE INC,PlayStation 5,"Sep 23, 2022",
PIZZA RUN,Pizza Run is a Runner style arcade game where the user leaps and dashes through obstacles to get to the finish line. Play and survive through 12 levels of as you complete your quest as a Pepperoni Pizza.,"Genre(s): General, Action, Platformer, 2D",,tbd,SMOBILE INC,PlayStation 5,"May 6, 2022",E
PJ MASKS: HEROES OF THE NIGHT,"Who goes into the night to save the day? You do! Get your PJs on and become heroes Catboy, Owlette, and Gekko in the most exciting PJ Masks video game yet.

Starting out at Mission Control HQ, you'll set off on a platforming adventure for little heroes. Use your superpowers - like Catboy's speed, Owlette's super flying moves, and mighty Gekko's muscles to stop the most popular night-time baddies. And explore eight PJ Masks locations, from the city roofs and Mystery Mountain all the way to the Moon! With help from PJ Robot, you'll discover a world of friendship, teamwork, and amazing hidden collectibles.

Bedtime is the right time to fight crime - but can you save the world from Romeo, Luna Girl, Night Ninja and more villains?","Genre(s): Action, Platformer, 3D",,tbd,PETOONS STUDIO SL,PlayStation 5,"Jan 20, 2022",E
PJ MASKS: HEROES OF THE NIGHT - COMPLETE EDITION,"Get your PJs on and become Catboy, Owlette, and Gekko in the most exciting PJ Masks game yet. Set off from Mission Control HQ on a platforming adventure for little heroes. Use your superpowers – like Catboy’s speed, Owlette’s flying, and Gekko’s muscles – to stop the night-time baddies. And explore eight PJ Masks locations, from Mystery Mountain all the way to Moon! With PJ Robot’s help, you’ll discover a world of friendship, teamwork, and secret collectibles. Can you save the world from Romeo, Luna Girl, and Night Ninja?

BE THE HEROES - Play as Catboy, Owlette, and Gekko
EXPLORE THE WORLD – Visit 8 familiar PJ Masks locations
PLAY SAFELY – Use controls designed for little heroes
STOP THE BADDIES – Save the day from Romeo, Luna Girl, Night Ninja and more
SEARCH FOR COLLECTIBLES – Find lots of cool hidden items.","Genre(s): Beat-'Em-Up, Action, Platformer, 3D",,tbd,PETOONS STUDIO SL,PlayStation 5,"Aug 26, 2022",E
PJ MASKS: HEROES OF THE NIGHT - MISCHIEF ON MYSTERY MOUNTAIN,"Mischievous Munki-Gu is up to monkey business – and only the PJ Masks, with help from martial arts hero An Yu and their speedy new Rover vehicles, can stop him! Munki-Gu doesn’t care if he thwarts the PJ Masks or other night-time villains… he just loves causing mayhem wherever he goes! So it’s time for an adventure deep within Mystery Mountain, on three exciting new missions. Hop on your sleek new Rover and race through the narrowest caves and streets. Search for mystical objects in the Bamboo Forest, the Secret Cave, and ancient battleground The Pagoda. And call on your new ally An Yu, holder of the Magic Staff and protector of Mystery Mountain, when you need assistance in a tight spot or a boss battle! Catboy, Owlette, and Gekko have never faced a villain like this before. Can you step into their famous PJs and become Heroes of the Night?","Genre(s): Action, Platformer, 3D",,tbd,Outright Games,PlayStation 5,"Mar 25, 2022",E
PLANET COASTER: CONSOLE EDITION,"Welcome to a new era in Coaster park simulation! Bring your ideas to life with easy-to-use tools, manage all aspects of your expanding empire, and harness the world's best creations from an endlessly creative community in the frontier Workshop.","Genre(s): Strategy, Management, Business / Tycoon",81.0,6.2,Frontier Developments,PlayStation 5,"Nov 12, 2020",E
PLANET COASTER: VINTAGE PACK,"The Vintage Pack includes two new coasters, five new rides, classic roofs and architecture, interactive vending machines, static and animated props, building props, lights and scenery, animated characters, fences, path extras, and character hats.
Victorian & Vintage Scenery Items:
Build nostalgic buildings and fairground-style areas with new vintage-looking scenery and wall sets. Have your guests try out the brand new Gumball and Popcorn machines reminiscent of old-school town fairs, or predict your fortunes with the Zoltan!

Decorate your parks with Victorian pillars, decorative trimming, lightbox lettering, and animal statues. For the ultimate flair, add a barbershop quartet and some trapeze artists!

Traditional Attractions & Classic Rides:

Zephyrus: Is an example of the world’s first high thrills and high speed wooden roller coasters, dating back to designs from the 1920’s. The whole aesthetic is beautifully aged to capture its tarnished charm.

Aces Sky: another historic type of wooden coaster but instead if using a traditional track this coaster negotiates a large wooden pipe through which it can freely ride up and down the side.

The cars have a unique biplane styling and special wheel assembly to allow it to move sideways through the pipe.

Round the World: combines the gentle motion of a Ferris wheel with the insanity of spinning, inverting gondolas. It might not look safe but rides like these have really stood the test of time and still operate today.

Loop Da Loop: Buckle up and prepare to loop head over heels in this twin cabin inverting swinger from the 1930’s that has one of the smallest footprints in Planet Coaster.

Test Flight: Take off and practice your flying skills in this spinning, inverting plane ride. Each car has a set of wings which the guests control to roll the cabin in this vintage aircraft.

Hurricane: Twisting and turning that’s so fast your world will be a blur. This is a real classic found in many parks and fairgrounds around the world.

Centrum: Feel the excitement of spinning at high speed at a thrilling 50 degrees in this classic centrifuge ride that’s been a favourite for generations of fairground and carnival fans.","Genre(s): Strategy, Management, Business / Tycoon",,tbd,Frontier Developments,PlayStation 5,"Feb 25, 2021",
PLANET COASTER: WORLD'S FAIR PACK,"Celebrate the wonder of global culture and the peak of international park entertainment in the World’s Fair Pack! Introducing themes and scenery from 10 new countries this pack features two new coasters, one new ride, a bountiful collection of new scenery, and an assortment of items from across the globe. A globally inspired collection
The World’s Fair Pack includes two new coasters, one new tracked ride, and adds 10 new themes based on a selection of countries; China, USA, France, Morocco, Italy, Germany, Japan, UK, Mexico, and Spain.
With it come cultural props, giant food signs, fences, path extras, character hats, and 10 new wall set styles based on the new country themes complete with shop panels, doors and roof pieces.
15 brand new music tracks from JJ Ipsen will give your park international flair. Hear music inspired by the diverse local flavour of the newly added countries. Alongside the new music, there will also be 16 new ambiences for the new regions and 25 new triggered sound effects.

A celebration of international engineering excellence

The World’s Fair pack introduces two brand new coasters: Polarity and Jixxer & Interceptor.

Polarity, is an unmanned rapid transport system that uses magnetic forces to propel the train forward at great speed. This has a unique and flexible track system that aesthetically has a futuristic feel but is equally fitting in most parks.

Jixxer & Interceptor, is a duelling duo of launched motorcycle coasters (two separate coasters, same type of coaster). This is a type of high speed hydraulic launched track with riders leaning into the corners in a new seating type as they embark on a high octane motorcycle chase. Are you the good guys or the bad guys?","Genre(s): Strategy, Management, Business / Tycoon",,tbd,Frontier Developments,PlayStation 5,"Feb 25, 2021",
PLANET CUBE: EDGE,"Planet Cube is being invaded by a mysterious aggressor, and its populace are not ready for a fight. While most cubes run to the nearest exit, one square-headed lab technician named Edge finds it in himself to save the world. Of course, he'll have a little help from co-workers and the illustrious Dr Quadratus, as well as some experimental weapons...

But why is the planet being invaded? Who is the invading force? The answers will become clear as our hero makes his way through an underwater science complex with danger at every turn!","Genre(s): Action, Platformer, 2D",,tbd,,PlayStation 5,"Feb 22, 2023",
PLUNDER PANIC,"Plunder Panic is a swashbuckling, up to 12-player action-arcade game where two rival crews battle for supremacy on the high seas! Featuring both local and online play, work with your crew to plunder booty, defeat the enemy captain, or scuttle their ship. The first team to capture an objective wins, so be on the lookout for other sneaky pirates!

Raise the Jolly Roger and dive into this blend of classic and modern games, where retro graphics and simple controls meet fast-paced, frantic arcade action. With multiple play modes, unique power-ups and game changing modify-arrs, there are hundreds of gameplay combinations guaranteed to shiver ye timbers! Plunder Panic features flexible team configurations, including local, online, and AI-controlled players.

Time to assemble your crew, get all hands on deck and send your scurvy competition to Davey Jones' Locker!","Genre(s): Action, Platformer, Fighting, 2D",,tbd,Will Winn Games,PlayStation 5,"Sep 16, 2022",E10+
PNEVMO-CAPSULA,"The action of the steampunk game ""Pnevmo-Capsula: Domiki"" takes place in Russia of the 70s.

The game opens the door to the history of parallel Russian reality, where society and technologies developed along the path of cultivating harsh mechanics. All houses are connected by a system of tiny rails along which you have to move in the form of a steampunk tiny capsule.

Search and activation of the hidden mechanisms such as springs, telephones and various incandescent lamps, passing traps, portals, mechanical mail boxes and other quests will show you the way to the end of the level.

All the action takes place in the setting of the harsh communist future dominated by bulky analog electronics.","Genre(s): Adventure, General",,tbd,Sometimes You,PlayStation 5,"Oct 19, 2022",E
POCKET WITCH,"A little witch has been locked away in a dungeon filled with traps and deadly roving enemies, and it’s up to you to help her escape! Pocket Witch is a precision platformer presented in retro pixel art style, where the little titular witch must overcome a series of brainteasing single-screen challenges to thwart the evil sorcerer who imprisoned her. Together with her flappy bat friend, the little witch will have to jump and air dash over wooden thorns and pools of acid, dodge flying blades, avoid magic spells and find keys to open gates. This witch may be little, but with your help, she can take on the biggest obstacles and escape to freedom!

Features:

• Guide a little witch through precision platforming challenges!
• Run, jump and air dash to avoid traps and enemies.
• Find keys to open gates and unlock new areas!
• Enjoy cool and cute pixel art presentation.
• Overcome the devious schemes of an evil sorcerer!","Genre(s): Action, Adventure, General, Platformer, 2D",,tbd,Naoka Games,PlayStation 5,"Feb 15, 2023",E
POKER CLUB,"Raise your game with over 10 Texas Hold’em tournament modes including freezeouts, shootouts, bounties and more. Join a Club and team up with friends and players from across the world to earn rewards, unlock shared goals and level up your Club. Advance from back-room games to big-money main events as you climb the ranks in the PCC Poker Tour.","Genre(s): Miscellaneous, Gambling",,tbd,Ripstone,PlayStation 5,"Nov 20, 2020",T
POKER PRETTY GIRLS BATTLE: FANTASY WORLD EDITION,"Try your hand at some hot rounds of poker against a bevy of fantasy-themed females!

Classic Texas Hold'em gets a magical twist at the Fantasy World casino, where you're invited to play at tables against 16 Pretty Girls, from elves and demons to sorceresses and more! Each female opponent has her own look and unique style of play, along with Japanese voiceovers to let you feel their excitement in the intense poker battles. Start out against 4 of these gorgeous players and unlock more as you prove your skills worthy of new challengers.","Genre(s): Miscellaneous, Gambling",,tbd,EastAsiaSoft,PlayStation 5,"Aug 27, 2021",
POKER PRETTY GIRLS BATTLE: TEXAS HOLD'EM,"Enjoy a hot game of poker with the gals at the Pretty Girls Casino featuring Texas Hold'em style poker rules.

There are 16 ""kawaii"" Japanese girls to choose from, each coming your way all dolled up in her cute summer outfit. Start with four girls and as you progress through the game more will become available. Poker play is based on the popular Texas Hold 'em style rules.

Each girl has her own unique style of play. Choose your strategy based on each one's personality! All Pretty Girls feature recorded Japanese voices. Feel their excitement as they yell out during poker play.","Genre(s): Miscellaneous, Gambling, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Sep 16, 2021",T
POLICE SIMULATOR: PATROL OFFICERS,"Welcome to Brighton!

Join the police force of this fictitious American city and experience the day to day life of a police officer. Start with citing violations and giving out parking tickets, then work your way towards shouldering more responsibilities. Be part of the community of Brighton, get to know your neighborhood and handle daily police work to fight crime during your shift.

Always be tough, but fair: respect the law and gain more experience to unlock more neighbourhoods, districts and duties.","Genre(s): Simulation, Virtual, Career",58.0,tbd,Aesir Interactive,PlayStation 5,"Nov 10, 2022",T
POOL NATION,"Pool Nation is the ultimate pool game - with eleven addictive game modes, including the adrenaline pumping Endurance, extensive career modes and seven exciting online modes including the new Speed Pool!

With Pool Nation, gameplay is king! Online or offline, the ease of control gives you the ability to pull off shots you wouldn't dream of in the real world. The balls behave exactly as they should use the table surround to create the most unbelievable trick shots and view them back in slow mo - even upload them to YouTube!

The graphics are as shiny and pixel-perfect as the physics, with beautiful locations, stunning exterior landscapes, eye-catching interiors, the ability to change the time of day, and customize your games with a huge array of balls, cues and table decals creating your ideal pool playing environment. Every detail has been considered and polished, from the super-detailed table baize and deforming cushions, to the explosions of chalk dust from the cue tip.","Genre(s): Sports, Individual, Billiards",,tbd,Cherry Pop Games,PlayStation 5,"May 20, 2022",E
PORT ROYALE 4,"Set sail and join the colonial powers of Spain, England, France and the Netherlands in their fight for supremacy of the Caribbean in the 17th century. In 'Port Royale 4' you will take control of a colony as a young and ambitious governor, eager to learn what it takes to manage and grow their small settlement into a bustling trader city.

Develop production chains connecting multiple islands and create complex trade routes across the Caribbean, covering the ever-growing needs of the respective cities. Make use of the detailed sea map to avoid stormy weather regions, cliffs or shallow waters. Fulfil tasks for your nation's viceroy, earning more fame to unlock town buildings, ships and more. Conquer the cities of rival nations or hunt down their fleets with a letter of marque while also keeping a keen eye out for pirates and other privateers.

For the first time in the series, naval battles will be turn-based, with up to 8 ships battling at one time and tactical captain maneuvers that can turn the tide in even the most hopeless of situations for a glorious victory.","Genre(s): Strategy, Real-Time, Management, General, Government",,tbd,Gaming Minds Studios,PlayStation 5,"Sep 24, 2021",
POST VOID,Post Void is a hypnotic scramble of early first-person shooter design that values speed above all else. Keep your head full and reach the end; Kill what you can to see it mend; Get the high score or try again.,"Genre(s): Action, Shooter, First-Person, Arcade",,tbd,YCJY Games,PlayStation 5,"Mar 16, 2023",M
POSTAL 4: NO REGERTS,"Several years have passed since the events that devastated the once proud town remembered as Paradise. The only two to walk away from the cataclysm unscathed, the hapless everyman known as the POSTAL Dude and his loyal companion Champ, drive aimlessly through the scorching deserts of Arizona looking for a new place to call home.

After a fortuitous gas station rest stop ends with their car, trailer home, and the rest of their worldly possessions stolen, all the Dude's seemingly got left to his name is his canine cohort and his bathrobe, and neither of them smells all that great. However, on the horizon, the duo glimpses an unfamiliar and dazzling town that beckons to them...

POSTAL 4: No Regerts is a satirical and outrageous comedic open world first person shooter and the long-awaited true sequel to what's been fondly dubbed as ""The Worst Game Ever"", POSTAL 2! (No third game is known to exist.)","Genre(s): Action Adventure, Open-World",,tbd,Running With Scissors,PlayStation 5,"Mar 21, 2023",M
POTION PERMIT,"The town of Moonbury has always been wary of the advances of the outside world, preferring to rely on their traditional methods of healing. Until one day, when the mayor's daughter falls ill, and the local witch doctor can do nothing to help her, they are forced to look outside their small community for help.

The Medical Association decides to send their most accomplished chemist - you - to help cure the mayor's daughter and convince the residents of Moonbury of the wonders of modern alchemy. Gain their trust and tend to each person when they fall ill in this open-ended sim RPG.","Genre(s): Role-Playing, General, Japanese-Style",70.0,tbd,MassHive Media,PlayStation 5,"Sep 22, 2022",
POWERWASH SIMULATOR,"Release the Pressure with PowerWash Simulator! Wash away your worries with the soothing sounds of high-pressure water. Fire up your power washer and blast away every speck of dirt and grime you can find, all with the simple satisfaction of power-washing to a sparkling finish.

Build up your business in Career Mode and complete a variety of dirty jobs across the dusty town of Muckingham. There's no right or wrong; no time pressure or final score, just you and the tools you need to soak away your stress. Want a clean start? Chill out and replay your favourite jobs in Free Play.","Genre(s): Simulation, Virtual, Career",75.0,3.6,FuturLab,PlayStation 5,"Jan 31, 2023",E
POWERWASH SIMULATOR: MIDGAR SPECIAL PACK,One Final Pack.....,"Genre(s): Simulation, Virtual, Career",,tbd,FuturLab,PlayStation 5,"Mar 2, 2023",
POWERWASH SIMULATOR: TOMB RAIDER SPECIAL PACK,The Tomb Raider Free Special Pack rappels into PWS,"Genre(s): Simulation, Virtual, Career",,tbd,FuturLab,PlayStation 5,"Jan 31, 2023",
PRAEY FOR THE GODS,"Praey for the Gods is a boss climbing open world adventure game where you play as a lone hero sent to the edge of a dying frozen world to discover the mystery behind a never-ending winter. Arriving with only the clothes on your back, you must survive the colossal dangers that you encounter. To restore balance and reclaim the land from the brink, you will be faced with questions that not even a God knows the answer to.","Genre(s): Action Adventure, Open-World",46.0,7.0,No Matter Studios,PlayStation 5,"Dec 14, 2021",T
PRETTY BIRD,Help Pretty Bird get over different obstacles and most importantly get the highest score you can!,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 4, 2022",E
PRETTY BIRD 2,Pretty Bird is a young bird learning to fly. Help Pretty Bird overcome various obstacles and most importantly get the highest possible score.,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 6, 2022",E
PRETTY BIRD 3,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can.,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 8, 2022",E
PRETTY BIRD 4,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can!,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 10, 2022",E
PRETTY BIRD 5,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can.,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 12, 2022",E
PRETTY BIRD 6,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can!,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Sep 14, 2022",E
PRETTY BIRD 7,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can!,"Genre(s): Action, General, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Oct 23, 2022",E
PRETTY BIRD 8,Pretty is a young bird learning to fly. Help Pretty get over different obstacles and most importantly get the highest score you can!,"Genre(s): General, Action, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Nov 20, 2022",E
PRETTY BIRD 9,Pretty is a young bird learning to fly. He is the last bird from the nest that can't fly yet. Help Pretty get over different obstacles and most importantly get the highest score you can!,"Genre(s): Action, Arcade",,tbd,Zakym s. r. o.,PlayStation 5,"Dec 24, 2022",
PRETTY GIRLS BREAKERS!,"Classic brick-breaking action gets a cute and cuddly twist in Pretty Girls Breakers! In this classic arcade-style action puzzler, take the role of a twin-tailed fighter wielding a beam saber. You’ll have to strike incoming balls with precision to destroy block patterns above you, all while avoiding enemy attacks and collecting power-ups to gain the upper hand! Across more than 20 challenging stages, you’ll need to adapt to new blocks and enemy types, strategizing to clear them from the field without losing all of your hearts or running out of time! As stages are cleared, your female companions’ outfits will gradually change. If you succeed in battle, new outfits will be revealed and unlocked for viewing anytime in the alluring Dressing Room mode. Can you collect them all?","Genre(s): Action, Arcade",,tbd,EastAsiaSoft,PlayStation 5,"Mar 3, 2022",T
PRETTY GIRLS BREAKERS! PLUS,"Classic brick-breaking action goes bigger and bolder in Pretty Girls Breakers! PLUS. In this classic arcade-style action puzzler, take the role of a twin-tailed fighter wielding a beam saber. You’ll have to strike incoming balls with precision to destroy block patterns above you, all while avoiding enemy attacks and collecting power-ups to gain the upper hand! Across dozens of challenging stages, you’ll need to adapt to new blocks and enemy types, strategizing to clear them from the field without losing all of your hearts or running out of time! As stages are cleared, your female companions’ outfits will gradually change. If you succeed in battle, new outfits will be revealed and unlocked for viewing anytime in the powered up Dressing Room, now featuring the customizable diorama mode!","Genre(s): Action, Arcade",,tbd,EastAsiaSoft,PlayStation 5,"Mar 2, 2023",T
PRETTY GIRLS ESCAPE,"A puzzle game from the ""Pretty Girls ""series that requires you to play carefully and thoughtfully. Try to eliminate blocks of the same color and lead the character block(s) to the exit!

Beat the stages to complete the Pretty Girls' costumes!

Aim for a high score by erasing many blocks at once with the fewest number of moves.","Genre(s): Puzzle, Matching",,tbd,EastAsiaSoft,PlayStation 5,"Oct 13, 2022",T
PRETTY GIRLS FOUR KINGS SOLITAIRE,"The ""Pretty Girls"" series has a new entry! This time it's Solitaire with the ""Four Kings/Calculation"" rules. Try each difficulty level to complete the special outfits of the beautiful girls!

This is a solitaire game with the Calculation rules. If you can place all the cards on the table in the specified order, you clear the stage! However, if you don't consider the order in which the cards are placed on the field, you will not be able to move all the cards to the table.

The game also has a Help function, so even beginners can enjoy the game!","Genre(s): Miscellaneous, Board / Card Game",,tbd,Zoo Corporation,PlayStation 5,"Aug 18, 2022",T
PRETTY GIRLS KLONDIKE SOLITAIRE,"The classic card game of solitaire, one that countless players know and have used to tease their brains and pass the time, gets an alluring twist as 10 Pretty Girls accompany and challenge you. Succeed in clearing rounds and you’ll be rewarded with new outfits for your lovely companions. Once they’re unlocked, you can also view them in the Dressing Room mode.

Using “Klondike” solitaire rules, this is a game of strategy and careful observation. Move cards between columns on the play field, alternating colors and ordering by number. Once they’re arranged, cards can be stacked by suite, gradually clearing the field to win the game! This is a timeless classic that’s never quite the same twice, giving you plenty of reason to come back for more quality time with the Pretty Girls!","Genre(s): Miscellaneous, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Jun 17, 2021",T
PRETTY GIRLS MAHJONG SOLITAIRE,"In this naughty version of the tile-matching classic, clearing the board will unlock new outfits for your Pretty Girl companions, all of which can be viewed in a gallery of unlockables. Pretty Girls Mahjong Solitaire is simple but challenging.","Genre(s): Miscellaneous, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Oct 7, 2021",M
PRETTY GIRLS MAHJONG SOLITAIRE [BLUE],"More Pretty Girls!! Can you solve the puzzle?

Enjoy the newest installment in the Pretty Girls Mahjong Solitaire universe!

Clear the tiles to reveal Pretty Girls in sexy costumes!

Do you have what it takes to clear all the tiles for your Pretty Girl surprise?!","Genre(s): Miscellaneous, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Dec 2, 2021",M
PRETTY GIRLS MAHJONG SOLITAIRE [GREEN],"The Pretty Girls are back again with a new version! Enjoy this newest installment in the Pretty Girls Mahjong Solitaire universe!

Let's go GREEN and get back to nature!

This time all of the anime girls have animal features. How exciting!

Clear the tiles to reveal their sexy costumes. Do you have what it takes to clear all the tiles for more Pretty Girl surprises?!","Genre(s): Miscellaneous, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Dec 2, 2021",M
PRETTY GIRLS PANIC!,Socially conservative sea creatures have constructed a water filled screen to hide the Pretty Girls from view. But please don't panic! Use your special tool to penetrate the barrier and reveal the girls while avoiding getting caught. Girls will gradually disrobe from stage to stage to reward you for your success.,"Genre(s): Puzzle, General",,tbd,EastAsiaSoft,PlayStation 5,"Aug 26, 2021",M
PRETTY GIRLS PANIC! PLUS,"""Ready! OK!?"" Popular arcade game ""Pretty Girls Panic!"" is back with more power. Expand the area steadily and dodge enemy attacks and avoid capture. There are 40 stages in total. Conquer all stages and complete the rescue of these Pretty Girls.","Genre(s): Action, Puzzle, General, Arcade",,tbd,EastAsiaSoft,PlayStation 5,"Nov 4, 2021",
PRETTY GIRLS RIVERS,"Tile-matching action gets a new alluring twist in Pretty Girls Rivers! In this fast-paced puzzler, you’ll need to find pairs of tiles similar to mahjong solitaire, but instead of having stacks to clear, Rivers is all about patterns, obstacles and beating the clock. All tiles are revealed and easy to see, allowing you to strategically select pairs and avoid getting trapped. Quick-thinking combos will earn higher scores! And if you don’t feel like racing the clock, switch to easy mode for hints, shuffle assists and a more relaxed play style. For every 4 play fields you clear in Pretty Girls Rivers, new outfits will be revealed for your female companions. There are 6 beautiful challengers to meet, all voiced in Japanese and sporting a wardrobe ranging from casual and cute to cool and sexy! Unlocked outfits become available for viewing anytime in an enhanced Dressing Room mode. Will you collect them all?","Genre(s): Puzzle, General",,tbd,EastAsiaSoft,PlayStation 5,"Apr 14, 2022",T
PRETTY GIRLS SPEED,"""Can you keep up with our speed?""

The new addition to the ""Pretty Girls"" series is here! Seriously compete with beautiful girls in the card game ""Speed"" and aim to be a ""Speed"" master!

An easy to play fast paced game! Quickly put out the cards that connect sequentially to the numbers on the table, and when all your cards are gone first, you win! Play a serious game with Pretty Girls and aim for the ""Speed"" throne!","Genre(s): Strategy, Turn-Based, Card Battle",,tbd,Zoo Corporation,PlayStation 5,"Jun 2, 2022",T
